id,foi,gamma_num,gamma
560,0.0131,14,0.0714
561,0.0131,14,0.0714
562,0.0131,14,0.0714
563,0.0131,14,0.0714
564,0.0131,14,0.0714
565,0.0131,14,0.0714
566,0.0131,14,0.0714
567,0.0131,14,0.0714
568,0.0131,14,0.0714
569,0.0131,14,0.0714
570,0.0131,14,0.0714
571,0.0131,14,0.0714
572,0.0131,14,0.0714
573,0.0131,14,0.0714
574,0.0131,14,0.0714
575,0.0131,14,0.0714
576,0.0131,14,0.0714
577,0.0131,14,0.0714
578,0.0131,14,0.0714
579,0.0131,14,0.0714
580,0.0131,14,0.0714
581,0.0131,14,0.0714
582,0.0131,14,0.0714
583,0.0131,14,0.0714
584,0.0131,14,0.0714
585,0.0131,14,0.0714
586,0.0131,14,0.0714
587,0.0131,14,0.0714
588,0.0131,14,0.0714
589,0.0131,14,0.0714
590,0.0131,14,0.0714
591,0.0131,14,0.0714
592,0.0131,14,0.0714
593,0.0131,14,0.0714
594,0.0131,14,0.0714
595,0.0131,14,0.0714
596,0.0131,14,0.0714
597,0.0131,14,0.0714
598,0.0131,14,0.0714
599,0.0131,14,0.0714
600,0.0131,14,0.0714
601,0.0131,14,0.0714
602,0.0131,14,0.0714
603,0.0131,14,0.0714
604,0.0131,14,0.0714
605,0.0131,14,0.0714
606,0.0131,14,0.0714
607,0.0131,14,0.0714
608,0.0131,14,0.0714
609,0.0131,14,0.0714
610,0.0131,14,0.0714
611,0.0131,14,0.0714
612,0.0131,14,0.0714
613,0.0131,14,0.0714
614,0.0131,14,0.0714
615,0.0131,14,0.0714
616,0.0131,14,0.0714
617,0.0131,14,0.0714
618,0.0131,14,0.0714
619,0.0131,14,0.0714
620,0.0131,14,0.0714
621,0.0131,14,0.0714
622,0.0131,14,0.0714
623,0.0131,14,0.0714
624,0.0131,14,0.0714
625,0.0131,14,0.0714
626,0.0131,14,0.0714
627,0.0131,14,0.0714
628,0.0131,14,0.0714
629,0.0131,14,0.0714
630,0.0131,14,0.0714
631,0.0131,14,0.0714
632,0.0131,14,0.0714
633,0.0131,14,0.0714
634,0.0131,14,0.0714
635,0.0131,14,0.0714
636,0.0131,14,0.0714
637,0.0131,14,0.0714
638,0.0131,14,0.0714
639,0.0131,14,0.0714
640,0.0131,14,0.0714
641,0.0131,14,0.0714
642,0.0131,14,0.0714
643,0.0131,14,0.0714
644,0.0131,14,0.0714
645,0.0131,14,0.0714
646,0.0131,14,0.0714
647,0.0131,14,0.0714
648,0.0131,14,0.0714
649,0.0131,14,0.0714
650,0.0131,14,0.0714
651,0.0131,14,0.0714
652,0.0131,14,0.0714
653,0.0131,14,0.0714
654,0.0131,14,0.0714
655,0.0131,14,0.0714
656,0.0131,14,0.0714
657,0.0131,14,0.0714
658,0.0131,14,0.0714
659,0.0131,14,0.0714
660,0.0131,14,0.0714
661,0.0131,14,0.0714
662,0.0131,14,0.0714
663,0.0131,14,0.0714
664,0.0131,14,0.0714
665,0.0131,14,0.0714
666,0.0131,14,0.0714
667,0.0131,14,0.0714
668,0.0131,14,0.0714
669,0.0131,14,0.0714
670,0.0131,14,0.0714
671,0.0131,14,0.0714
672,0.0131,14,0.0714
673,0.0131,14,0.0714
674,0.0131,14,0.0714
675,0.0131,14,0.0714
676,0.0131,14,0.0714
677,0.0131,14,0.0714
678,0.0131,14,0.0714
679,0.0131,14,0.0714
680,0.0131,14,0.0714
681,0.0131,14,0.0714
682,0.0131,14,0.0714
683,0.0131,14,0.0714
684,0.0131,14,0.0714
685,0.0131,14,0.0714
686,0.0131,14,0.0714
687,0.0131,14,0.0714
688,0.0131,14,0.0714
689,0.0131,14,0.0714
690,0.0131,14,0.0714
691,0.0131,14,0.0714
692,0.0131,14,0.0714
693,0.0131,14,0.0714
694,0.0131,14,0.0714
695,0.0131,14,0.0714
696,0.0131,14,0.0714
697,0.0131,14,0.0714
698,0.0131,14,0.0714
699,0.0131,14,0.0714
700,0.0131,14,0.0714
701,0.0131,14,0.0714
702,0.0131,14,0.0714
703,0.0131,14,0.0714
704,0.0131,14,0.0714
705,0.0131,14,0.0714
706,0.0131,14,0.0714
707,0.0131,14,0.0714
708,0.0131,14,0.0714
709,0.0131,14,0.0714
710,0.0131,14,0.0714
711,0.0131,14,0.0714
712,0.0131,14,0.0714
713,0.0131,14,0.0714
714,0.0131,14,0.0714
715,0.0131,14,0.0714
716,0.0131,14,0.0714
717,0.0131,14,0.0714
718,0.0131,14,0.0714
719,0.0131,14,0.0714
720,0.0131,14,0.0714
721,0.0131,14,0.0714
722,0.0131,14,0.0714
723,0.0131,14,0.0714
724,0.0131,14,0.0714
725,0.0131,14,0.0714
726,0.0131,14,0.0714
727,0.0131,14,0.0714
728,0.0131,14,0.0714
729,0.0131,14,0.0714
730,0.0131,14,0.0714
731,0.0131,14,0.0714
732,0.0131,14,0.0714
733,0.0131,14,0.0714
734,0.0131,14,0.0714
735,0.0131,14,0.0714
736,0.0131,14,0.0714
737,0.0131,14,0.0714
738,0.0131,14,0.0714
739,0.0131,14,0.0714
740,0.0131,14,0.0714
741,0.0131,14,0.0714
742,0.0131,14,0.0714
743,0.0131,14,0.0714
744,0.0131,14,0.0714
745,0.0131,14,0.0714
746,0.0131,14,0.0714
747,0.0131,14,0.0714
748,0.0131,14,0.0714
749,0.0131,14,0.0714
750,0.0131,14,0.0714
751,0.0131,14,0.0714
752,0.0131,14,0.0714
753,0.0131,14,0.0714
754,0.0131,14,0.0714
755,0.0131,14,0.0714
756,0.0131,14,0.0714
757,0.0131,14,0.0714
758,0.0131,14,0.0714
759,0.0131,14,0.0714
760,0.0131,14,0.0714
761,0.0131,14,0.0714
762,0.0131,14,0.0714
763,0.0131,14,0.0714
764,0.0131,14,0.0714
765,0.0131,14,0.0714
766,0.0131,14,0.0714
767,0.0131,14,0.0714
768,0.0131,14,0.0714
769,0.0131,14,0.0714
770,0.0131,14,0.0714
771,0.0131,14,0.0714
772,0.0131,14,0.0714
773,0.0131,14,0.0714
774,0.0131,14,0.0714
775,0.0131,14,0.0714
776,0.0131,14,0.0714
777,0.0131,14,0.0714
778,0.0131,14,0.0714
779,0.0131,14,0.0714
780,0.0131,14,0.0714
781,0.0131,14,0.0714
782,0.0131,14,0.0714
783,0.0131,14,0.0714
784,0.0131,14,0.0714
785,0.0131,14,0.0714
786,0.0131,14,0.0714
787,0.0131,14,0.0714
788,0.0131,14,0.0714
789,0.0131,14,0.0714
790,0.0131,14,0.0714
791,0.0131,14,0.0714
792,0.0131,14,0.0714
793,0.0131,14,0.0714
794,0.0131,14,0.0714
795,0.0131,14,0.0714
796,0.0131,14,0.0714
797,0.0131,14,0.0714
798,0.0131,14,0.0714
799,0.0131,14,0.0714
800,0.0131,14,0.0714
801,0.0131,14,0.0714
802,0.0131,14,0.0714
803,0.0131,14,0.0714
804,0.0131,14,0.0714
805,0.0131,14,0.0714
806,0.0131,14,0.0714
807,0.0131,14,0.0714
808,0.0131,14,0.0714
809,0.0131,14,0.0714
810,0.0131,14,0.0714
811,0.0131,14,0.0714
812,0.0131,14,0.0714
813,0.0131,14,0.0714
814,0.0131,14,0.0714
815,0.0131,14,0.0714
816,0.0131,14,0.0714
817,0.0131,14,0.0714
818,0.0131,14,0.0714
819,0.0131,14,0.0714
820,0.0131,14,0.0714
821,0.0131,14,0.0714
822,0.0131,14,0.0714
823,0.0131,14,0.0714
824,0.0131,14,0.0714
825,0.0131,14,0.0714
826,0.0131,14,0.0714
827,0.0131,14,0.0714
828,0.0131,14,0.0714
829,0.0131,14,0.0714
830,0.0131,14,0.0714
831,0.0131,14,0.0714
832,0.0131,14,0.0714
833,0.0131,14,0.0714
834,0.0131,14,0.0714
835,0.0131,14,0.0714
836,0.0131,14,0.0714
837,0.0131,14,0.0714
838,0.0131,14,0.0714
839,0.0131,14,0.0714
840,0.0131,14,0.0714
841,0.0131,14,0.0714
842,0.0131,14,0.0714
843,0.0131,14,0.0714
844,0.0131,14,0.0714
845,0.0131,14,0.0714
846,0.0131,14,0.0714
847,0.0131,14,0.0714
848,0.0131,14,0.0714
849,0.0131,14,0.0714
850,0.0131,14,0.0714
851,0.0131,14,0.0714
852,0.0131,14,0.0714
853,0.0131,14,0.0714
854,0.0131,14,0.0714
855,0.0131,14,0.0714
856,0.0131,14,0.0714
857,0.0131,14,0.0714
858,0.0131,14,0.0714
859,0.0131,14,0.0714
860,0.0131,14,0.0714
861,0.0131,14,0.0714
862,0.0131,14,0.0714
863,0.0131,14,0.0714
864,0.0131,14,0.0714
865,0.0131,14,0.0714
866,0.0131,14,0.0714
867,0.0131,14,0.0714
868,0.0131,14,0.0714
869,0.0131,14,0.0714
870,0.0131,14,0.0714
871,0.0131,14,0.0714
872,0.0131,14,0.0714
873,0.0131,14,0.0714
874,0.0131,14,0.0714
875,0.0131,14,0.0714
876,0.0131,14,0.0714
877,0.0131,14,0.0714
878,0.0131,14,0.0714
879,0.0131,14,0.0714
880,0.0131,14,0.0714
881,0.0131,14,0.0714
882,0.0131,14,0.0714
883,0.0131,14,0.0714
884,0.0131,14,0.0714
885,0.0131,14,0.0714
886,0.0131,14,0.0714
887,0.0131,14,0.0714
888,0.0131,14,0.0714
889,0.0131,14,0.0714
890,0.0131,14,0.0714
891,0.0131,14,0.0714
892,0.0131,14,0.0714
893,0.0131,14,0.0714
894,0.0131,14,0.0714
895,0.0131,14,0.0714
896,0.0131,14,0.0714
897,0.0131,14,0.0714
898,0.0131,14,0.0714
899,0.0131,14,0.0714
900,0.0131,14,0.0714
901,0.0131,14,0.0714
902,0.0131,14,0.0714
903,0.0131,14,0.0714
904,0.0131,14,0.0714
905,0.0131,14,0.0714
906,0.0131,14,0.0714
907,0.0131,14,0.0714
908,0.0131,14,0.0714
909,0.0131,14,0.0714
910,0.0131,14,0.0714
911,0.0131,14,0.0714
912,0.0131,14,0.0714
913,0.0131,14,0.0714
914,0.0131,14,0.0714
915,0.0131,14,0.0714
916,0.0131,14,0.0714
917,0.0131,14,0.0714
918,0.0131,14,0.0714
919,0.0131,14,0.0714
920,0.0131,14,0.0714
921,0.0131,14,0.0714
922,0.0131,14,0.0714
923,0.0131,14,0.0714
924,0.0131,14,0.0714
925,0.0131,14,0.0714
926,0.0131,14,0.0714
927,0.0131,14,0.0714
928,0.0131,14,0.0714
929,0.0131,14,0.0714
930,0.0131,14,0.0714
931,0.0131,14,0.0714
932,0.0131,14,0.0714
933,0.0131,14,0.0714
934,0.0131,14,0.0714
935,0.0131,14,0.0714
936,0.0131,14,0.0714
937,0.0131,14,0.0714
938,0.0131,14,0.0714
939,0.0131,14,0.0714
940,0.0131,14,0.0714
941,0.0131,14,0.0714
942,0.0131,14,0.0714
943,0.0131,14,0.0714
944,0.0131,14,0.0714
945,0.0131,14,0.0714
946,0.0131,14,0.0714
947,0.0131,14,0.0714
948,0.0131,14,0.0714
949,0.0131,14,0.0714
950,0.0131,14,0.0714
951,0.0131,14,0.0714
952,0.0131,14,0.0714
953,0.0131,14,0.0714
954,0.0131,14,0.0714
955,0.0131,14,0.0714
956,0.0131,14,0.0714
957,0.0131,14,0.0714
958,0.0131,14,0.0714
959,0.0131,14,0.0714
960,0.0131,14,0.0714
961,0.0131,14,0.0714
962,0.0131,14,0.0714
963,0.0131,14,0.0714
964,0.0131,14,0.0714
965,0.0131,14,0.0714
966,0.0131,14,0.0714
967,0.0131,14,0.0714
968,0.0131,14,0.0714
969,0.0131,14,0.0714
970,0.0131,14,0.0714
971,0.0131,14,0.0714
972,0.0131,14,0.0714
973,0.0131,14,0.0714
974,0.0131,14,0.0714
975,0.0131,14,0.0714
976,0.0131,14,0.0714
977,0.0131,14,0.0714
978,0.0131,14,0.0714
979,0.0131,14,0.0714
980,0.0131,14,0.0714
981,0.0131,14,0.0714
982,0.0131,14,0.0714
983,0.0131,14,0.0714
984,0.0131,14,0.0714
985,0.0131,14,0.0714
986,0.0131,14,0.0714
987,0.0131,14,0.0714
988,0.0131,14,0.0714
989,0.0131,14,0.0714
990,0.0131,14,0.0714
991,0.0131,14,0.0714
992,0.0131,14,0.0714
993,0.0131,14,0.0714
994,0.0131,14,0.0714
995,0.0131,14,0.0714
996,0.0131,14,0.0714
