id,foi,gamma_num,gamma
218,0.0091,12,0.0833
219,0.0091,12,0.0833
220,0.0091,12,0.0833
221,0.0091,12,0.0833
222,0.0091,12,0.0833
223,0.0091,12,0.0833
224,0.0091,12,0.0833
225,0.0091,12,0.0833
226,0.0091,12,0.0833
227,0.0091,12,0.0833
228,0.0091,12,0.0833
229,0.0091,12,0.0833
230,0.0091,12,0.0833
231,0.0091,12,0.0833
232,0.0091,12,0.0833
233,0.0091,12,0.0833
234,0.0091,12,0.0833
235,0.0091,12,0.0833
236,0.0091,12,0.0833
237,0.0091,12,0.0833
238,0.0091,12,0.0833
239,0.0091,12,0.0833
240,0.0091,12,0.0833
241,0.0091,12,0.0833
242,0.0091,12,0.0833
243,0.0091,12,0.0833
244,0.0091,12,0.0833
245,0.0091,12,0.0833
246,0.0091,12,0.0833
247,0.0091,12,0.0833
248,0.0091,12,0.0833
249,0.0091,12,0.0833
250,0.0091,12,0.0833
251,0.0091,12,0.0833
252,0.0091,12,0.0833
253,0.0091,12,0.0833
254,0.0091,12,0.0833
255,0.0091,12,0.0833
256,0.0091,12,0.0833
257,0.0091,12,0.0833
258,0.0091,12,0.0833
259,0.0091,12,0.0833
260,0.0091,12,0.0833
261,0.0091,12,0.0833
262,0.0091,12,0.0833
263,0.0091,12,0.0833
264,0.0091,12,0.0833
265,0.0091,12,0.0833
266,0.0091,12,0.0833
267,0.0091,12,0.0833
268,0.0091,12,0.0833
269,0.0091,12,0.0833
270,0.0091,12,0.0833
271,0.0091,12,0.0833
272,0.0091,12,0.0833
273,0.0091,12,0.0833
274,0.0091,12,0.0833
275,0.0091,12,0.0833
276,0.0091,12,0.0833
277,0.0091,12,0.0833
278,0.0091,12,0.0833
279,0.0091,12,0.0833
280,0.0091,12,0.0833
281,0.0091,12,0.0833
282,0.0091,12,0.0833
283,0.0091,12,0.0833
284,0.0091,12,0.0833
285,0.0091,12,0.0833
286,0.0091,12,0.0833
287,0.0091,12,0.0833
288,0.0091,12,0.0833
289,0.0091,12,0.0833
290,0.0091,12,0.0833
291,0.0091,12,0.0833
292,0.0091,12,0.0833
293,0.0091,12,0.0833
294,0.0091,12,0.0833
295,0.0091,12,0.0833
296,0.0091,12,0.0833
297,0.0091,12,0.0833
298,0.0091,12,0.0833
299,0.0091,12,0.0833
300,0.0091,12,0.0833
301,0.0091,12,0.0833
302,0.0091,12,0.0833
303,0.0091,12,0.0833
304,0.0091,12,0.0833
305,0.0091,12,0.0833
306,0.0091,12,0.0833
307,0.0091,12,0.0833
308,0.0091,12,0.0833
309,0.0091,12,0.0833
310,0.0091,12,0.0833
311,0.0091,12,0.0833
312,0.0091,12,0.0833
313,0.0091,12,0.0833
314,0.0091,12,0.0833
315,0.0091,12,0.0833
316,0.0091,12,0.0833
317,0.0091,12,0.0833
318,0.0091,12,0.0833
319,0.0091,12,0.0833
320,0.0091,12,0.0833
321,0.0091,12,0.0833
322,0.0091,12,0.0833
323,0.0091,12,0.0833
324,0.0091,12,0.0833
325,0.0091,12,0.0833
326,0.0091,12,0.0833
327,0.0091,12,0.0833
328,0.0091,12,0.0833
329,0.0091,12,0.0833
330,0.0091,12,0.0833
331,0.0091,12,0.0833
332,0.0091,12,0.0833
333,0.0091,12,0.0833
334,0.0091,12,0.0833
335,0.0091,12,0.0833
336,0.0091,12,0.0833
337,0.0091,12,0.0833
338,0.0091,12,0.0833
339,0.0091,12,0.0833
340,0.0091,12,0.0833
