id,foi,R0,wave
2413,0.1558,1,27
2414,0.1558,1,27
2415,0.1558,1,27
2416,0.1558,1,27
2417,0.1558,1,27
2418,0.1558,1,27
2419,0.1558,1,27
2420,0.1558,1,27
2421,0.1558,1,27
2422,0.1558,1,27
2423,0.1558,1,27
2424,0.1558,1,27
2425,0.1558,1,27
2426,0.1558,1,27
2427,0.1558,1,27
2428,0.1558,1,27
2429,0.1558,1,27
2430,0.1558,1,27
2431,0.1558,1,27
2432,0.1558,1,27
2433,0.1558,1,27
2434,0.1558,1,27
2435,0.1558,1,27
2436,0.1558,1,27
2437,0.1558,1,27
2438,0.1558,1,27
2439,0.1558,1,27
2440,0.1558,1,27
2441,0.1558,1,27
2442,0.1558,1,27
2443,0.1558,1,27
2444,0.1558,1,27
2445,0.1558,1,27
2446,0.1558,1,27
2447,0.1558,1,27
2448,0.1558,1,27
2449,0.1558,1,27
2450,0.1558,1,27
2451,0.1558,1,27
2452,0.1558,1,27
2453,0.1558,1,27
2454,0.1558,1,27
2455,0.1558,1,27
2456,0.1558,1,27
2457,0.1558,1,27
2458,0.1558,1,27
2459,0.1558,1,27
2460,0.1558,1,27
2461,0.1558,1,27
2462,0.1558,1,27
2463,0.1558,1,27
2464,0.1558,1,27
2465,0.1558,1,27
2466,0.1558,1,27
2467,0.1558,1,27
2468,0.1558,1,27
2469,0.1558,1,27
2470,0.1558,1,27
2471,0.1558,1,27
2472,0.1558,1,27
2473,0.1558,1,27
2474,0.1558,1,27
2475,0.1558,1,27
2476,0.1558,1,27
2477,0.1558,1,27
2478,0.1558,1,27
2479,0.1558,1,27
2480,0.1558,1,27
2481,0.1558,1,27
2482,0.1558,1,27
2483,0.1558,1,27
2484,0.1558,1,27
2485,0.1558,1,27
2486,0.1558,1,27
2487,0.1558,1,27
2488,0.1558,1,27
2489,0.1558,1,27
2490,0.1558,1,27
2491,0.1558,1,27
2492,0.1558,1,27
2493,0.1558,1,27
2494,0.1558,1,27
2495,0.1558,1,27
2496,0.1558,1,27
2497,0.1558,1,27
2498,0.1558,1,27
2499,0.1558,1,27
2500,0.1558,1,27
2501,0.1558,1,27
2502,0.1558,1,27
2503,0.1558,1,27
2504,0.1558,1,27
2505,0.1558,1,27
2506,0.1558,1,27
2507,0.1558,1,27
2508,0.1558,1,27
2509,0.1558,1,27
2510,0.1558,1,27
2511,0.1558,1,27
2512,0.1558,1,27
2513,0.1558,1,27
2514,0.1558,1,27
2515,0.1558,1,27
2516,0.1558,1,27
2517,0.1558,1,27
2518,0.1558,1,27
2519,0.1558,1,27
2520,0.1558,1,27
2521,0.1558,1,27
2522,0.1558,1,27
2523,0.1558,1,27
2524,0.1558,1,27
2525,0.1558,1,27
2526,0.1558,1,27
2527,0.1558,1,27
2528,0.1558,1,27
2529,0.1558,1,27
2530,0.1558,1,27
2531,0.1558,1,27
2532,0.1558,1,27
2533,0.1558,1,27
2534,0.1558,1,27
2535,0.1558,1,27
2536,0.1558,1,27
2537,0.1558,1,27
2538,0.1558,1,27
2539,0.1558,1,27
2540,0.1558,1,27
2541,0.1558,1,27
2542,0.1558,1,27
2543,0.1558,1,27
2544,0.1558,1,27
2545,0.1558,1,27
2546,0.1558,1,27
2547,0.1558,1,27
2548,0.1558,1,27
2549,0.1558,1,27
2550,0.1558,1,27
2551,0.1558,1,27
2552,0.1558,1,27
2553,0.1558,1,27
2554,0.1558,1,27
2555,0.1558,1,27
2556,0.1558,1,27
2557,0.1558,1,27
2558,0.1558,1,27
2559,0.1558,1,27
2560,0.1558,1,27
2561,0.1558,1,27
2562,0.1558,1,27
2563,0.1558,1,27
2564,0.1558,1,27
2565,0.1558,1,27
2566,0.1558,1,27
2567,0.1558,1,27
2568,0.1558,1,27
2569,0.1558,1,27
2570,0.1558,1,27
2571,0.1558,1,27
2572,0.1558,1,27
2573,0.1558,1,27
2574,0.1558,1,27
2575,0.1558,1,27
2576,0.1558,1,27
2577,0.1558,1,27
2578,0.1558,1,27
2579,0.1558,1,27
2580,0.1558,1,27
2581,0.1558,1,27
2582,0.1558,1,27
2583,0.1558,1,27
2584,0.1558,1,27
2585,0.1558,1,27
2586,0.1558,1,27
2587,0.1558,1,27
2588,0.1558,1,27
2589,0.1558,1,27
2590,0.1558,1,27
2591,0.1558,1,27
2592,0.1558,1,27
2593,0.1558,1,27
2594,0.1558,1,27
2595,0.1558,1,27
2596,0.1558,1,27
2597,0.1558,1,27
2598,0.1558,1,27
2599,0.1558,1,27
2600,0.1558,1,27
2601,0.1558,1,27
2602,0.1558,1,27
2603,0.1558,1,27
2604,0.1558,1,27
2605,0.1558,1,27
2606,0.1558,1,27
2607,0.1558,1,27
2608,0.1558,1,27
2609,0.1558,1,27
2610,0.1558,1,27
2611,0.1558,1,27
2612,0.1558,1,27
2613,0.1558,1,27
2614,0.1558,1,27
2615,0.1558,1,27
2616,0.1558,1,27
2617,0.1558,1,27
2618,0.1558,1,27
2619,0.1558,1,27
2620,0.1558,1,27
2621,0.1558,1,27
2622,0.1558,1,27
2623,0.1558,1,27
2624,0.1558,1,27
2625,0.1558,1,27
2626,0.1558,1,27
2627,0.1558,1,27
2628,0.1558,1,27
2629,0.1558,1,27
2630,0.1558,1,27
2631,0.1558,1,27
2632,0.1558,1,27
2633,0.1558,1,27
2634,0.1558,1,27
2635,0.1558,1,27
2636,0.1558,1,27
2637,0.1558,1,27
2638,0.1558,1,27
2639,0.1558,1,27
2640,0.1558,1,27
2641,0.1558,1,27
2642,0.1558,1,27
2643,0.1558,1,27
2644,0.1558,1,27
2645,0.1558,1,27
2646,0.1558,1,27
2647,0.1558,1,27
2648,0.1558,1,27
2649,0.1558,1,27
2650,0.1558,1,27
2651,0.1558,1,27
2652,0.1558,1,27
2653,0.1558,1,27
2654,0.1558,1,27
2655,0.1558,1,27
2656,0.1558,1,27
2657,0.1558,1,27
2658,0.1558,1,27
2659,0.1558,1,27
2660,0.1558,1,27
2661,0.1558,1,27
2662,0.1558,1,27
2663,0.1558,1,27
2664,0.1558,1,27
2665,0.1558,1,27
2666,0.1558,1,27
2667,0.1558,1,27
2668,0.1558,1,27
2669,0.1558,1,27
2670,0.1558,1,27
2671,0.1558,1,27
2672,0.1558,1,27
2673,0.1558,1,27
2674,0.1558,1,27
2675,0.1558,1,27
2676,0.1558,1,27
2677,0.1558,1,27
2678,0.1558,1,27
2679,0.1558,1,27
2680,0.1558,1,27
2681,0.1558,1,27
2682,0.1558,1,27
2683,0.1558,1,27
2684,0.1558,1,27
2685,0.1558,1,27
2686,0.1558,1,27
2687,0.1558,1,27
2688,0.1558,1,27
2689,0.1558,1,27
2690,0.1558,1,27
2691,0.1558,1,27
2692,0.1558,1,27
2693,0.1558,1,27
2694,0.1558,1,27
2695,0.1558,1,27
2696,0.1558,1,27
2697,0.1558,1,27
2698,0.1558,1,27
2699,0.1558,1,27
2700,0.1558,1,27
2701,0.1558,1,27
2702,0.1558,1,27
2703,0.1558,1,27
2704,0.1558,1,27
2705,0.1558,1,27
2706,0.1558,1,27
2707,0.1558,1,27
2708,0.1558,1,27
2709,0.1558,1,27
2710,0.1558,1,27
2711,0.1558,1,27
2712,0.1558,1,27
2713,0.1558,1,27
2714,0.1558,1,27
2715,0.1558,1,27
2716,0.1558,1,27
2717,0.1558,1,27
2718,0.1558,1,27
2719,0.1558,1,27
2720,0.1558,1,27
2721,0.1558,1,27
2722,0.1558,1,27
2723,0.1558,1,27
2724,0.1558,1,27
2725,0.1558,1,27
2726,0.1558,1,27
2727,0.1558,1,27
2728,0.1558,1,27
2729,0.1558,1,27
2730,0.1558,1,27
2731,0.1558,1,27
2732,0.1558,1,27
2733,0.1558,1,27
2734,0.1558,1,27
2735,0.1558,1,27
2736,0.1558,1,27
2737,0.1558,1,27
2738,0.1558,1,27
2739,0.1558,1,27
2740,0.1558,1,27
2741,0.1558,1,27
2742,0.1558,1,27
2743,0.1558,1,27
2744,0.1558,1,27
2745,0.1558,1,27
2746,0.1558,1,27
2747,0.1558,1,27
2748,0.1558,1,27
2749,0.1558,1,27
2750,0.1558,1,27
2751,0.1558,1,27
2752,0.1558,1,27
2753,0.1558,1,27
2754,0.1558,1,27
2755,0.1558,1,27
2756,0.1558,1,27
2757,0.1558,1,27
2758,0.1558,1,27
2759,0.1558,1,27
2760,0.1558,1,27
2761,0.1558,1,27
2762,0.1558,1,27
2763,0.1558,1,27
2764,0.1558,1,27
2765,0.1558,1,27
2766,0.1558,1,27
2767,0.1558,1,27
2768,0.1558,1,27
2769,0.1558,1,27
2770,0.1558,1,27
2771,0.1558,1,27
2772,0.1558,1,27
2773,0.1558,1,27
2774,0.1558,1,27
2775,0.1558,1,27
2776,0.1558,1,27
2777,0.1558,1,27
2778,0.1558,1,27
2779,0.1558,1,27
2780,0.1558,1,27
2781,0.1558,1,27
2782,0.1558,1,27
2783,0.1558,1,27
2784,0.1558,1,27
2785,0.1558,1,27
2786,0.1558,1,27
2787,0.1558,1,27
2788,0.1558,1,27
2789,0.1558,1,27
2790,0.1558,1,27
2791,0.1558,1,27
2792,0.1558,1,27
2793,0.1558,1,27
2794,0.1558,1,27
2795,0.1558,1,27
2796,0.1558,1,27
2797,0.1558,1,27
2798,0.1558,1,27
2799,0.1558,1,27
2800,0.1558,1,27
2801,0.1558,1,27
2802,0.1558,1,27
2803,0.1558,1,27
2804,0.1558,1,27
2805,0.1558,1,27
2806,0.1558,1,27
2807,0.1558,1,27
2808,0.1558,1,27
2809,0.1558,1,27
2810,0.1558,1,27
2811,0.1558,1,27
2812,0.1558,1,27
2813,0.1558,1,27
2814,0.1558,1,27
2815,0.1558,1,27
2816,0.1558,1,27
2817,0.1558,1,27
2818,0.1558,1,27
2819,0.1558,1,27
2820,0.1558,1,27
2821,0.1558,1,27
2822,0.1558,1,27
2823,0.1558,1,27
2824,0.1558,1,27
2825,0.1558,1,27
2826,0.1558,1,27
2827,0.1558,1,27
2828,0.1558,1,27
2829,0.1558,1,27
2830,0.1558,1,27
2831,0.1558,1,27
2832,0.1558,1,27
2833,0.1558,1,27
2834,0.1558,1,27
2835,0.1558,1,27
2836,0.1558,1,27
2837,0.1558,1,27
2838,0.1558,1,27
2839,0.1558,1,27
2840,0.1558,1,27
2841,0.1558,1,27
2842,0.1558,1,27
2843,0.1558,1,27
2844,0.1558,1,27
2845,0.1558,1,27
2846,0.1558,1,27
2847,0.1558,1,27
2848,0.1558,1,27
2849,0.1558,1,27
2850,0.1558,1,27
2851,0.1558,1,27
2852,0.1558,1,27
2853,0.1558,1,27
2854,0.1558,1,27
2855,0.1558,1,27
2856,0.1558,1,27
2857,0.1558,1,27
2858,0.1558,1,27
2859,0.1558,1,27
2860,0.1558,1,27
2861,0.1558,1,27
2862,0.1558,1,27
2863,0.1558,1,27
2864,0.1558,1,27
2865,0.1558,1,27
2866,0.1558,1,27
2867,0.1558,1,27
2868,0.1558,1,27
2869,0.1558,1,27
2870,0.1558,1,27
2871,0.1558,1,27
2872,0.1558,1,27
2873,0.1558,1,27
2874,0.1558,1,27
2875,0.1558,1,27
2876,0.1558,1,27
2877,0.1558,1,27
2878,0.1558,1,27
2879,0.1558,1,27
2880,0.1558,1,27
2881,0.1558,1,27
2882,0.1558,1,27
2883,0.1558,1,27
2884,0.1558,1,27
2885,0.1558,1,27
2886,0.1558,1,27
2887,0.1558,1,27
2888,0.1558,1,27
2889,0.1558,1,27
2890,0.1558,1,27
2891,0.1558,1,27
2892,0.1558,1,27
2893,0.1558,1,27
2894,0.1558,1,27
2895,0.1558,1,27
2896,0.1558,1,27
2897,0.1558,1,27
2898,0.1558,1,27
2899,0.1558,1,27
2900,0.1558,1,27
2901,0.1558,1,27
2902,0.1558,1,27
2903,0.1558,1,27
2904,0.1558,1,27
2905,0.1558,1,27
2906,0.1558,1,27
2907,0.1558,1,27
2908,0.1558,1,27
2909,0.1558,1,27
2910,0.1558,1,27
2911,0.1558,1,27
2912,0.1558,1,27
2913,0.1558,1,27
2914,0.1558,1,27
2915,0.1558,1,27
2916,0.1558,1,27
2917,0.1558,1,27
2918,0.1558,1,27
2919,0.1558,1,27
2920,0.1558,1,27
2921,0.1558,1,27
2922,0.1558,1,27
2923,0.1558,1,27
2924,0.1558,1,27
2925,0.1558,1,27
2926,0.1558,1,27
2927,0.1558,1,27
2928,0.1558,1,27
2929,0.1558,1,27
2930,0.1558,1,27
2931,0.1558,1,27
2932,0.1558,1,27
2933,0.1558,1,27
2934,0.1558,1,27
2935,0.1558,1,27
2936,0.1558,1,27
2937,0.1558,1,27
2938,0.1558,1,27
2939,0.1558,1,27
2940,0.1558,1,27
2941,0.1558,1,27
2942,0.1558,1,27
2943,0.1558,1,27
2944,0.1558,1,27
2945,0.1558,1,27
2946,0.1558,1,27
2947,0.1558,1,27
2948,0.1558,1,27
2949,0.1558,1,27
2950,0.1558,1,27
2951,0.1558,1,27
2952,0.1558,1,27
2953,0.1558,1,27
2954,0.1558,1,27
2955,0.1558,1,27
2956,0.1558,1,27
2957,0.1558,1,27
2958,0.1558,1,27
2959,0.1558,1,27
2960,0.1558,1,27
2961,0.1558,1,27
2962,0.1558,1,27
2963,0.1558,1,27
2964,0.1558,1,27
2965,0.1558,1,27
2966,0.1558,1,27
2967,0.1558,1,27
2968,0.1558,1,27
2969,0.1558,1,27
2970,0.1558,1,27
2971,0.1558,1,27
2972,0.1558,1,27
2973,0.1558,1,27
2974,0.1558,1,27
2975,0.1558,1,27
2976,0.1558,1,27
2977,0.1558,1,27
2978,0.1558,1,27
2979,0.1558,1,27
2980,0.1558,1,27
2981,0.1558,1,27
2982,0.1558,1,27
2983,0.1558,1,27
2984,0.1558,1,27
2985,0.1558,1,27
2986,0.1558,1,27
2987,0.1558,1,27
2988,0.1558,1,27
2989,0.1558,1,27
2990,0.1558,1,27
2991,0.1558,1,27
2992,0.1558,1,27
2993,0.1558,1,27
2994,0.1558,1,27
2995,0.1558,1,27
2996,0.1558,1,27
2997,0.1558,1,27
2998,0.1558,1,27
2999,0.1558,1,27
3000,0.1558,1,27
1,0.3955,2,27
2,0.3955,2,27
3,0.3955,2,27
4,0.3955,2,27
5,0.3955,2,27
6,0.3955,2,27
7,0.3955,2,27
8,0.3955,2,27
9,0.3955,2,27
10,0.3955,2,27
11,0.3955,2,27
12,0.3955,2,27
13,0.3955,2,27
14,0.3955,2,27
15,0.3955,2,27
16,0.3955,2,27
17,0.3955,2,27
18,0.3955,2,27
19,0.3955,2,27
20,0.3955,2,27
21,0.3955,2,27
22,0.3955,2,27
23,0.3955,2,27
24,0.3955,2,27
25,0.3955,2,27
26,0.3955,2,27
27,0.3955,2,27
28,0.3955,2,27
29,0.3955,2,27
30,0.3955,2,27
31,0.3955,2,27
32,0.3955,2,27
33,0.3955,2,27
34,0.3955,2,27
35,0.3955,2,27
36,0.3955,2,27
37,0.3955,2,27
38,0.3955,2,27
39,0.3955,2,27
40,0.3955,2,27
41,0.3955,2,27
42,0.3955,2,27
43,0.3955,2,27
44,0.3955,2,27
45,0.3955,2,27
46,0.3955,2,27
47,0.3955,2,27
48,0.3955,2,27
49,0.3955,2,27
50,0.3955,2,27
51,0.3955,2,27
52,0.3955,2,27
53,0.3955,2,27
54,0.3955,2,27
55,0.3955,2,27
56,0.3955,2,27
57,0.3955,2,27
58,0.3955,2,27
59,0.3955,2,27
60,0.3955,2,27
61,0.3955,2,27
62,0.3955,2,27
63,0.3955,2,27
64,0.3955,2,27
65,0.3955,2,27
66,0.3955,2,27
67,0.3955,2,27
68,0.3955,2,27
69,0.3955,2,27
70,0.3955,2,27
71,0.3955,2,27
72,0.3955,2,27
73,0.3955,2,27
74,0.3955,2,27
75,0.3955,2,27
76,0.3955,2,27
77,0.3955,2,27
78,0.3955,2,27
79,0.3955,2,27
80,0.3955,2,27
81,0.3955,2,27
82,0.3955,2,27
83,0.3955,2,27
84,0.3955,2,27
85,0.3955,2,27
86,0.3955,2,27
87,0.3955,2,27
88,0.3955,2,27
89,0.3955,2,27
90,0.3955,2,27
91,0.3955,2,27
92,0.3955,2,27
93,0.3955,2,27
94,0.3955,2,27
95,0.3955,2,27
96,0.3955,2,27
97,0.3955,2,27
98,0.3955,2,27
99,0.3955,2,27
100,0.3955,2,27
101,0.3955,2,27
102,0.3955,2,27
103,0.3955,2,27
104,0.3955,2,27
105,0.3955,2,27
106,0.3955,2,27
107,0.3955,2,27
108,0.3955,2,27
109,0.3955,2,27
110,0.3955,2,27
111,0.3955,2,27
112,0.3955,2,27
113,0.3955,2,27
114,0.3955,2,27
115,0.3955,2,27
116,0.3955,2,27
117,0.3955,2,27
118,0.3955,2,27
119,0.3955,2,27
120,0.3955,2,27
121,0.3955,2,27
122,0.3955,2,27
123,0.3955,2,27
124,0.3955,2,27
125,0.3955,2,27
126,0.3955,2,27
127,0.3955,2,27
128,0.3955,2,27
129,0.3955,2,27
130,0.3955,2,27
131,0.3955,2,27
132,0.3955,2,27
133,0.3955,2,27
134,0.3955,2,27
135,0.3955,2,27
136,0.3955,2,27
137,0.3955,2,27
138,0.3955,2,27
139,0.3955,2,27
140,0.3955,2,27
141,0.3955,2,27
142,0.3955,2,27
143,0.3955,2,27
144,0.3955,2,27
145,0.3955,2,27
146,0.3955,2,27
147,0.3955,2,27
148,0.3955,2,27
149,0.3955,2,27
150,0.3955,2,27
151,0.3955,2,27
152,0.3955,2,27
153,0.3955,2,27
154,0.3955,2,27
155,0.3955,2,27
156,0.3955,2,27
157,0.3955,2,27
158,0.3955,2,27
159,0.3955,2,27
160,0.3955,2,27
161,0.3955,2,27
162,0.3955,2,27
163,0.3955,2,27
164,0.3955,2,27
165,0.3955,2,27
166,0.3955,2,27
167,0.3955,2,27
168,0.3955,2,27
169,0.3955,2,27
170,0.3955,2,27
171,0.3955,2,27
172,0.3955,2,27
173,0.3955,2,27
174,0.3955,2,27
175,0.3955,2,27
176,0.3955,2,27
177,0.3955,2,27
178,0.3955,2,27
179,0.3955,2,27
180,0.3955,2,27
181,0.3955,2,27
182,0.3955,2,27
183,0.3955,2,27
184,0.3955,2,27
185,0.3955,2,27
186,0.3955,2,27
187,0.3955,2,27
188,0.3955,2,27
189,0.3955,2,27
190,0.3955,2,27
191,0.3955,2,27
192,0.3955,2,27
193,0.3955,2,27
194,0.3955,2,27
195,0.3955,2,27
196,0.3955,2,27
197,0.3955,2,27
198,0.3955,2,27
199,0.3955,2,27
200,0.3955,2,27
201,0.3955,2,27
202,0.3955,2,27
203,0.3955,2,27
204,0.3955,2,27
205,0.3955,2,27
206,0.3955,2,27
207,0.3955,2,27
208,0.3955,2,27
209,0.3955,2,27
210,0.3955,2,27
211,0.3955,2,27
212,0.3955,2,27
213,0.3955,2,27
214,0.3955,2,27
215,0.3955,2,27
216,0.3955,2,27
217,0.3955,2,27
218,0.3955,2,27
219,0.3955,2,27
220,0.3955,2,27
221,0.3955,2,27
222,0.3955,2,27
223,0.3955,2,27
224,0.3955,2,27
225,0.3955,2,27
226,0.3955,2,27
227,0.3955,2,27
228,0.3955,2,27
229,0.3955,2,27
230,0.3955,2,27
231,0.3955,2,27
232,0.3955,2,27
233,0.3955,2,27
234,0.3955,2,27
235,0.3955,2,27
236,0.3955,2,27
237,0.3955,2,27
238,0.3955,2,27
239,0.3955,2,27
240,0.3955,2,27
241,0.3955,2,27
242,0.3955,2,27
243,0.3955,2,27
244,0.3955,2,27
245,0.3955,2,27
246,0.3955,2,27
247,0.3955,2,27
248,0.3955,2,27
249,0.3955,2,27
250,0.3955,2,27
251,0.3955,2,27
252,0.3955,2,27
253,0.3955,2,27
254,0.3955,2,27
255,0.3955,2,27
256,0.3955,2,27
257,0.3955,2,27
258,0.3955,2,27
259,0.3955,2,27
260,0.3955,2,27
261,0.3955,2,27
262,0.3955,2,27
263,0.3955,2,27
264,0.3955,2,27
265,0.3955,2,27
266,0.3955,2,27
267,0.3955,2,27
268,0.3955,2,27
269,0.3955,2,27
270,0.3955,2,27
271,0.3955,2,27
272,0.3955,2,27
273,0.3955,2,27
274,0.3955,2,27
275,0.3955,2,27
276,0.3955,2,27
277,0.3955,2,27
278,0.3955,2,27
279,0.3955,2,27
280,0.3955,2,27
281,0.3955,2,27
282,0.3955,2,27
283,0.3955,2,27
284,0.3955,2,27
285,0.3955,2,27
286,0.3955,2,27
287,0.3955,2,27
288,0.3955,2,27
289,0.3955,2,27
290,0.3955,2,27
291,0.3955,2,27
292,0.3955,2,27
293,0.3955,2,27
294,0.3955,2,27
295,0.3955,2,27
296,0.3955,2,27
297,0.3955,2,27
298,0.3955,2,27
299,0.3955,2,27
300,0.3955,2,27
301,0.3955,2,27
302,0.3955,2,27
303,0.3955,2,27
304,0.3955,2,27
305,0.3955,2,27
306,0.3955,2,27
307,0.3955,2,27
308,0.3955,2,27
309,0.3955,2,27
310,0.3955,2,27
311,0.3955,2,27
312,0.3955,2,27
313,0.3955,2,27
314,0.3955,2,27
315,0.3955,2,27
316,0.3955,2,27
317,0.3955,2,27
318,0.3955,2,27
319,0.3955,2,27
320,0.3955,2,27
321,0.3955,2,27
322,0.3955,2,27
323,0.3955,2,27
324,0.3955,2,27
325,0.3955,2,27
326,0.3955,2,27
327,0.3955,2,27
328,0.3955,2,27
329,0.3955,2,27
330,0.3955,2,27
331,0.3955,2,27
332,0.3955,2,27
333,0.3955,2,27
334,0.3955,2,27
335,0.3955,2,27
336,0.3955,2,27
337,0.3955,2,27
338,0.3955,2,27
339,0.3955,2,27
340,0.3955,2,27
341,0.3955,2,27
342,0.3955,2,27
343,0.3955,2,27
344,0.3955,2,27
345,0.3955,2,27
346,0.3955,2,27
347,0.3955,2,27
348,0.3955,2,27
349,0.3955,2,27
350,0.3955,2,27
351,0.3955,2,27
352,0.3955,2,27
353,0.3955,2,27
354,0.3955,2,27
355,0.3955,2,27
356,0.3955,2,27
357,0.3955,2,27
358,0.3955,2,27
359,0.3955,2,27
360,0.3955,2,27
361,0.3955,2,27
362,0.3955,2,27
363,0.3955,2,27
364,0.3955,2,27
365,0.3955,2,27
366,0.3955,2,27
367,0.3955,2,27
368,0.3955,2,27
369,0.3955,2,27
370,0.3955,2,27
371,0.3955,2,27
372,0.3955,2,27
373,0.3955,2,27
374,0.3955,2,27
375,0.3955,2,27
376,0.3955,2,27
377,0.3955,2,27
378,0.3955,2,27
379,0.3955,2,27
380,0.3955,2,27
381,0.3955,2,27
382,0.3955,2,27
383,0.3955,2,27
384,0.3955,2,27
385,0.3955,2,27
386,0.3955,2,27
387,0.3955,2,27
388,0.3955,2,27
389,0.3955,2,27
390,0.3955,2,27
391,0.3955,2,27
392,0.3955,2,27
393,0.3955,2,27
394,0.3955,2,27
395,0.3955,2,27
396,0.3955,2,27
397,0.3955,2,27
398,0.3955,2,27
399,0.3955,2,27
400,0.3955,2,27
401,0.3955,2,27
402,0.3955,2,27
403,0.3955,2,27
404,0.3955,2,27
405,0.3955,2,27
406,0.3955,2,27
407,0.3955,2,27
408,0.3955,2,27
409,0.3955,2,27
410,0.3955,2,27
411,0.3955,2,27
412,0.3955,2,27
413,0.3955,2,27
414,0.3955,2,27
415,0.3955,2,27
416,0.3955,2,27
417,0.3955,2,27
418,0.3955,2,27
419,0.3955,2,27
420,0.3955,2,27
421,0.3955,2,27
422,0.3955,2,27
423,0.3955,2,27
424,0.3955,2,27
425,0.3955,2,27
426,0.3955,2,27
427,0.3955,2,27
428,0.3955,2,27
429,0.3955,2,27
430,0.3955,2,27
431,0.3955,2,27
432,0.3955,2,27
433,0.3955,2,27
434,0.3955,2,27
435,0.3955,2,27
436,0.3955,2,27
437,0.3955,2,27
438,0.3955,2,27
439,0.3955,2,27
440,0.3955,2,27
441,0.3955,2,27
442,0.3955,2,27
443,0.3955,2,27
444,0.3955,2,27
445,0.3955,2,27
446,0.3955,2,27
447,0.3955,2,27
448,0.3955,2,27
449,0.3955,2,27
450,0.3955,2,27
451,0.3955,2,27
452,0.3955,2,27
453,0.3955,2,27
454,0.3955,2,27
455,0.3955,2,27
456,0.3955,2,27
457,0.3955,2,27
458,0.3955,2,27
459,0.3955,2,27
460,0.3955,2,27
461,0.3955,2,27
462,0.3955,2,27
463,0.3955,2,27
464,0.3955,2,27
465,0.3955,2,27
466,0.3955,2,27
467,0.3955,2,27
468,0.3955,2,27
469,0.3955,2,27
470,0.3955,2,27
471,0.3955,2,27
472,0.3955,2,27
473,0.3955,2,27
474,0.3955,2,27
475,0.3955,2,27
476,0.3955,2,27
477,0.3955,2,27
478,0.3955,2,27
479,0.3955,2,27
480,0.3955,2,27
481,0.3955,2,27
482,0.3955,2,27
483,0.3955,2,27
484,0.3955,2,27
485,0.3955,2,27
486,0.3955,2,27
487,0.3955,2,27
488,0.3955,2,27
489,0.3955,2,27
490,0.3955,2,27
491,0.3955,2,27
492,0.3955,2,27
493,0.3955,2,27
494,0.3955,2,27
495,0.3955,2,27
496,0.3955,2,27
497,0.3955,2,27
498,0.3955,2,27
499,0.3955,2,27
500,0.3955,2,27
501,0.3955,2,27
502,0.3955,2,27
503,0.3955,2,27
504,0.3955,2,27
505,0.3955,2,27
506,0.3955,2,27
507,0.3955,2,27
508,0.3955,2,27
509,0.3955,2,27
510,0.3955,2,27
511,0.3955,2,27
512,0.3955,2,27
513,0.3955,2,27
514,0.3955,2,27
515,0.3955,2,27
516,0.3955,2,27
517,0.3955,2,27
518,0.3955,2,27
519,0.3955,2,27
520,0.3955,2,27
521,0.3955,2,27
522,0.3955,2,27
523,0.3955,2,27
524,0.3955,2,27
525,0.3955,2,27
526,0.3955,2,27
527,0.3955,2,27
528,0.3955,2,27
529,0.3955,2,27
530,0.3955,2,27
531,0.3955,2,27
532,0.3955,2,27
533,0.3955,2,27
534,0.3955,2,27
535,0.3955,2,27
536,0.3955,2,27
537,0.3955,2,27
538,0.3955,2,27
539,0.3955,2,27
540,0.3955,2,27
541,0.3955,2,27
542,0.3955,2,27
543,0.3955,2,27
544,0.3955,2,27
545,0.3955,2,27
546,0.3955,2,27
547,0.3955,2,27
548,0.3955,2,27
549,0.3955,2,27
550,0.3955,2,27
551,0.3955,2,27
552,0.3955,2,27
553,0.3955,2,27
554,0.3955,2,27
555,0.3955,2,27
556,0.3955,2,27
557,0.3955,2,27
558,0.3955,2,27
559,0.3955,2,27
560,0.3955,2,27
561,0.3955,2,27
562,0.3955,2,27
563,0.3955,2,27
564,0.3955,2,27
565,0.3955,2,27
566,0.3955,2,27
567,0.3955,2,27
568,0.3955,2,27
569,0.3955,2,27
570,0.3955,2,27
571,0.3955,2,27
572,0.3955,2,27
573,0.3955,2,27
574,0.3955,2,27
575,0.3955,2,27
576,0.3955,2,27
577,0.3955,2,27
578,0.3955,2,27
579,0.3955,2,27
580,0.3955,2,27
581,0.3955,2,27
582,0.3955,2,27
583,0.3955,2,27
584,0.3955,2,27
585,0.3955,2,27
586,0.3955,2,27
587,0.3955,2,27
588,0.3955,2,27
589,0.3955,2,27
590,0.3955,2,27
591,0.3955,2,27
592,0.3955,2,27
593,0.3955,2,27
594,0.3955,2,27
595,0.3955,2,27
596,0.3955,2,27
597,0.3955,2,27
598,0.3955,2,27
599,0.3955,2,27
600,0.3955,2,27
601,0.3955,2,27
602,0.3955,2,27
603,0.3955,2,27
604,0.3955,2,27
605,0.3955,2,27
606,0.3955,2,27
607,0.3955,2,27
608,0.3955,2,27
609,0.3955,2,27
610,0.3955,2,27
611,0.3955,2,27
612,0.3955,2,27
613,0.3955,2,27
614,0.3955,2,27
615,0.3955,2,27
616,0.3955,2,27
617,0.3955,2,27
618,0.3955,2,27
619,0.3955,2,27
620,0.3955,2,27
621,0.3955,2,27
622,0.3955,2,27
623,0.3955,2,27
624,0.3955,2,27
625,0.3955,2,27
626,0.3955,2,27
627,0.3955,2,27
628,0.3955,2,27
629,0.3955,2,27
630,0.3955,2,27
