id,foi,wave
638,0.0748,26
639,0.0748,26
640,0.0748,26
641,0.0748,26
642,0.0748,26
643,0.0748,26
644,0.0748,26
645,0.0748,26
646,0.0748,26
647,0.0748,26
648,0.0748,26
649,0.0748,26
650,0.0748,26
651,0.0748,26
652,0.0748,26
653,0.0748,26
654,0.0748,26
655,0.0748,26
656,0.0748,26
657,0.0748,26
658,0.0748,26
659,0.0748,26
660,0.0748,26
661,0.0748,26
662,0.0748,26
663,0.0748,26
664,0.0748,26
665,0.0748,26
666,0.0748,26
667,0.0748,26
668,0.0748,26
669,0.0748,26
670,0.0748,26
671,0.0748,26
672,0.0748,26
673,0.0748,26
674,0.0748,26
675,0.0748,26
676,0.0748,26
677,0.0748,26
678,0.0748,26
679,0.0748,26
680,0.0748,26
681,0.0748,26
682,0.0748,26
683,0.0748,26
684,0.0748,26
685,0.0748,26
686,0.0748,26
687,0.0748,26
688,0.0748,26
689,0.0748,26
690,0.0748,26
691,0.0748,26
692,0.0748,26
693,0.0748,26
694,0.0748,26
695,0.0748,26
696,0.0748,26
697,0.0748,26
698,0.0748,26
699,0.0748,26
700,0.0748,26
701,0.0748,26
702,0.0748,26
703,0.0748,26
704,0.0748,26
705,0.0748,26
706,0.0748,26
707,0.0748,26
708,0.0748,26
709,0.0748,26
710,0.0748,26
711,0.0748,26
712,0.0748,26
713,0.0748,26
714,0.0748,26
715,0.0748,26
716,0.0748,26
717,0.0748,26
718,0.0748,26
719,0.0748,26
720,0.0748,26
721,0.0748,26
722,0.0748,26
723,0.0748,26
724,0.0748,26
725,0.0748,26
726,0.0748,26
727,0.0748,26
728,0.0748,26
729,0.0748,26
730,0.0748,26
731,0.0748,26
732,0.0748,26
733,0.0748,26
734,0.0748,26
735,0.0748,26
736,0.0748,26
737,0.0748,26
738,0.0748,26
739,0.0748,26
740,0.0748,26
741,0.0748,26
742,0.0748,26
743,0.0748,26
744,0.0748,26
745,0.0748,26
746,0.0748,26
747,0.0748,26
748,0.0748,26
749,0.0748,26
750,0.0748,26
751,0.0748,26
752,0.0748,26
753,0.0748,26
754,0.0748,26
755,0.0748,26
756,0.0748,26
757,0.0748,26
758,0.0748,26
759,0.0748,26
760,0.0748,26
761,0.0748,26
762,0.0748,26
763,0.0748,26
764,0.0748,26
765,0.0748,26
766,0.0748,26
767,0.0748,26
768,0.0748,26
769,0.0748,26
770,0.0748,26
771,0.0748,26
772,0.0748,26
773,0.0748,26
774,0.0748,26
775,0.0748,26
776,0.0748,26
777,0.0748,26
778,0.0748,26
779,0.0748,26
780,0.0748,26
781,0.0748,26
782,0.0748,26
783,0.0748,26
784,0.0748,26
785,0.0748,26
786,0.0748,26
787,0.0748,26
788,0.0748,26
789,0.0748,26
790,0.0748,26
791,0.0748,26
792,0.0748,26
793,0.0748,26
794,0.0748,26
795,0.0748,26
796,0.0748,26
797,0.0748,26
798,0.0748,26
799,0.0748,26
800,0.0748,26
801,0.0748,26
802,0.0748,26
803,0.0748,26
804,0.0748,26
805,0.0748,26
806,0.0748,26
807,0.0748,26
808,0.0748,26
809,0.0748,26
810,0.0748,26
811,0.0748,26
812,0.0748,26
813,0.0748,26
814,0.0748,26
815,0.0748,26
816,0.0748,26
817,0.0748,26
818,0.0748,26
819,0.0748,26
820,0.0748,26
821,0.0748,26
822,0.0748,26
823,0.0748,26
824,0.0748,26
825,0.0748,26
826,0.0748,26
827,0.0748,26
828,0.0748,26
829,0.0748,26
830,0.0748,26
831,0.0748,26
832,0.0748,26
833,0.0748,26
834,0.0748,26
835,0.0748,26
836,0.0748,26
837,0.0748,26
838,0.0748,26
839,0.0748,26
840,0.0748,26
841,0.0748,26
842,0.0748,26
843,0.0748,26
844,0.0748,26
845,0.0748,26
846,0.0748,26
847,0.0748,26
848,0.0748,26
849,0.0748,26
850,0.0748,26
851,0.0748,26
852,0.0748,26
853,0.0748,26
854,0.0748,26
855,0.0748,26
856,0.0748,26
857,0.0748,26
858,0.0748,26
859,0.0748,26
860,0.0748,26
861,0.0748,26
862,0.0748,26
863,0.0748,26
864,0.0748,26
865,0.0748,26
866,0.0748,26
867,0.0748,26
868,0.0748,26
869,0.0748,26
870,0.0748,26
871,0.0748,26
872,0.0748,26
873,0.0748,26
874,0.0748,26
875,0.0748,26
876,0.0748,26
877,0.0748,26
878,0.0748,26
879,0.0748,26
880,0.0748,26
881,0.0748,26
882,0.0748,26
883,0.0748,26
884,0.0748,26
885,0.0748,26
886,0.0748,26
887,0.0748,26
888,0.0748,26
889,0.0748,26
890,0.0748,26
891,0.0748,26
892,0.0748,26
893,0.0748,26
894,0.0748,26
895,0.0748,26
896,0.0748,26
897,0.0748,26
898,0.0748,26
899,0.0748,26
900,0.0748,26
901,0.0748,26
902,0.0748,26
903,0.0748,26
904,0.0748,26
905,0.0748,26
906,0.0748,26
907,0.0748,26
908,0.0748,26
909,0.0748,26
910,0.0748,26
911,0.0748,26
912,0.0748,26
913,0.0748,26
914,0.0748,26
915,0.0748,26
916,0.0748,26
917,0.0748,26
918,0.0748,26
919,0.0748,26
920,0.0748,26
921,0.0748,26
922,0.0748,26
923,0.0748,26
924,0.0748,26
925,0.0748,26
926,0.0748,26
927,0.0748,26
928,0.0748,26
929,0.0748,26
930,0.0748,26
931,0.0748,26
932,0.0748,26
933,0.0748,26
934,0.0748,26
935,0.0748,26
936,0.0748,26
937,0.0748,26
938,0.0748,26
939,0.0748,26
940,0.0748,26
941,0.0748,26
942,0.0748,26
943,0.0748,26
944,0.0748,26
945,0.0748,26
946,0.0748,26
947,0.0748,26
948,0.0748,26
949,0.0748,26
950,0.0748,26
951,0.0748,26
952,0.0748,26
953,0.0748,26
954,0.0748,26
955,0.0748,26
956,0.0748,26
957,0.0748,26
958,0.0748,26
959,0.0748,26
960,0.0748,26
961,0.0748,26
962,0.0748,26
963,0.0748,26
964,0.0748,26
965,0.0748,26
966,0.0748,26
967,0.0748,26
968,0.0748,26
969,0.0748,26
970,0.0748,26
971,0.0748,26
972,0.0748,26
973,0.0748,26
974,0.0748,26
975,0.0748,26
976,0.0748,26
977,0.0748,26
978,0.0748,26
979,0.0748,26
980,0.0748,26
981,0.0748,26
982,0.0748,26
983,0.0748,26
984,0.0748,26
985,0.0748,26
986,0.0748,26
987,0.0748,26
988,0.0748,26
989,0.0748,26
990,0.0748,26
991,0.0748,26
992,0.0748,26
993,0.0748,26
994,0.0748,26
995,0.0748,26
996,0.0748,26
997,0.0748,26
998,0.0748,26
999,0.0748,26
1000,0.0748,26
1001,0.0748,26
1002,0.0748,26
1003,0.0748,26
1004,0.0748,26
1005,0.0748,26
1006,0.0748,26
1007,0.0748,26
1008,0.0748,26
1009,0.0748,26
1010,0.0748,26
1011,0.0748,26
1012,0.0748,26
1013,0.0748,26
1014,0.0748,26
1015,0.0748,26
1016,0.0748,26
1017,0.0748,26
1018,0.0748,26
1019,0.0748,26
1020,0.0748,26
1021,0.0748,26
1022,0.0748,26
1023,0.0748,26
1024,0.0748,26
1025,0.0748,26
1026,0.0748,26
1027,0.0748,26
1028,0.0748,26
1029,0.0748,26
1030,0.0748,26
1031,0.0748,26
1032,0.0748,26
1033,0.0748,26
1034,0.0748,26
1035,0.0748,26
1036,0.0748,26
1037,0.0748,26
1038,0.0748,26
1039,0.0748,26
1040,0.0748,26
1041,0.0748,26
1042,0.0748,26
1043,0.0748,26
1044,0.0748,26
1045,0.0748,26
1046,0.0748,26
1047,0.0748,26
1048,0.0748,26
1049,0.0748,26
1050,0.0748,26
1051,0.0748,26
1052,0.0748,26
1053,0.0748,26
1054,0.0748,26
1055,0.0748,26
1056,0.0748,26
1057,0.0748,26
1058,0.0748,26
1059,0.0748,26
1060,0.0748,26
1061,0.0748,26
1062,0.0748,26
1063,0.0748,26
1064,0.0748,26
1065,0.0748,26
1066,0.0748,26
1067,0.0748,26
1068,0.0748,26
1069,0.0748,26
1070,0.0748,26
1071,0.0748,26
1072,0.0748,26
1073,0.0748,26
1074,0.0748,26
1075,0.0748,26
1076,0.0748,26
1077,0.0748,26
1078,0.0748,26
1079,0.0748,26
1080,0.0748,26
1081,0.0748,26
1082,0.0748,26
1083,0.0748,26
1084,0.0748,26
1085,0.0748,26
1086,0.0748,26
1087,0.0748,26
1088,0.0748,26
1089,0.0748,26
1090,0.0748,26
1091,0.0748,26
1092,0.0748,26
1093,0.0748,26
1094,0.0748,26
1095,0.0748,26
1096,0.0748,26
1097,0.0748,26
1098,0.0748,26
1099,0.0748,26
1100,0.0748,26
1101,0.0748,26
1102,0.0748,26
1103,0.0748,26
1104,0.0748,26
1105,0.0748,26
1106,0.0748,26
1107,0.0748,26
1108,0.0748,26
1109,0.0748,26
1110,0.0748,26
1111,0.0748,26
1112,0.0748,26
1113,0.0748,26
1114,0.0748,26
1115,0.0748,26
1116,0.0748,26
1117,0.0748,26
1118,0.0748,26
1119,0.0748,26
1120,0.0748,26
1121,0.0748,26
1122,0.0748,26
1123,0.0748,26
1124,0.0748,26
1125,0.0748,26
1126,0.0748,26
1127,0.0748,26
1128,0.0748,26
1129,0.0748,26
1130,0.0748,26
1131,0.0748,26
1132,0.0748,26
1133,0.0748,26
1134,0.0748,26
1135,0.0748,26
1136,0.0748,26
1137,0.0748,26
1138,0.0748,26
1139,0.0748,26
1140,0.0748,26
1141,0.0748,26
1142,0.0748,26
1143,0.0748,26
1144,0.0748,26
1145,0.0748,26
1146,0.0748,26
1147,0.0748,26
1148,0.0748,26
1149,0.0748,26
1150,0.0748,26
1151,0.0748,26
1152,0.0748,26
1153,0.0748,26
1154,0.0748,26
1155,0.0748,26
1156,0.0748,26
1157,0.0748,26
1158,0.0748,26
1159,0.0748,26
1160,0.0748,26
1161,0.0748,26
1162,0.0748,26
1163,0.0748,26
1164,0.0748,26
1165,0.0748,26
1166,0.0748,26
1167,0.0748,26
1168,0.0748,26
1169,0.0748,26
1170,0.0748,26
1171,0.0748,26
1172,0.0748,26
1173,0.0748,26
1174,0.0748,26
1175,0.0748,26
1176,0.0748,26
1177,0.0748,26
1178,0.0748,26
1179,0.0748,26
1180,0.0748,26
1181,0.0748,26
1182,0.0748,26
1183,0.0748,26
1184,0.0748,26
1185,0.0748,26
1186,0.0748,26
1187,0.0748,26
1188,0.0748,26
1189,0.0748,26
1190,0.0748,26
1191,0.0748,26
1192,0.0748,26
1193,0.0748,26
1194,0.0748,26
1195,0.0748,26
1196,0.0748,26
1197,0.0748,26
1198,0.0748,26
1199,0.0748,26
1200,0.0748,26
1201,0.0748,26
1202,0.0748,26
1203,0.0748,26
1204,0.0748,26
1205,0.0748,26
1206,0.0748,26
1207,0.0748,26
1208,0.0748,26
1209,0.0748,26
1210,0.0748,26
1211,0.0748,26
1212,0.0748,26
1213,0.0748,26
1214,0.0748,26
1215,0.0748,26
1216,0.0748,26
1217,0.0748,26
1218,0.0748,26
1219,0.0748,26
1220,0.0748,26
1221,0.0748,26
1222,0.0748,26
1223,0.0748,26
1224,0.0748,26
1225,0.0748,26
1226,0.0748,26
1227,0.0748,26
1228,0.0748,26
1229,0.0748,26
1230,0.0748,26
1231,0.0748,26
1232,0.0748,26
1233,0.0748,26
1234,0.0748,26
1235,0.0748,26
1236,0.0748,26
1237,0.0748,26
1238,0.0748,26
1239,0.0748,26
1240,0.0748,26
1241,0.0748,26
1242,0.0748,26
1243,0.0748,26
1244,0.0748,26
1245,0.0748,26
1246,0.0748,26
1247,0.0748,26
1248,0.0748,26
1249,0.0748,26
1250,0.0748,26
1251,0.0748,26
1252,0.0748,26
1253,0.0748,26
1254,0.0748,26
1255,0.0748,26
1256,0.0748,26
1257,0.0748,26
1258,0.0748,26
1259,0.0748,26
1260,0.0748,26
1261,0.0748,26
1262,0.0748,26
1263,0.0748,26
1264,0.0748,26
1265,0.0748,26
1266,0.0748,26
1267,0.0748,26
1268,0.0748,26
1269,0.0748,26
1270,0.0748,26
1271,0.0748,26
1272,0.0748,26
1273,0.0748,26
1274,0.0748,26
1275,0.0748,26
1276,0.0748,26
1277,0.0748,26
1278,0.0748,26
1279,0.0748,26
1280,0.0748,26
1281,0.0748,26
1282,0.0748,26
1283,0.0748,26
1284,0.0748,26
1285,0.0748,26
1286,0.0748,26
1287,0.0748,26
1288,0.0748,26
1289,0.0748,26
1290,0.0748,26
1291,0.0748,26
1292,0.0748,26
1293,0.0748,26
1294,0.0748,26
1295,0.0748,26
1296,0.0748,26
1297,0.0748,26
1298,0.0748,26
1299,0.0748,26
1300,0.0748,26
1301,0.0748,26
1302,0.0748,26
1303,0.0748,26
1304,0.0748,26
1305,0.0748,26
1306,0.0748,26
1307,0.0748,26
1308,0.0748,26
1309,0.0748,26
1310,0.0748,26
1311,0.0748,26
1312,0.0748,26
1313,0.0748,26
1314,0.0748,26
1315,0.0748,26
1316,0.0748,26
1317,0.0748,26
1318,0.0748,26
1319,0.0748,26
1320,0.0748,26
1321,0.0748,26
1322,0.0748,26
1323,0.0748,26
1324,0.0748,26
1325,0.0748,26
1326,0.0748,26
1327,0.0748,26
1328,0.0748,26
1329,0.0748,26
1330,0.0748,26
1331,0.0748,26
1332,0.0748,26
1333,0.0748,26
1334,0.0748,26
1335,0.0748,26
1336,0.0748,26
1337,0.0748,26
1338,0.0748,26
1339,0.0748,26
1340,0.0748,26
1341,0.0748,26
1342,0.0748,26
1343,0.0748,26
1344,0.0748,26
1345,0.0748,26
1346,0.0748,26
1347,0.0748,26
1348,0.0748,26
1349,0.0748,26
1350,0.0748,26
1351,0.0748,26
1352,0.0748,26
1353,0.0748,26
1354,0.0748,26
1355,0.0748,26
1356,0.0748,26
1357,0.0748,26
1358,0.0748,26
1359,0.0748,26
1360,0.0748,26
1361,0.0748,26
1362,0.0748,26
1363,0.0748,26
1364,0.0748,26
1365,0.0748,26
1366,0.0748,26
1367,0.0748,26
1368,0.0748,26
1369,0.0748,26
1370,0.0748,26
1371,0.0748,26
1372,0.0748,26
1373,0.0748,26
1374,0.0748,26
1375,0.0748,26
1376,0.0748,26
1377,0.0748,26
1378,0.0748,26
1379,0.0748,26
1380,0.0748,26
1381,0.0748,26
1382,0.0748,26
1383,0.0748,26
1384,0.0748,26
1385,0.0748,26
1386,0.0748,26
1387,0.0748,26
1388,0.0748,26
1389,0.0748,26
1390,0.0748,26
1391,0.0748,26
1392,0.0748,26
1393,0.0748,26
1394,0.0748,26
1395,0.0748,26
1396,0.0748,26
1397,0.0748,26
1398,0.0748,26
1399,0.0748,26
1400,0.0748,26
1401,0.0748,26
1402,0.0748,26
1403,0.0748,26
1404,0.0748,26
1405,0.0748,26
1406,0.0748,26
1407,0.0748,26
1408,0.0748,26
1409,0.0748,26
1410,0.0748,26
1411,0.0748,26
1412,0.0748,26
1413,0.0748,26
1414,0.0748,26
1415,0.0748,26
1416,0.0748,26
1417,0.0748,26
1418,0.0748,26
1419,0.0748,26
1420,0.0748,26
1421,0.0748,26
1422,0.0748,26
1423,0.0748,26
1424,0.0748,26
1425,0.0748,26
1426,0.0748,26
1427,0.0748,26
1428,0.0748,26
1429,0.0748,26
1430,0.0748,26
1431,0.0748,26
1432,0.0748,26
1433,0.0748,26
1434,0.0748,26
1435,0.0748,26
1436,0.0748,26
1437,0.0748,26
1438,0.0748,26
1439,0.0748,26
1440,0.0748,26
1441,0.0748,26
1442,0.0748,26
1443,0.0748,26
1444,0.0748,26
1445,0.0748,26
1446,0.0748,26
1447,0.0748,26
1448,0.0748,26
1449,0.0748,26
1450,0.0748,26
1451,0.0748,26
1452,0.0748,26
1453,0.0748,26
1454,0.0748,26
1455,0.0748,26
1456,0.0748,26
1457,0.0748,26
1458,0.0748,26
1459,0.0748,26
1460,0.0748,26
1461,0.0748,26
1462,0.0748,26
1463,0.0748,26
1464,0.0748,26
1465,0.0748,26
1466,0.0748,26
1467,0.0748,26
1468,0.0748,26
1469,0.0748,26
1470,0.0748,26
1471,0.0748,26
1472,0.0748,26
1473,0.0748,26
1474,0.0748,26
1475,0.0748,26
1476,0.0748,26
1477,0.0748,26
1478,0.0748,26
1479,0.0748,26
1480,0.0748,26
1481,0.0748,26
1482,0.0748,26
1483,0.0748,26
1484,0.0748,26
1485,0.0748,26
1486,0.0748,26
1487,0.0748,26
1488,0.0748,26
1489,0.0748,26
1490,0.0748,26
1491,0.0748,26
1492,0.0748,26
1493,0.0748,26
1494,0.0748,26
1495,0.0748,26
1496,0.0748,26
1497,0.0748,26
