id,foi,R0,wave
1249,0.1252,1,43
1250,0.1252,1,43
1251,0.1252,1,43
1252,0.1252,1,43
1253,0.1252,1,43
1254,0.1252,1,43
1255,0.1252,1,43
1256,0.1252,1,43
1257,0.1252,1,43
1258,0.1252,1,43
1259,0.1252,1,43
1260,0.1252,1,43
1261,0.1252,1,43
1262,0.1252,1,43
1263,0.1252,1,43
1264,0.1252,1,43
1265,0.1252,1,43
1266,0.1252,1,43
1267,0.1252,1,43
1268,0.1252,1,43
1269,0.1252,1,43
1270,0.1252,1,43
1271,0.1252,1,43
1272,0.1252,1,43
1273,0.1252,1,43
1274,0.1252,1,43
1275,0.1252,1,43
1276,0.1252,1,43
1277,0.1252,1,43
1278,0.1252,1,43
1279,0.1252,1,43
1280,0.1252,1,43
1281,0.1252,1,43
1282,0.1252,1,43
1283,0.1252,1,43
1284,0.1252,1,43
1285,0.1252,1,43
1286,0.1252,1,43
1287,0.1252,1,43
1288,0.1252,1,43
1289,0.1252,1,43
1290,0.1252,1,43
1291,0.1252,1,43
1292,0.1252,1,43
1293,0.1252,1,43
1294,0.1252,1,43
1295,0.1252,1,43
1296,0.1252,1,43
1297,0.1252,1,43
1298,0.1252,1,43
1299,0.1252,1,43
1300,0.1252,1,43
1301,0.1252,1,43
1302,0.1252,1,43
1303,0.1252,1,43
1304,0.1252,1,43
1305,0.1252,1,43
1306,0.1252,1,43
1307,0.1252,1,43
1308,0.1252,1,43
1309,0.1252,1,43
1310,0.1252,1,43
1311,0.1252,1,43
1312,0.1252,1,43
1313,0.1252,1,43
1314,0.1252,1,43
1315,0.1252,1,43
1316,0.1252,1,43
1317,0.1252,1,43
1318,0.1252,1,43
1319,0.1252,1,43
1320,0.1252,1,43
1321,0.1252,1,43
1322,0.1252,1,43
1323,0.1252,1,43
1324,0.1252,1,43
1325,0.1252,1,43
1326,0.1252,1,43
1327,0.1252,1,43
1328,0.1252,1,43
1329,0.1252,1,43
1330,0.1252,1,43
1331,0.1252,1,43
1332,0.1252,1,43
1333,0.1252,1,43
1334,0.1252,1,43
1335,0.1252,1,43
1336,0.1252,1,43
1337,0.1252,1,43
1338,0.1252,1,43
1339,0.1252,1,43
1340,0.1252,1,43
1341,0.1252,1,43
1342,0.1252,1,43
1343,0.1252,1,43
1344,0.1252,1,43
1345,0.1252,1,43
1346,0.1252,1,43
1347,0.1252,1,43
1348,0.1252,1,43
1349,0.1252,1,43
1350,0.1252,1,43
1351,0.1252,1,43
1352,0.1252,1,43
1353,0.1252,1,43
1354,0.1252,1,43
1355,0.1252,1,43
1356,0.1252,1,43
1357,0.1252,1,43
1358,0.1252,1,43
1359,0.1252,1,43
1360,0.1252,1,43
1361,0.1252,1,43
1362,0.1252,1,43
1363,0.1252,1,43
1364,0.1252,1,43
1365,0.1252,1,43
1366,0.1252,1,43
1367,0.1252,1,43
1368,0.1252,1,43
1369,0.1252,1,43
1370,0.1252,1,43
1371,0.1252,1,43
1372,0.1252,1,43
1373,0.1252,1,43
1374,0.1252,1,43
1375,0.1252,1,43
1376,0.1252,1,43
1377,0.1252,1,43
1378,0.1252,1,43
1379,0.1252,1,43
1380,0.1252,1,43
1381,0.1252,1,43
1382,0.1252,1,43
1383,0.1252,1,43
1384,0.1252,1,43
1385,0.1252,1,43
1386,0.1252,1,43
1387,0.1252,1,43
1388,0.1252,1,43
1389,0.1252,1,43
1390,0.1252,1,43
1391,0.1252,1,43
1392,0.1252,1,43
1393,0.1252,1,43
1394,0.1252,1,43
1395,0.1252,1,43
1396,0.1252,1,43
1397,0.1252,1,43
1398,0.1252,1,43
1399,0.1252,1,43
1400,0.1252,1,43
1401,0.1252,1,43
1402,0.1252,1,43
1403,0.1252,1,43
1404,0.1252,1,43
1405,0.1252,1,43
1406,0.1252,1,43
1407,0.1252,1,43
1408,0.1252,1,43
1409,0.1252,1,43
1410,0.1252,1,43
1411,0.1252,1,43
1412,0.1252,1,43
1413,0.1252,1,43
1414,0.1252,1,43
1415,0.1252,1,43
1416,0.1252,1,43
1417,0.1252,1,43
1418,0.1252,1,43
1419,0.1252,1,43
1420,0.1252,1,43
1421,0.1252,1,43
1422,0.1252,1,43
1423,0.1252,1,43
1424,0.1252,1,43
1425,0.1252,1,43
1426,0.1252,1,43
1427,0.1252,1,43
1428,0.1252,1,43
1429,0.1252,1,43
1430,0.1252,1,43
1431,0.1252,1,43
1432,0.1252,1,43
1433,0.1252,1,43
1434,0.1252,1,43
1435,0.1252,1,43
1436,0.1252,1,43
1437,0.1252,1,43
1438,0.1252,1,43
1439,0.1252,1,43
1440,0.1252,1,43
1441,0.1252,1,43
1442,0.1252,1,43
1443,0.1252,1,43
1444,0.1252,1,43
1445,0.1252,1,43
1446,0.1252,1,43
1447,0.1252,1,43
1448,0.1252,1,43
1449,0.1252,1,43
1450,0.1252,1,43
1451,0.1252,1,43
1452,0.1252,1,43
1453,0.1252,1,43
1454,0.1252,1,43
1455,0.1252,1,43
1456,0.1252,1,43
1457,0.1252,1,43
1458,0.1252,1,43
1459,0.1252,1,43
1460,0.1252,1,43
1461,0.1252,1,43
1462,0.1252,1,43
1463,0.1252,1,43
1464,0.1252,1,43
1465,0.1252,1,43
1466,0.1252,1,43
1467,0.1252,1,43
1468,0.1252,1,43
1469,0.1252,1,43
1470,0.1252,1,43
1471,0.1252,1,43
1472,0.1252,1,43
1473,0.1252,1,43
1474,0.1252,1,43
1475,0.1252,1,43
1476,0.1252,1,43
1477,0.1252,1,43
1478,0.1252,1,43
1479,0.1252,1,43
1480,0.1252,1,43
1481,0.1252,1,43
1482,0.1252,1,43
1483,0.1252,1,43
1484,0.1252,1,43
1485,0.1252,1,43
1486,0.1252,1,43
1487,0.1252,1,43
1488,0.1252,1,43
1489,0.1252,1,43
1490,0.1252,1,43
1491,0.1252,1,43
1492,0.1252,1,43
1493,0.1252,1,43
1494,0.1252,1,43
1495,0.1252,1,43
1496,0.1252,1,43
1497,0.1252,1,43
1498,0.1252,1,43
1499,0.1252,1,43
1500,0.1252,1,43
1501,0.1252,1,43
1502,0.1252,1,43
1503,0.1252,1,43
1504,0.1252,1,43
1505,0.1252,1,43
1506,0.1252,1,43
1507,0.1252,1,43
1508,0.1252,1,43
1509,0.1252,1,43
1510,0.1252,1,43
1511,0.1252,1,43
1512,0.1252,1,43
1513,0.1252,1,43
1514,0.1252,1,43
1515,0.1252,1,43
1516,0.1252,1,43
1517,0.1252,1,43
1518,0.1252,1,43
1519,0.1252,1,43
1520,0.1252,1,43
1521,0.1252,1,43
1522,0.1252,1,43
1523,0.1252,1,43
1524,0.1252,1,43
1525,0.1252,1,43
1526,0.1252,1,43
1527,0.1252,1,43
1528,0.1252,1,43
1529,0.1252,1,43
1530,0.1252,1,43
1531,0.1252,1,43
1532,0.1252,1,43
1533,0.1252,1,43
1534,0.1252,1,43
1535,0.1252,1,43
1536,0.1252,1,43
1537,0.1252,1,43
1538,0.1252,1,43
1539,0.1252,1,43
1540,0.1252,1,43
1541,0.1252,1,43
1542,0.1252,1,43
1543,0.1252,1,43
1544,0.1252,1,43
1545,0.1252,1,43
1546,0.1252,1,43
1547,0.1252,1,43
1548,0.1252,1,43
1549,0.1252,1,43
1550,0.1252,1,43
1551,0.1252,1,43
1552,0.1252,1,43
1553,0.1252,1,43
1554,0.1252,1,43
1555,0.1252,1,43
1556,0.1252,1,43
1557,0.1252,1,43
1558,0.1252,1,43
1559,0.1252,1,43
1560,0.1252,1,43
1561,0.1252,1,43
1562,0.1252,1,43
1563,0.1252,1,43
1564,0.1252,1,43
1565,0.1252,1,43
1566,0.1252,1,43
1567,0.1252,1,43
1568,0.1252,1,43
1569,0.1252,1,43
1570,0.1252,1,43
1571,0.1252,1,43
1572,0.1252,1,43
1573,0.1252,1,43
1574,0.1252,1,43
1575,0.1252,1,43
1576,0.1252,1,43
1577,0.1252,1,43
1578,0.1252,1,43
1579,0.1252,1,43
1580,0.1252,1,43
1581,0.1252,1,43
1582,0.1252,1,43
1583,0.1252,1,43
1584,0.1252,1,43
1585,0.1252,1,43
1586,0.1252,1,43
1587,0.1252,1,43
1588,0.1252,1,43
1589,0.1252,1,43
1590,0.1252,1,43
1591,0.1252,1,43
1592,0.1252,1,43
1593,0.1252,1,43
1594,0.1252,1,43
1595,0.1252,1,43
1596,0.1252,1,43
1597,0.1252,1,43
1598,0.1252,1,43
1599,0.1252,1,43
1600,0.1252,1,43
1601,0.1252,1,43
1602,0.1252,1,43
1603,0.1252,1,43
1604,0.1252,1,43
1605,0.1252,1,43
1606,0.1252,1,43
1607,0.1252,1,43
1608,0.1252,1,43
1609,0.1252,1,43
1610,0.1252,1,43
1611,0.1252,1,43
1612,0.1252,1,43
1613,0.1252,1,43
1614,0.1252,1,43
1615,0.1252,1,43
1616,0.1252,1,43
1617,0.1252,1,43
1618,0.1252,1,43
1619,0.1252,1,43
1620,0.1252,1,43
1621,0.1252,1,43
1622,0.1252,1,43
1623,0.1252,1,43
1624,0.1252,1,43
1625,0.1252,1,43
1626,0.1252,1,43
1627,0.1252,1,43
1628,0.1252,1,43
1629,0.1252,1,43
1630,0.1252,1,43
1631,0.1252,1,43
1632,0.1252,1,43
1633,0.1252,1,43
1634,0.1252,1,43
1635,0.1252,1,43
1636,0.1252,1,43
1637,0.1252,1,43
1638,0.1252,1,43
1639,0.1252,1,43
1640,0.1252,1,43
1641,0.1252,1,43
1642,0.1252,1,43
1643,0.1252,1,43
1644,0.1252,1,43
1645,0.1252,1,43
1646,0.1252,1,43
1647,0.1252,1,43
1648,0.1252,1,43
1649,0.1252,1,43
1650,0.1252,1,43
1651,0.1252,1,43
1652,0.1252,1,43
1653,0.1252,1,43
1654,0.1252,1,43
1655,0.1252,1,43
1656,0.1252,1,43
1657,0.1252,1,43
1658,0.1252,1,43
1659,0.1252,1,43
1660,0.1252,1,43
1661,0.1252,1,43
1662,0.1252,1,43
1663,0.1252,1,43
1664,0.1252,1,43
1665,0.1252,1,43
1666,0.1252,1,43
1667,0.1252,1,43
1668,0.1252,1,43
1669,0.1252,1,43
1670,0.1252,1,43
1671,0.1252,1,43
1672,0.1252,1,43
1673,0.1252,1,43
1674,0.1252,1,43
1675,0.1252,1,43
1676,0.1252,1,43
1677,0.1252,1,43
1678,0.1252,1,43
1679,0.1252,1,43
1680,0.1252,1,43
1681,0.1252,1,43
1682,0.1252,1,43
1683,0.1252,1,43
1684,0.1252,1,43
1685,0.1252,1,43
1686,0.1252,1,43
1687,0.1252,1,43
1688,0.1252,1,43
1689,0.1252,1,43
1690,0.1252,1,43
1691,0.1252,1,43
1692,0.1252,1,43
1693,0.1252,1,43
1694,0.1252,1,43
1695,0.1252,1,43
1696,0.1252,1,43
1697,0.1252,1,43
1698,0.1252,1,43
1699,0.1252,1,43
1700,0.1252,1,43
1701,0.1252,1,43
1702,0.1252,1,43
1703,0.1252,1,43
1704,0.1252,1,43
1705,0.1252,1,43
1706,0.1252,1,43
1707,0.1252,1,43
1708,0.1252,1,43
1709,0.1252,1,43
1710,0.1252,1,43
1711,0.1252,1,43
1712,0.1252,1,43
1713,0.1252,1,43
1714,0.1252,1,43
1715,0.1252,1,43
1716,0.1252,1,43
1717,0.1252,1,43
1718,0.1252,1,43
1719,0.1252,1,43
1720,0.1252,1,43
1721,0.1252,1,43
1722,0.1252,1,43
1723,0.1252,1,43
1724,0.1252,1,43
1725,0.1252,1,43
1726,0.1252,1,43
1727,0.1252,1,43
1728,0.1252,1,43
1729,0.1252,1,43
1730,0.1252,1,43
1731,0.1252,1,43
1732,0.1252,1,43
1733,0.1252,1,43
1734,0.1252,1,43
1735,0.1252,1,43
1736,0.1252,1,43
1737,0.1252,1,43
1738,0.1252,1,43
1739,0.1252,1,43
1740,0.1252,1,43
1741,0.1252,1,43
1742,0.1252,1,43
1743,0.1252,1,43
1744,0.1252,1,43
1745,0.1252,1,43
1746,0.1252,1,43
1747,0.1252,1,43
1748,0.1252,1,43
1749,0.1252,1,43
1750,0.1252,1,43
1751,0.1252,1,43
1752,0.1252,1,43
1753,0.1252,1,43
1754,0.1252,1,43
1755,0.1252,1,43
1756,0.1252,1,43
1757,0.1252,1,43
1758,0.1252,1,43
1759,0.1252,1,43
1760,0.1252,1,43
1761,0.1252,1,43
1762,0.1252,1,43
1763,0.1252,1,43
1764,0.1252,1,43
1765,0.1252,1,43
1766,0.1252,1,43
1767,0.1252,1,43
1768,0.1252,1,43
1769,0.1252,1,43
1770,0.1252,1,43
1771,0.1252,1,43
1772,0.1252,1,43
1773,0.1252,1,43
1774,0.1252,1,43
1775,0.1252,1,43
1776,0.1252,1,43
1777,0.1252,1,43
1778,0.1252,1,43
1779,0.1252,1,43
1780,0.1252,1,43
1781,0.1252,1,43
1782,0.1252,1,43
1783,0.1252,1,43
1784,0.1252,1,43
1785,0.1252,1,43
1786,0.1252,1,43
1787,0.1252,1,43
1788,0.1252,1,43
1789,0.1252,1,43
1790,0.1252,1,43
1791,0.1252,1,43
1792,0.1252,1,43
1793,0.1252,1,43
1794,0.1252,1,43
1795,0.1252,1,43
1796,0.1252,1,43
1797,0.1252,1,43
1798,0.1252,1,43
1799,0.1252,1,43
1800,0.1252,1,43
1801,0.1252,1,43
1802,0.1252,1,43
1803,0.1252,1,43
1804,0.1252,1,43
1805,0.1252,1,43
1806,0.1252,1,43
1807,0.1252,1,43
1808,0.1252,1,43
1809,0.1252,1,43
1810,0.1252,1,43
1811,0.1252,1,43
1812,0.1252,1,43
1813,0.1252,1,43
1814,0.1252,1,43
1815,0.1252,1,43
1816,0.1252,1,43
1817,0.1252,1,43
1818,0.1252,1,43
1819,0.1252,1,43
1820,0.1252,1,43
1821,0.1252,1,43
1822,0.1252,1,43
1823,0.1252,1,43
1824,0.1252,1,43
1825,0.1252,1,43
1826,0.1252,1,43
1827,0.1252,1,43
1828,0.1252,1,43
1829,0.1252,1,43
1830,0.1252,1,43
1831,0.1252,1,43
1832,0.1252,1,43
1833,0.1252,1,43
1834,0.1252,1,43
1835,0.1252,1,43
1836,0.1252,1,43
1837,0.1252,1,43
1838,0.1252,1,43
1839,0.1252,1,43
1840,0.1252,1,43
1841,0.1252,1,43
1842,0.1252,1,43
1843,0.1252,1,43
1844,0.1252,1,43
1845,0.1252,1,43
1846,0.1252,1,43
1847,0.1252,1,43
1848,0.1252,1,43
1849,0.1252,1,43
1850,0.1252,1,43
1851,0.1252,1,43
1852,0.1252,1,43
1853,0.1252,1,43
1854,0.1252,1,43
1855,0.1252,1,43
1856,0.1252,1,43
1857,0.1252,1,43
1858,0.1252,1,43
1859,0.1252,1,43
1860,0.1252,1,43
1861,0.1252,1,43
1862,0.1252,1,43
1863,0.1252,1,43
1864,0.1252,1,43
1865,0.1252,1,43
1866,0.1252,1,43
1867,0.1252,1,43
1868,0.1252,1,43
1869,0.1252,1,43
1870,0.1252,1,43
1871,0.1252,1,43
1872,0.1252,1,43
1873,0.1252,1,43
1874,0.1252,1,43
1875,0.1252,1,43
1876,0.1252,1,43
1877,0.1252,1,43
1878,0.1252,1,43
1879,0.1252,1,43
1880,0.1252,1,43
1881,0.1252,1,43
1882,0.1252,1,43
1883,0.1252,1,43
1884,0.1252,1,43
1885,0.1252,1,43
1886,0.1252,1,43
1887,0.1252,1,43
1888,0.1252,1,43
1889,0.1252,1,43
1890,0.1252,1,43
1891,0.1252,1,43
1892,0.1252,1,43
1893,0.1252,1,43
1894,0.1252,1,43
1895,0.1252,1,43
1896,0.1252,1,43
1897,0.1252,1,43
1898,0.1252,1,43
1899,0.1252,1,43
1900,0.1252,1,43
1901,0.1252,1,43
1902,0.1252,1,43
1903,0.1252,1,43
1904,0.1252,1,43
1905,0.1252,1,43
1906,0.1252,1,43
1907,0.1252,1,43
1908,0.1252,1,43
1909,0.1252,1,43
1910,0.1252,1,43
1911,0.1252,1,43
1912,0.1252,1,43
1913,0.1252,1,43
1914,0.1252,1,43
1915,0.1252,1,43
1916,0.1252,1,43
1917,0.1252,1,43
1918,0.1252,1,43
1919,0.1252,1,43
1920,0.1252,1,43
1921,0.1252,1,43
1922,0.1252,1,43
1923,0.1252,1,43
1924,0.1252,1,43
1925,0.1252,1,43
1926,0.1252,1,43
1927,0.1252,1,43
1928,0.1252,1,43
1929,0.1252,1,43
1930,0.1252,1,43
1931,0.1252,1,43
1932,0.1252,1,43
1933,0.1252,1,43
1934,0.1252,1,43
1935,0.1252,1,43
1936,0.1252,1,43
1937,0.1252,1,43
1938,0.1252,1,43
1939,0.1252,1,43
1940,0.1252,1,43
1941,0.1252,1,43
1942,0.1252,1,43
1943,0.1252,1,43
1944,0.1252,1,43
1945,0.1252,1,43
1946,0.1252,1,43
1947,0.1252,1,43
1948,0.1252,1,43
1949,0.1252,1,43
1950,0.1252,1,43
1951,0.1252,1,43
1952,0.1252,1,43
1953,0.1252,1,43
1954,0.1252,1,43
1955,0.1252,1,43
1956,0.1252,1,43
1957,0.1252,1,43
1958,0.1252,1,43
1959,0.1252,1,43
1960,0.1252,1,43
1961,0.1252,1,43
1962,0.1252,1,43
1963,0.1252,1,43
1964,0.1252,1,43
1965,0.1252,1,43
1966,0.1252,1,43
1967,0.1252,1,43
1968,0.1252,1,43
1969,0.1252,1,43
1970,0.1252,1,43
1971,0.1252,1,43
1972,0.1252,1,43
1973,0.1252,1,43
1974,0.1252,1,43
1975,0.1252,1,43
1976,0.1252,1,43
1977,0.1252,1,43
1978,0.1252,1,43
1979,0.1252,1,43
1980,0.1252,1,43
1981,0.1252,1,43
1982,0.1252,1,43
1983,0.1252,1,43
1984,0.1252,1,43
1985,0.1252,1,43
1986,0.1252,1,43
1987,0.1252,1,43
1988,0.1252,1,43
1989,0.1252,1,43
1990,0.1252,1,43
1991,0.1252,1,43
1992,0.1252,1,43
1993,0.1252,1,43
1994,0.1252,1,43
1995,0.1252,1,43
1996,0.1252,1,43
1997,0.1252,1,43
1998,0.1252,1,43
1999,0.1252,1,43
2000,0.1252,1,43
2001,0.1252,1,43
2002,0.1252,1,43
2003,0.1252,1,43
2004,0.1252,1,43
2005,0.1252,1,43
2006,0.1252,1,43
2007,0.1252,1,43
2008,0.1252,1,43
2009,0.1252,1,43
2010,0.1252,1,43
2011,0.1252,1,43
2012,0.1252,1,43
2013,0.1252,1,43
2014,0.1252,1,43
2015,0.1252,1,43
2016,0.1252,1,43
2017,0.1252,1,43
2018,0.1252,1,43
2019,0.1252,1,43
2020,0.1252,1,43
2021,0.1252,1,43
2022,0.1252,1,43
2023,0.1252,1,43
2024,0.1252,1,43
2025,0.1252,1,43
2026,0.1252,1,43
2027,0.1252,1,43
2028,0.1252,1,43
2029,0.1252,1,43
2030,0.1252,1,43
2031,0.1252,1,43
2032,0.1252,1,43
2033,0.1252,1,43
2034,0.1252,1,43
2035,0.1252,1,43
2036,0.1252,1,43
2037,0.1252,1,43
2038,0.1252,1,43
2039,0.1252,1,43
2040,0.1252,1,43
2041,0.1252,1,43
2042,0.1252,1,43
2043,0.1252,1,43
2044,0.1252,1,43
2045,0.1252,1,43
2046,0.1252,1,43
2047,0.1252,1,43
2048,0.1252,1,43
2049,0.1252,1,43
2050,0.1252,1,43
2051,0.1252,1,43
2052,0.1252,1,43
2053,0.1252,1,43
2054,0.1252,1,43
2055,0.1252,1,43
2056,0.1252,1,43
2057,0.1252,1,43
2058,0.1252,1,43
2059,0.1252,1,43
2060,0.1252,1,43
2061,0.1252,1,43
2062,0.1252,1,43
2063,0.1252,1,43
2064,0.1252,1,43
2065,0.1252,1,43
2066,0.1252,1,43
2067,0.1252,1,43
2068,0.1252,1,43
2069,0.1252,1,43
2070,0.1252,1,43
2071,0.1252,1,43
2072,0.1252,1,43
2073,0.1252,1,43
2074,0.1252,1,43
2075,0.1252,1,43
2076,0.1252,1,43
2077,0.1252,1,43
2078,0.1252,1,43
2079,0.1252,1,43
2080,0.1252,1,43
2081,0.1252,1,43
2082,0.1252,1,43
2083,0.1252,1,43
2084,0.1252,1,43
2085,0.1252,1,43
2086,0.1252,1,43
2087,0.1252,1,43
2088,0.1252,1,43
2089,0.1252,1,43
2090,0.1252,1,43
2091,0.1252,1,43
2092,0.1252,1,43
2093,0.1252,1,43
2094,0.1252,1,43
2095,0.1252,1,43
2096,0.1252,1,43
2097,0.1252,1,43
2098,0.1252,1,43
2099,0.1252,1,43
2100,0.1252,1,43
2101,0.1252,1,43
2102,0.1252,1,43
2103,0.1252,1,43
2104,0.1252,1,43
2105,0.1252,1,43
2106,0.1252,1,43
2107,0.1252,1,43
2108,0.1252,1,43
2109,0.1252,1,43
2110,0.1252,1,43
2111,0.1252,1,43
2112,0.1252,1,43
2113,0.1252,1,43
2114,0.1252,1,43
2115,0.1252,1,43
2116,0.1252,1,43
2117,0.1252,1,43
2118,0.1252,1,43
2119,0.1252,1,43
2120,0.1252,1,43
2121,0.1252,1,43
2122,0.1252,1,43
2123,0.1252,1,43
2124,0.1252,1,43
2125,0.1252,1,43
2126,0.1252,1,43
2127,0.1252,1,43
2128,0.1252,1,43
2129,0.1252,1,43
2130,0.1252,1,43
2131,0.1252,1,43
2132,0.1252,1,43
2133,0.1252,1,43
2134,0.1252,1,43
2135,0.1252,1,43
2136,0.1252,1,43
2137,0.1252,1,43
2138,0.1252,1,43
2139,0.1252,1,43
2140,0.1252,1,43
2141,0.1252,1,43
2142,0.1252,1,43
2143,0.1252,1,43
2144,0.1252,1,43
2145,0.1252,1,43
2146,0.1252,1,43
2147,0.1252,1,43
2148,0.1252,1,43
2149,0.1252,1,43
2150,0.1252,1,43
2151,0.1252,1,43
2152,0.1252,1,43
2153,0.1252,1,43
2154,0.1252,1,43
2155,0.1252,1,43
2156,0.1252,1,43
2157,0.1252,1,43
2158,0.1252,1,43
2159,0.1252,1,43
2160,0.1252,1,43
2161,0.1252,1,43
2162,0.1252,1,43
2163,0.1252,1,43
2164,0.1252,1,43
2165,0.1252,1,43
2166,0.1252,1,43
2167,0.1252,1,43
2168,0.1252,1,43
2169,0.1252,1,43
2170,0.1252,1,43
2171,0.1252,1,43
2172,0.1252,1,43
2173,0.1252,1,43
2174,0.1252,1,43
2175,0.1252,1,43
2176,0.1252,1,43
2177,0.1252,1,43
2178,0.1252,1,43
2179,0.1252,1,43
2180,0.1252,1,43
2181,0.1252,1,43
2182,0.1252,1,43
2183,0.1252,1,43
2184,0.1252,1,43
2185,0.1252,1,43
2186,0.1252,1,43
2187,0.1252,1,43
2188,0.1252,1,43
2189,0.1252,1,43
2190,0.1252,1,43
2191,0.1252,1,43
2192,0.1252,1,43
2193,0.1252,1,43
2194,0.1252,1,43
2195,0.1252,1,43
2196,0.1252,1,43
2197,0.1252,1,43
2198,0.1252,1,43
2199,0.1252,1,43
2200,0.1252,1,43
2201,0.1252,1,43
2202,0.1252,1,43
2203,0.1252,1,43
2204,0.1252,1,43
2205,0.1252,1,43
2206,0.1252,1,43
2207,0.1252,1,43
2208,0.1252,1,43
2209,0.1252,1,43
2210,0.1252,1,43
2211,0.1252,1,43
2212,0.1252,1,43
2213,0.1252,1,43
2214,0.1252,1,43
2215,0.1252,1,43
2216,0.1252,1,43
2217,0.1252,1,43
2218,0.1252,1,43
2219,0.1252,1,43
2220,0.1252,1,43
2221,0.1252,1,43
2222,0.1252,1,43
2223,0.1252,1,43
2224,0.1252,1,43
2225,0.1252,1,43
2226,0.1252,1,43
2227,0.1252,1,43
2228,0.1252,1,43
2229,0.1252,1,43
2230,0.1252,1,43
2231,0.1252,1,43
2232,0.1252,1,43
2233,0.1252,1,43
2234,0.1252,1,43
2235,0.1252,1,43
2236,0.1252,1,43
2237,0.1252,1,43
2238,0.1252,1,43
2239,0.1252,1,43
2240,0.1252,1,43
2241,0.1252,1,43
2242,0.1252,1,43
2243,0.1252,1,43
2244,0.1252,1,43
2245,0.1252,1,43
2246,0.1252,1,43
2247,0.1252,1,43
2248,0.1252,1,43
2249,0.1252,1,43
2250,0.1252,1,43
2251,0.1252,1,43
2252,0.1252,1,43
2253,0.1252,1,43
2254,0.1252,1,43
2255,0.1252,1,43
2256,0.1252,1,43
2257,0.1252,1,43
2258,0.1252,1,43
2259,0.1252,1,43
2260,0.1252,1,43
2261,0.1252,1,43
2262,0.1252,1,43
2263,0.1252,1,43
2264,0.1252,1,43
2265,0.1252,1,43
2266,0.1252,1,43
2267,0.1252,1,43
2268,0.1252,1,43
2269,0.1252,1,43
2270,0.1252,1,43
2271,0.1252,1,43
2272,0.1252,1,43
2273,0.1252,1,43
2274,0.1252,1,43
2275,0.1252,1,43
2276,0.1252,1,43
2277,0.1252,1,43
2278,0.1252,1,43
2279,0.1252,1,43
2280,0.1252,1,43
2281,0.1252,1,43
2282,0.1252,1,43
2283,0.1252,1,43
2284,0.1252,1,43
2285,0.1252,1,43
2286,0.1252,1,43
2287,0.1252,1,43
2288,0.1252,1,43
2289,0.1252,1,43
2290,0.1252,1,43
2291,0.1252,1,43
2292,0.1252,1,43
2293,0.1252,1,43
2294,0.1252,1,43
2295,0.1252,1,43
2296,0.1252,1,43
2297,0.1252,1,43
2298,0.1252,1,43
2299,0.1252,1,43
2300,0.1252,1,43
2301,0.1252,1,43
2302,0.1252,1,43
2303,0.1252,1,43
2304,0.1252,1,43
2305,0.1252,1,43
2306,0.1252,1,43
2307,0.1252,1,43
2308,0.1252,1,43
2309,0.1252,1,43
2310,0.1252,1,43
2311,0.1252,1,43
2312,0.1252,1,43
2313,0.1252,1,43
2314,0.1252,1,43
2315,0.1252,1,43
2316,0.1252,1,43
2317,0.1252,1,43
2318,0.1252,1,43
2319,0.1252,1,43
2320,0.1252,1,43
2321,0.1252,1,43
2322,0.1252,1,43
2323,0.1252,1,43
2324,0.1252,1,43
2325,0.1252,1,43
2326,0.1252,1,43
2327,0.1252,1,43
2328,0.1252,1,43
2329,0.1252,1,43
2330,0.1252,1,43
2331,0.1252,1,43
2332,0.1252,1,43
2333,0.1252,1,43
2334,0.1252,1,43
2335,0.1252,1,43
2336,0.1252,1,43
2337,0.1252,1,43
2338,0.1252,1,43
2339,0.1252,1,43
2340,0.1252,1,43
2341,0.1252,1,43
2342,0.1252,1,43
2343,0.1252,1,43
2344,0.1252,1,43
2345,0.1252,1,43
2346,0.1252,1,43
2347,0.1252,1,43
2348,0.1252,1,43
2349,0.1252,1,43
2350,0.1252,1,43
2351,0.1252,1,43
2352,0.1252,1,43
2353,0.1252,1,43
2354,0.1252,1,43
2355,0.1252,1,43
2356,0.1252,1,43
2357,0.1252,1,43
2358,0.1252,1,43
2359,0.1252,1,43
2360,0.1252,1,43
2361,0.1252,1,43
2362,0.1252,1,43
2363,0.1252,1,43
2364,0.1252,1,43
2365,0.1252,1,43
2366,0.1252,1,43
2367,0.1252,1,43
2368,0.1252,1,43
2369,0.1252,1,43
2370,0.1252,1,43
2371,0.1252,1,43
2372,0.1252,1,43
2373,0.1252,1,43
2374,0.1252,1,43
2375,0.1252,1,43
2376,0.1252,1,43
2377,0.1252,1,43
2378,0.1252,1,43
2379,0.1252,1,43
2380,0.1252,1,43
2381,0.1252,1,43
2382,0.1252,1,43
2383,0.1252,1,43
2384,0.1252,1,43
2385,0.1252,1,43
2386,0.1252,1,43
2387,0.1252,1,43
2388,0.1252,1,43
2389,0.1252,1,43
2390,0.1252,1,43
2391,0.1252,1,43
2392,0.1252,1,43
2393,0.1252,1,43
2394,0.1252,1,43
2395,0.1252,1,43
2396,0.1252,1,43
2397,0.1252,1,43
2398,0.1252,1,43
2399,0.1252,1,43
2400,0.1252,1,43
2401,0.1252,1,43
2402,0.1252,1,43
2403,0.1252,1,43
2404,0.1252,1,43
2405,0.1252,1,43
2406,0.1252,1,43
2407,0.1252,1,43
2408,0.1252,1,43
2409,0.1252,1,43
2410,0.1252,1,43
2411,0.1252,1,43
2412,0.1252,1,43
2413,0.1252,1,43
