hh_id,country,hh_size
HH2160434,Belgium,3
HH2160435,Belgium,3
HH2160436,Belgium,3
HH2160437,Belgium,3
HH2160438,Belgium,3
HH2160518,Belgium,4
HH2160520,Belgium,4
HH2160612,Belgium,4
HH2160616,Belgium,4
HH2160814,Belgium,3
HH2160815,Belgium,3
HH2160816,Belgium,3
HH2160817,Belgium,3
HH2160818,Belgium,3
HH2160819,Belgium,3
HH2160820,Belgium,3
HH2160823,Belgium,3
HH2160824,Belgium,3
HH2160825,Belgium,3
HH2160826,Belgium,3
HH2160827,Belgium,3
HH2160828,Belgium,3
HH2160829,Belgium,3
HH2160830,Belgium,3
HH2160831,Belgium,3
HH2160832,Belgium,3
HH2160833,Belgium,3
HH2160834,Belgium,3
HH2160835,Belgium,3
HH2160836,Belgium,3
HH2160837,Belgium,3
HH2160838,Belgium,3
HH2160839,Belgium,3
HH2160840,Belgium,3
HH2160841,Belgium,3
HH2160843,Belgium,3
HH2160912,Belgium,4
HH2160913,Belgium,4
HH2160914,Belgium,4
HH2160915,Belgium,4
HH2160916,Belgium,4
HH2160917,Belgium,4
HH2160918,Belgium,4
HH2160919,Belgium,4
HH2160920,Belgium,4
HH2160921,Belgium,4
HH2160922,Belgium,4
HH2160924,Belgium,4
HH2160926,Belgium,4
HH2160934,Belgium,4
HH2161012,Belgium,3
HH2161013,Belgium,3
HH2161016,Belgium,3
HH2161018,Belgium,3
HH2161019,Belgium,3
HH2161020,Belgium,3
HH2161214,Belgium,2
HH2161221,Belgium,2
HH2161229,Belgium,2
HH2161327,Belgium,5
HH2161331,Belgium,5
HH2161334,Belgium,5
HH2161336,Belgium,5
HH2161337,Belgium,5
HH2161342,Belgium,5
HH2161718,Belgium,3
HH2161720,Belgium,3
HH2161721,Belgium,3
HH2161722,Belgium,3
HH2161812,Belgium,1
HH2161814,Belgium,1
HH2161816,Belgium,1
HH2161817,Belgium,1
HH2161818,Belgium,1
HH2161819,Belgium,1
HH2161820,Belgium,1
HH2161821,Belgium,1
HH2161822,Belgium,1
HH2161830,Belgium,1
HH2161835,Belgium,1
HH2162216,Belgium,4
HH2162219,Belgium,4
HH2162220,Belgium,4
HH2162222,Belgium,4
HH2162223,Belgium,4
HH2162224,Belgium,4
HH2162227,Belgium,4
HH2162228,Belgium,4
HH2162232,Belgium,4
HH2162235,Belgium,4
HH2162312,Belgium,4
HH2162313,Belgium,4
HH2162314,Belgium,4
HH2162322,Belgium,4
HH2162418,Belgium,4
HH2162515,Belgium,2
HH2162520,Belgium,2
HH2162525,Belgium,2
HH2162530,Belgium,1
HH2162531,Belgium,1
HH2162533,Belgium,1
HH2162534,Belgium,1
HH2162535,Belgium,1
HH2162713,Belgium,4
HH2162714,Belgium,4
HH2162715,Belgium,4
HH2162718,Belgium,4
HH2162719,Belgium,4
HH2162720,Belgium,4
HH2162721,Belgium,4
HH2162723,Belgium,4
HH2162724,Belgium,4
HH2162725,Belgium,4
HH2162726,Belgium,4
HH2162727,Belgium,4
HH2162728,Belgium,4
HH2162812,Belgium,6
HH2162813,Belgium,6
HH2162814,Belgium,6
HH2162815,Belgium,6
HH2162817,Belgium,6
HH2162818,Belgium,6
HH2162819,Belgium,6
HH2162821,Belgium,6
HH2162822,Belgium,6
HH2162823,Belgium,6
HH2162824,Belgium,6
HH2162825,Belgium,6
HH2162826,Belgium,6
HH2162827,Belgium,6
HH2162830,Belgium,6
HH2162831,Belgium,6
HH2162832,Belgium,6
HH2162833,Belgium,6
HH2162834,Belgium,6
HH2162835,Belgium,6
HH2162836,Belgium,6
HH2162837,Belgium,6
HH2162838,Belgium,6
HH2162839,Belgium,6
HH2162840,Belgium,6
HH2162841,Belgium,6
HH2162842,Belgium,6
HH2162843,Belgium,6
HH2162918,Belgium,2
HH2162919,Belgium,2
HH2162922,Belgium,2
HH2162924,Belgium,2
HH2162929,Belgium,2
HH2163012,Belgium,5
HH2163014,Belgium,5
HH2163016,Belgium,5
HH2163019,Belgium,5
HH2163020,Belgium,5
HH2163021,Belgium,5
HH2163022,Belgium,3
HH2163023,Belgium,3
HH2163038,Belgium,3
HH2163113,Belgium,2
HH2163114,Belgium,2
HH2163115,Belgium,2
HH2163117,Belgium,2
HH2163118,Belgium,2
HH2163119,Belgium,2
HH2163120,Belgium,2
HH2163121,Belgium,2
HH2163122,Belgium,2
HH2163123,Belgium,2
HH2163124,Belgium,2
HH2163125,Belgium,2
HH2163126,Belgium,2
HH2163127,Belgium,2
HH2163128,Belgium,2
HH2163130,Belgium,2
HH2163131,Belgium,2
HH2163134,Belgium,2
HH2163142,Belgium,1
HH2163222,Belgium,4
HH2163313,Belgium,1
HH2163543,Belgium,2
HH2163620,Belgium,3
HH2163621,Belgium,3
HH2163622,Belgium,3
HH2163626,Belgium,3
HH2163720,Belgium,4
HH2163721,Belgium,4
HH2163742,Belgium,4
HH2163814,Belgium,1
HH2163816,Belgium,1
HH2163817,Belgium,1
HH2163820,Belgium,1
HH2163821,Belgium,1
HH2163824,Belgium,1
HH2163831,Belgium,1
HH2163912,Belgium,4
HH2164214,Belgium,4
HH2164218,Belgium,4
HH2164219,Belgium,4
HH2164220,Belgium,4
HH2164221,Belgium,4
HH2164222,Belgium,4
HH2164223,Belgium,4
HH2164225,Belgium,4
HH2164226,Belgium,4
HH2164229,Belgium,4
HH2164230,Belgium,4
HH2164231,Belgium,4
HH2164232,Belgium,4
HH2164233,Belgium,4
HH2164234,Belgium,4
HH2164235,Belgium,4
HH2164236,Belgium,4
HH2164237,Belgium,4
HH2164238,Belgium,4
HH2164239,Belgium,4
HH2164240,Belgium,4
HH2164241,Belgium,4
HH2164242,Belgium,4
HH2164243,Belgium,4
HH2164312,Belgium,4
HH2164313,Belgium,4
HH2164318,Belgium,4
HH2164319,Belgium,4
HH2164320,Belgium,4
HH2164321,Belgium,4
HH2164322,Belgium,4
HH2164323,Belgium,4
HH2164324,Belgium,4
HH2164325,Belgium,4
HH2164326,Belgium,4
HH2164327,Belgium,4
HH2164328,Belgium,4
HH2164329,Belgium,4
HH2164330,Belgium,4
HH2164331,Belgium,4
HH2164332,Belgium,4
HH2164333,Belgium,4
HH2164334,Belgium,4
HH2164335,Belgium,4
HH2164336,Belgium,4
HH2164337,Belgium,4
HH2164338,Belgium,4
HH2164339,Belgium,4
HH2164340,Belgium,4
HH2164341,Belgium,4
HH2164412,Belgium,3
HH2164413,Belgium,3
HH2164414,Belgium,3
HH2164418,Belgium,3
HH2164419,Belgium,3
HH2164420,Belgium,3
HH2164421,Belgium,3
HH2164422,Belgium,3
HH2164423,Belgium,3
HH2164424,Belgium,3
HH2164425,Belgium,3
HH2164427,Belgium,3
HH2164430,Belgium,3
HH2164431,Belgium,3
HH2164434,Belgium,3
HH2164436,Belgium,3
HH2164438,Belgium,3
HH2164439,Belgium,3
HH2164512,Belgium,4
HH2164514,Belgium,4
HH2164521,Belgium,4
HH2164522,Belgium,4
HH2164524,Belgium,4
HH2164525,Belgium,4
HH2164526,Belgium,4
HH2164527,Belgium,4
HH2164535,Belgium,4
HH2164722,Belgium,5
HH2164723,Belgium,5
HH2164812,Belgium,2
HH2164912,Belgium,2
HH2164919,Belgium,2
HH2164920,Belgium,2
HH2164921,Belgium,2
HH2164923,Belgium,2
HH2164924,Belgium,2
HH2164926,Belgium,2
HH2164927,Belgium,2
HH2164929,Belgium,2
HH2164930,Belgium,2
HH2164931,Belgium,2
HH2164932,Belgium,2
HH2164933,Belgium,2
HH2164934,Belgium,2
HH2164935,Belgium,2
HH2164936,Belgium,2
HH2164937,Belgium,2
HH2164938,Belgium,2
HH2164939,Belgium,2
HH2164941,Belgium,2
HH2165025,Belgium,2
HH2165028,Belgium,2
HH2165035,Belgium,2
HH2165042,Belgium,2
HH2165112,Belgium,4
HH2165215,Belgium,4
HH2165219,Belgium,4
HH2165220,Belgium,4
HH2165225,Belgium,4
HH2165226,Belgium,4
HH2165227,Belgium,4
HH2165228,Belgium,4
HH2165229,Belgium,4
HH2165230,Belgium,4
HH2165231,Belgium,4
HH2165232,Belgium,4
HH2165234,Belgium,4
HH2165312,Belgium,4
HH2165313,Belgium,4
HH2165314,Belgium,4
HH2165315,Belgium,4
HH2165316,Belgium,4
HH2165318,Belgium,4
HH2165319,Belgium,4
HH2165320,Belgium,4
HH2165322,Belgium,4
HH2165323,Belgium,4
HH2165324,Belgium,4
HH2165325,Belgium,4
HH2165326,Belgium,4
HH2165327,Belgium,4
HH2165328,Belgium,4
HH2165329,Belgium,4
HH2165330,Belgium,4
HH2165331,Belgium,4
HH2165332,Belgium,4
HH2165334,Belgium,4
HH2165335,Belgium,4
HH2165337,Belgium,4
HH2165341,Belgium,4
HH2165343,Belgium,4
HH2165414,Belgium,4
HH2165415,Belgium,4
HH2165417,Belgium,4
HH2165421,Belgium,4
HH2165422,Belgium,4
HH2165423,Belgium,4
HH2165426,Belgium,4
HH2165431,Belgium,4
HH2165432,Belgium,4
HH2165433,Belgium,4
HH2165435,Belgium,4
HH2165436,Belgium,4
HH2165437,Belgium,4
HH2165440,Belgium,4
HH2165441,Belgium,4
HH2165442,Belgium,4
HH2165514,Belgium,3
HH2165518,Belgium,3
HH2165519,Belgium,3
HH2165520,Belgium,3
HH2165521,Belgium,3
HH2165522,Belgium,3
HH2165524,Belgium,3
HH2165525,Belgium,3
HH2165526,Belgium,3
HH2165527,Belgium,3
HH2165528,Belgium,3
HH2165529,Belgium,3
HH2165530,Belgium,3
HH2165531,Belgium,3
HH2165532,Belgium,3
HH2165533,Belgium,3
HH2165534,Belgium,3
HH2165535,Belgium,3
HH2165537,Belgium,3
HH2165538,Belgium,3
HH2165539,Belgium,3
HH2165540,Belgium,3
HH2165541,Belgium,3
HH2165542,Belgium,3
HH2165543,Belgium,3
HH2165612,Belgium,4
HH2165714,Belgium,4
HH2165812,Belgium,3
HH2165814,Belgium,3
HH2165822,Belgium,3
HH2165823,Belgium,3
HH2165824,Belgium,3
HH2165826,Belgium,3
HH2165827,Belgium,3
HH2165830,Belgium,3
HH2165831,Belgium,3
HH2165832,Belgium,3
HH2165836,Belgium,3
HH2165841,Belgium,3
HH2165912,Belgium,3
HH2165913,Belgium,3
HH2165914,Belgium,3
HH2165917,Belgium,3
HH2165919,Belgium,3
HH2165920,Belgium,3
HH2165921,Belgium,3
HH2165922,Belgium,3
HH2165923,Belgium,3
HH2165924,Belgium,3
HH2165925,Belgium,3
HH2165926,Belgium,3
HH2165927,Belgium,3
HH2165928,Belgium,3
HH2165929,Belgium,3
HH2165930,Belgium,3
HH2165931,Belgium,3
HH2165933,Belgium,3
HH2165934,Belgium,3
HH2165935,Belgium,3
HH2165936,Belgium,3
HH2165939,Belgium,3
HH2165941,Belgium,3
HH2166012,Belgium,4
HH2166014,Belgium,4
HH2166112,Belgium,4
HH2166124,Belgium,4
HH2166132,Belgium,4
HH2166133,Belgium,4
HH2166135,Belgium,4
HH2166136,Belgium,4
HH2166142,Belgium,4
HH2166212,Belgium,5
HH2166213,Belgium,5
HH2166231,Belgium,5
HH2166232,Belgium,5
HH2166234,Belgium,5
HH2166312,Belgium,3
HH2166315,Belgium,3
HH2166316,Belgium,3
HH2166317,Belgium,3
HH2166319,Belgium,3
HH2166320,Belgium,3
HH2166322,Belgium,3
HH2166323,Belgium,3
HH2166324,Belgium,3
HH2166326,Belgium,3
HH2166327,Belgium,3
HH2166328,Belgium,3
HH2166329,Belgium,3
HH2166330,Belgium,3
HH2166331,Belgium,3
HH2166332,Belgium,3
HH2166333,Belgium,3
HH2166334,Belgium,3
HH2166335,Belgium,3
HH2166336,Belgium,3
HH2166337,Belgium,3
HH2166338,Belgium,3
HH2166339,Belgium,3
HH2166340,Belgium,3
HH2166341,Belgium,3
HH2166342,Belgium,3
HH2166343,Belgium,3
HH2166813,Belgium,4
HH2166814,Belgium,4
HH2166818,Belgium,4
HH2166819,Belgium,4
HH2166820,Belgium,4
HH2166821,Belgium,4
HH2166822,Belgium,4
HH2166823,Belgium,4
HH2166825,Belgium,4
HH2166826,Belgium,4
HH2166828,Belgium,4
HH2166830,Belgium,4
HH2166833,Belgium,4
HH2166834,Belgium,4
HH2166936,Belgium,4
HH2167012,Belgium,2
HH2167019,Belgium,2
HH2167020,Belgium,2
HH2167022,Belgium,2
HH2167023,Belgium,2
HH2167024,Belgium,2
HH2167025,Belgium,2
HH2167026,Belgium,2
HH2167027,Belgium,2
HH2167028,Belgium,2
HH2167029,Belgium,2
HH2167030,Belgium,2
HH2167031,Belgium,2
HH2167032,Belgium,2
HH2167033,Belgium,2
HH2167034,Belgium,2
HH2167036,Belgium,2
HH2167038,Belgium,2
HH2167039,Belgium,2
HH2167041,Belgium,2
HH2167042,Belgium,2
HH2167115,Belgium,3
HH2167126,Belgium,3
HH2167212,Belgium,4
HH2167218,Belgium,4
HH2167224,Belgium,4
HH2167227,Belgium,4
HH2167230,Belgium,4
HH2167231,Belgium,4
HH2167232,Belgium,4
HH2167234,Belgium,4
HH2167235,Belgium,4
HH2167236,Belgium,4
HH2167237,Belgium,4
HH2167238,Belgium,4
HH2167318,Belgium,4
HH2167320,Belgium,4
HH2167327,Belgium,4
HH2167329,Belgium,4
HH2167332,Belgium,4
HH2167339,Belgium,4
HH2167413,Belgium,4
HH2167416,Belgium,4
HH2167418,Belgium,4
HH2167419,Belgium,4
HH2167421,Belgium,4
HH2167422,Belgium,4
HH2167423,Belgium,4
HH2167424,Belgium,4
HH2167425,Belgium,4
HH2167426,Belgium,4
HH2167428,Belgium,4
HH2167429,Belgium,4
HH2167430,Belgium,4
HH2167431,Belgium,4
HH2167432,Belgium,4
HH2167434,Belgium,4
HH2167435,Belgium,4
HH2167436,Belgium,4
HH2167439,Belgium,4
HH2167440,Belgium,4
HH2167441,Belgium,4
HH2167442,Belgium,4
HH2167443,Belgium,4
HH2167514,Belgium,2
HH2167518,Belgium,2
HH2167519,Belgium,2
HH2167521,Belgium,2
HH2167522,Belgium,2
HH2167524,Belgium,2
HH2167532,Belgium,2
HH2167612,Belgium,2
HH2167613,Belgium,2
HH2167614,Belgium,2
HH2167727,Belgium,2
HH2167732,Belgium,2
HH2167812,Belgium,4
HH2167813,Belgium,4
HH2167814,Belgium,4
HH2167815,Belgium,4
HH2167816,Belgium,4
HH2167818,Belgium,4
HH2167819,Belgium,4
HH2167820,Belgium,4
HH2167822,Belgium,4
HH2167823,Belgium,4
HH2167824,Belgium,4
HH2167825,Belgium,4
HH2167826,Belgium,4
HH2167827,Belgium,4
HH2167828,Belgium,4
HH2167829,Belgium,4
HH2167830,Belgium,4
HH2167831,Belgium,4
HH2167832,Belgium,4
HH2167833,Belgium,4
HH2167834,Belgium,4
HH2167835,Belgium,4
HH2167836,Belgium,4
HH2167837,Belgium,4
HH2167838,Belgium,4
HH2167839,Belgium,4
HH2167840,Belgium,4
HH2167841,Belgium,4
HH2167842,Belgium,4
HH2167843,Belgium,4
HH2167912,Belgium,2
HH2167914,Belgium,2
HH2167918,Belgium,2
HH2167921,Belgium,2
HH2167922,Belgium,2
HH2167923,Belgium,2
HH2167925,Belgium,2
HH2167929,Belgium,2
HH2167934,Belgium,2
HH2167940,Belgium,2
HH2168018,Belgium,4
HH2168028,Belgium,4
HH2168112,Belgium,2
HH2168115,Belgium,2
HH2168118,Belgium,2
HH2168120,Belgium,2
HH2168122,Belgium,2
HH2168126,Belgium,2
HH2168131,Belgium,2
HH2168132,Belgium,2
HH2168133,Belgium,2
HH2168134,Belgium,2
HH2168136,Belgium,2
HH2168137,Belgium,2
HH2168138,Belgium,2
HH2168139,Belgium,2
HH2168141,Belgium,2
HH2168142,Belgium,2
HH2168143,Belgium,2
HH2168212,Belgium,3
HH2168216,Belgium,3
HH2168218,Belgium,3
HH2168219,Belgium,3
HH2168220,Belgium,3
HH2168221,Belgium,3
HH2168222,Belgium,3
HH2168223,Belgium,3
HH2168224,Belgium,3
HH2168225,Belgium,3
HH2168227,Belgium,3
HH2168228,Belgium,3
HH2168229,Belgium,3
HH2168230,Belgium,3
HH2168231,Belgium,3
HH2168232,Belgium,3
HH2168233,Belgium,3
HH2168235,Belgium,3
HH2168236,Belgium,3
HH2168238,Belgium,3
HH2168239,Belgium,3
HH2168240,Belgium,3
HH2168241,Belgium,3
HH2168242,Belgium,3
HH2168243,Belgium,3
HH2168313,Belgium,5
HH2168315,Belgium,5
HH2168413,Belgium,3
HH2168418,Belgium,3
HH2168438,Belgium,3
HH2168441,Belgium,3
HH2168512,Belgium,2
HH2168513,Belgium,2
HH2168515,Belgium,2
HH2168519,Belgium,2
HH2168524,Belgium,2
HH2168534,Belgium,2
HH2168541,Belgium,2
HH2168543,Belgium,2
HH2168613,Belgium,5
HH2168615,Belgium,5
HH2168616,Belgium,5
HH2168617,Belgium,5
HH2168618,Belgium,5
HH2168619,Belgium,5
HH2168620,Belgium,5
HH2168621,Belgium,5
HH2168622,Belgium,5
HH2168623,Belgium,5
HH2168624,Belgium,5
HH2168625,Belgium,5
HH2168626,Belgium,5
HH2168627,Belgium,5
HH2168628,Belgium,5
HH2168629,Belgium,5
HH2168630,Belgium,5
HH2168631,Belgium,5
HH2168632,Belgium,5
HH2168633,Belgium,5
HH2168634,Belgium,5
HH2168635,Belgium,5
HH2168636,Belgium,5
HH2168638,Belgium,5
HH2168639,Belgium,5
HH2168641,Belgium,5
HH2168642,Belgium,5
HH2168643,Belgium,5
HH2168813,Belgium,2
HH2168816,Belgium,2
HH2168818,Belgium,2
HH2168819,Belgium,2
HH2168913,Belgium,4
HH2168914,Belgium,4
HH2168915,Belgium,4
HH2168919,Belgium,4
HH2168922,Belgium,4
HH2168924,Belgium,4
HH2168925,Belgium,4
HH2168926,Belgium,4
HH2168927,Belgium,4
HH2168929,Belgium,4
HH2168930,Belgium,4
HH2168931,Belgium,4
HH2168932,Belgium,4
HH2168933,Belgium,4
HH2168936,Belgium,4
HH2168939,Belgium,4
HH2168940,Belgium,4
HH2168941,Belgium,4
HH2168942,Belgium,4
HH2168943,Belgium,4
HH2169019,Belgium,1
HH2169118,Belgium,3
HH2169121,Belgium,3
HH2169139,Belgium,3
HH2169512,Belgium,2
HH2169513,Belgium,2
HH2169515,Belgium,2
HH2169612,Belgium,2
HH2169613,Belgium,2
HH2169614,Belgium,2
HH2169615,Belgium,2
HH2169616,Belgium,2
HH2169617,Belgium,2
HH2169618,Belgium,2
HH2169619,Belgium,2
HH2169620,Belgium,2
HH2169621,Belgium,2
HH2169622,Belgium,2
HH2169623,Belgium,2
HH2169624,Belgium,2
HH2169625,Belgium,2
HH2169626,Belgium,2
HH2169627,Belgium,2
HH2169628,Belgium,2
HH2169629,Belgium,2
HH2169630,Belgium,2
HH2169631,Belgium,2
HH2169633,Belgium,2
HH2169634,Belgium,2
HH2169635,Belgium,2
HH2169636,Belgium,2
HH2169637,Belgium,2
HH2169638,Belgium,2
HH2169639,Belgium,2
HH2169640,Belgium,2
HH2169642,Belgium,2
HH2169643,Belgium,2
HH2169713,Belgium,1
HH2169714,Belgium,1
HH2169715,Belgium,1
HH2169716,Belgium,1
HH2169718,Belgium,1
HH2169719,Belgium,1
HH2169720,Belgium,1
HH2169721,Belgium,1
HH2169722,Belgium,1
HH2169724,Belgium,1
HH2169726,Belgium,1
HH2169813,Belgium,1
HH2169814,Belgium,1
HH2169815,Belgium,1
HH2169816,Belgium,1
HH2169817,Belgium,1
HH2169818,Belgium,1
HH2169819,Belgium,1
HH2169820,Belgium,1
HH2169821,Belgium,1
HH2169822,Belgium,1
HH2169823,Belgium,1
HH2169824,Belgium,1
HH2169825,Belgium,1
HH2169826,Belgium,1
HH2169827,Belgium,1
HH2169828,Belgium,1
HH2169829,Belgium,1
HH2169830,Belgium,1
HH2169831,Belgium,1
HH2169832,Belgium,1
HH2169834,Belgium,1
HH2169926,Belgium,1
HH2170012,Belgium,2
HH2170013,Belgium,2
HH2170014,Belgium,2
HH2170015,Belgium,2
HH2170016,Belgium,2
HH2170018,Belgium,2
HH2170019,Belgium,2
HH2170020,Belgium,2
HH2170021,Belgium,2
HH2170022,Belgium,2
HH2170024,Belgium,2
HH2170025,Belgium,2
HH2170026,Belgium,2
HH2170027,Belgium,2
HH2170029,Belgium,2
HH2170030,Belgium,2
HH2170032,Belgium,2
HH2170033,Belgium,2
HH2170034,Belgium,2
HH2170036,Belgium,2
HH2170039,Belgium,2
HH2170040,Belgium,2
HH2170041,Belgium,2
HH2170042,Belgium,2
HH2170116,Belgium,1
HH2170118,Belgium,1
HH2170121,Belgium,1
HH2170122,Belgium,1
HH2170123,Belgium,1
HH2170132,Belgium,1
HH2170139,Belgium,1
HH2170213,Belgium,3
HH2170216,Belgium,3
HH2170217,Belgium,3
HH2170218,Belgium,3
HH2170219,Belgium,3
HH2170220,Belgium,3
HH2170221,Belgium,3
HH2170222,Belgium,3
HH2170223,Belgium,3
HH2170224,Belgium,3
HH2170312,Belgium,1
HH2170313,Belgium,1
HH2170314,Belgium,1
HH2170317,Belgium,2
HH2170318,Belgium,2
HH2170319,Belgium,2
HH2170320,Belgium,2
HH2170321,Belgium,2
HH2170322,Belgium,2
HH2170323,Belgium,2
HH2170324,Belgium,1
HH2170325,Belgium,1
HH2170326,Belgium,1
HH2170327,Belgium,1
HH2170328,Belgium,1
HH2170329,Belgium,1
HH2170330,Belgium,1
HH2170331,Belgium,1
HH2170332,Belgium,1
HH2170333,Belgium,1
HH2170334,Belgium,1
HH2170335,Belgium,1
HH2170336,Belgium,1
HH2170337,Belgium,1
HH2170338,Belgium,1
HH2170339,Belgium,1
HH2170340,Belgium,1
HH2170341,Belgium,1
HH2170342,Belgium,1
HH2170343,Belgium,1
HH2170412,Belgium,4
HH2170413,Belgium,4
HH2170414,Belgium,4
HH2170418,Belgium,4
HH2170419,Belgium,4
HH2170420,Belgium,4
HH2170421,Belgium,4
HH2170423,Belgium,4
HH2170426,Belgium,4
HH2170427,Belgium,4
HH2170430,Belgium,4
HH2170432,Belgium,4
HH2170442,Belgium,4
HH2170512,Belgium,3
HH2170812,Belgium,2
HH2170813,Belgium,2
HH2170814,Belgium,2
HH2170815,Belgium,2
HH2170816,Belgium,2
HH2170818,Belgium,2
HH2170819,Belgium,2
HH2170820,Belgium,2
HH2170821,Belgium,2
HH2170822,Belgium,2
HH2170823,Belgium,2
HH2170824,Belgium,2
HH2170826,Belgium,2
HH2170827,Belgium,2
HH2170828,Belgium,2
HH2170829,Belgium,2
HH2170830,Belgium,2
HH2170831,Belgium,2
HH2170832,Belgium,2
HH2170833,Belgium,2
HH2170834,Belgium,2
HH2170835,Belgium,2
HH2170836,Belgium,2
HH2170837,Belgium,2
HH2170838,Belgium,2
HH2170839,Belgium,2
HH2170840,Belgium,2
HH2170841,Belgium,2
HH2170842,Belgium,2
HH2170913,Belgium,2
HH2170914,Belgium,2
HH2170915,Belgium,2
HH2170917,Belgium,2
HH2170919,Belgium,2
HH2170920,Belgium,2
HH2170921,Belgium,2
HH2170922,Belgium,2
HH2170927,Belgium,2
HH2170929,Belgium,2
HH2170930,Belgium,2
HH2170931,Belgium,2
HH2170932,Belgium,2
HH2170940,Belgium,2
HH2170941,Belgium,2
HH2171013,Belgium,2
HH2171014,Belgium,2
HH2171015,Belgium,2
HH2171016,Belgium,2
HH2171017,Belgium,2
HH2171018,Belgium,2
HH2171019,Belgium,2
HH2171021,Belgium,2
HH2171023,Belgium,2
HH2171113,Belgium,3
HH2171117,Belgium,3
HH2171118,Belgium,3
HH2171119,Belgium,3
HH2171122,Belgium,3
HH2171124,Belgium,3
HH2171125,Belgium,3
HH2171126,Belgium,3
HH2171212,Belgium,2
HH2171213,Belgium,2
HH2171214,Belgium,2
HH2171215,Belgium,2
HH2171216,Belgium,2
HH2171217,Belgium,2
HH2171218,Belgium,2
HH2171219,Belgium,2
HH2171220,Belgium,2
HH2171221,Belgium,2
HH2171222,Belgium,2
HH2171223,Belgium,2
HH2171224,Belgium,2
HH2171225,Belgium,2
HH2171226,Belgium,2
HH2171227,Belgium,2
HH2171228,Belgium,2
HH2171229,Belgium,2
HH2171230,Belgium,2
HH2171231,Belgium,2
HH2171232,Belgium,2
HH2171234,Belgium,2
HH2171235,Belgium,2
HH2171236,Belgium,2
HH2171237,Belgium,2
HH2171238,Belgium,2
HH2171239,Belgium,2
HH2171240,Belgium,2
HH2171241,Belgium,2
HH2171242,Belgium,2
HH2171313,Belgium,1
HH2171314,Belgium,1
HH2171315,Belgium,1
HH2171316,Belgium,1
HH2171324,Belgium,1
HH2171325,Belgium,1
HH2171326,Belgium,1
HH2171327,Belgium,1
HH2171328,Belgium,1
HH2171329,Belgium,1
HH2171330,Belgium,1
HH2171331,Belgium,1
HH2171332,Belgium,1
HH2171333,Belgium,1
HH2171334,Belgium,1
HH2171335,Belgium,1
HH2171336,Belgium,1
HH2171337,Belgium,1
HH2171338,Belgium,1
HH2171339,Belgium,1
HH2171413,Belgium,1
HH2171415,Belgium,1
HH2171416,Belgium,1
HH2171419,Belgium,1
HH2171420,Belgium,1
HH2171421,Belgium,1
HH2171422,Belgium,1
HH2171423,Belgium,1
HH2171424,Belgium,1
HH2171425,Belgium,1
HH2171426,Belgium,1
HH2171427,Belgium,1
HH2171429,Belgium,1
HH2171430,Belgium,1
HH2171431,Belgium,1
HH2171432,Belgium,1
HH2171433,Belgium,1
HH2171434,Belgium,1
HH2171435,Belgium,1
HH2171436,Belgium,1
HH2171438,Belgium,1
HH2171439,Belgium,1
HH2171441,Belgium,1
HH2171514,Belgium,2
HH2171518,Belgium,2
HH2171519,Belgium,1
HH2171520,Belgium,1
HH2171522,Belgium,1
HH2171523,Belgium,1
HH2171524,Belgium,1
HH2171612,Belgium,2
HH2171613,Belgium,2
HH2171614,Belgium,2
HH2171615,Belgium,2
HH2171616,Belgium,2
HH2171617,Belgium,2
HH2171618,Belgium,2
HH2171619,Belgium,2
HH2171620,Belgium,2
HH2171621,Belgium,2
HH2171622,Belgium,2
HH2171623,Belgium,2
HH2171624,Belgium,2
HH2171625,Belgium,2
HH2171626,Belgium,2
HH2171627,Belgium,2
HH2171628,Belgium,2
HH2171630,Belgium,2
HH2171631,Belgium,2
HH2171632,Belgium,2
HH2171633,Belgium,2
HH2171634,Belgium,2
HH2171635,Belgium,2
HH2171636,Belgium,2
HH2171638,Belgium,2
HH2171639,Belgium,2
HH2171641,Belgium,2
HH2171642,Belgium,2
HH2171643,Belgium,2
HH2171720,Belgium,1
HH2171729,Belgium,1
HH2171731,Belgium,1
HH2171732,Belgium,1
HH2171733,Belgium,1
HH2171734,Belgium,1
HH2171735,Belgium,1
HH2171741,Belgium,1
HH2171813,Belgium,2
HH2171814,Belgium,2
HH2171815,Belgium,2
HH2171820,Belgium,2
HH2171821,Belgium,2
HH2171822,Belgium,2
HH2171913,Belgium,2
HH2171916,Belgium,2
HH2171921,Belgium,2
HH2171922,Belgium,2
HH2171926,Belgium,2
HH2171927,Belgium,2
HH2171928,Belgium,2
HH2171929,Belgium,2
HH2171934,Belgium,2
HH2171936,Belgium,2
HH2171943,Belgium,2
HH2172016,Belgium,3
HH2172018,Belgium,3
HH2172112,Belgium,2
HH2172113,Belgium,2
HH2172114,Belgium,2
HH2172115,Belgium,2
HH2172116,Belgium,2
HH2172117,Belgium,2
HH2172118,Belgium,2
HH2172119,Belgium,2
HH2172120,Belgium,2
HH2172212,Belgium,2
HH2172214,Belgium,2
HH2172215,Belgium,2
HH2172216,Belgium,2
HH2172218,Belgium,2
HH2172219,Belgium,2
HH2172220,Belgium,2
HH2172222,Belgium,2
HH2172223,Belgium,2
HH2172224,Belgium,2
HH2172225,Belgium,2
HH2172226,Belgium,2
HH2172228,Belgium,2
HH2172229,Belgium,2
HH2172230,Belgium,2
HH2172312,Belgium,2
HH2172313,Belgium,2
HH2172314,Belgium,2
HH2172315,Belgium,2
