"part_id","hh_id","part_age","part_gender"
2034831,"HH2034831",55,"F"
2035031,"HH2035031",62,"F"
2035331,"HH2035331",13,NA
2035431,"HH2035431",71,"F"
2035531,"HH2035531",60,"M"
2035731,"HH2035731",49,"M"
2035931,"HH2035931",78,"M"
2036231,"HH2036231",60,"F"
2036831,"HH2036831",71,"M"
2036931,"HH2036931",79,"M"
2037131,"HH2037131",78,"F"
2037231,"HH2037231",8,NA
2037331,"HH2037331",56,"M"
2037431,"HH2037431",66,"F"
2037531,"HH2037531",67,"F"
2037631,"HH2037631",75,"M"
2037731,"HH2037731",66,"F"
2037831,"HH2037831",67,"M"
2037931,"HH2037931",69,"M"
2038031,"HH2038031",68,"F"
2038131,"HH2038131",62,"F"
2038231,"HH2038231",70,"M"
2038331,"HH2038331",68,"M"
2038431,"HH2038431",68,"M"
2038531,"HH2038531",70,"M"
2038931,"HH2038931",60,"F"
2039431,"HH2039431",64,"F"
2039531,"HH2039531",68,"F"
2039631,"HH2039631",62,"M"
2039731,"HH2039731",52,"F"
2039831,"HH2039831",71,"M"
2039931,"HH2039931",58,"F"
2040031,"HH2040031",59,"M"
2040331,"HH2040331",51,"M"
2040431,"HH2040431",47,"M"
2040631,"HH2040631",61,"F"
2040731,"HH2040731",70,"F"
2040931,"HH2040931",67,"M"
2041131,"HH2041131",72,"F"
2041231,"HH2041231",8,NA
2041331,"HH2041331",62,"M"
2041531,"HH2041531",72,"M"
2041631,"HH2041631",65,"M"
2041731,"HH2041731",16,NA
2041931,"HH2041931",72,"M"
2042131,"HH2042131",8,NA
2042231,"HH2042231",61,"M"
2042331,"HH2042331",68,"M"
2042531,"HH2042531",60,"F"
2042631,"HH2042631",66,"F"
2042931,"HH2042931",64,"F"
2043331,"HH2043331",68,"F"
2043431,"HH2043431",58,"M"
2043531,"HH2043531",60,"F"
2043631,"HH2043631",60,"M"
2043731,"HH2043731",74,"M"
2043831,"HH2043831",69,"M"
2043931,"HH2043931",8,NA
2044131,"HH2044131",57,"M"
2044231,"HH2044231",71,"M"
2044431,"HH2044431",67,"F"
2044531,"HH2044531",65,"M"
2044631,"HH2044631",68,"F"
2044831,"HH2044831",50,"M"
2044931,"HH2044931",73,"M"
2045131,"HH2045131",64,"F"
2045431,"HH2045431",68,"M"
2045531,"HH2045531",59,"M"
2045931,"HH2045931",2,NA
2046031,"HH2046031",57,"M"
2046131,"HH2046131",65,"F"
2046231,"HH2046231",68,"F"
2046331,"HH2046331",64,"F"
2046731,"HH2046731",61,"F"
2046831,"HH2046831",70,"M"
2046931,"HH2046931",63,"M"
2047031,"HH2047031",8,NA
2047131,"HH2047131",65,"F"
2047231,"HH2047231",64,"F"
2047431,"HH2047431",70,"M"
2047631,"HH2047631",71,"F"
2047931,"HH2047931",69,"M"
2048031,"HH2048031",67,"M"
2048531,"HH2048531",65,"F"
2048631,"HH2048631",63,"F"
2048831,"HH2048831",70,"M"
2048931,"HH2048931",74,"F"
2049031,"HH2049031",65,"M"
2049131,"HH2049131",66,"F"
2049331,"HH2049331",50,"F"
2049431,"HH2049431",16,NA
2049731,"HH2049731",13,NA
2049831,"HH2049831",16,NA
2049931,"HH2049931",16,NA
2050031,"HH2050031",NA,NA
2050531,"HH2050531",8,NA
2050631,"HH2050631",8,NA
2050731,"HH2050731",13,NA
2050931,"HH2050931",13,NA
2051031,"HH2051031",46,"M"
2051131,"HH2051131",8,NA
2051331,"HH2051331",56,"M"
2051431,"HH2051431",8,NA
2051831,"HH2051831",59,"M"
2051931,"HH2051931",13,NA
2052031,"HH2052031",70,"M"
2052131,"HH2052131",NA,NA
2052231,"HH2052231",16,NA
2052431,"HH2052431",NA,NA
2052531,"HH2052531",13,NA
2052731,"HH2052731",13,NA
2052831,"HH2052831",77,"M"
2052931,"HH2052931",8,NA
2053031,"HH2053031",2,NA
2053131,"HH2053131",13,NA
2053731,"HH2053731",8,NA
2053931,"HH2053931",16,NA
2054031,"HH2054031",13,NA
2054231,"HH2054231",64,"F"
2054731,"HH2054731",8,NA
2054931,"HH2054931",16,NA
2055231,"HH2055231",8,NA
2055531,"HH2055531",59,"M"
2055631,"HH2055631",8,NA
2055831,"HH2055831",13,NA
2056031,"HH2056031",13,NA
2056431,"HH2056431",62,"M"
2056631,"HH2056631",8,NA
2056731,"HH2056731",70,"M"
2057031,"HH2057031",61,"M"
2057131,"HH2057131",72,"M"
2057331,"HH2057331",57,"M"
2057531,"HH2057531",59,"M"
2057731,"HH2057731",59,"M"
2057831,"HH2057831",70,"F"
2058031,"HH2058031",69,"M"
2058231,"HH2058231",70,"M"
2058631,"HH2058631",70,"M"
2058831,"HH2058831",67,"F"
2059031,"HH2059031",72,"M"
2059231,"HH2059231",16,NA
2059331,"HH2059331",52,"M"
2059531,"HH2059531",50,"M"
2059631,"HH2059631",40,"M"
2059731,"HH2059731",66,"M"
2059931,"HH2059931",68,"M"
2060231,"HH2060231",13,NA
2060431,"HH2060431",13,NA
2060831,"HH2060831",71,"M"
2060931,"HH2060931",72,"F"
2061131,"HH2061131",70,"M"
2061431,"HH2061431",69,"F"
2061531,"HH2061531",72,"F"
2061831,"HH2061831",69,"M"
2061931,"HH2061931",70,"F"
2062231,"HH2062231",71,"M"
2062631,"HH2062631",64,"F"
2062731,"HH2062731",61,"F"
2062831,"HH2062831",80,"M"
2063031,"HH2063031",13,NA
2063431,"HH2063431",47,"F"
2063531,"HH2063531",68,"M"
2063731,"HH2063731",22,"F"
2063831,"HH2063831",8,NA
2063931,"HH2063931",68,"M"
2064131,"HH2064131",71,"F"
2064231,"HH2064231",8,NA
2064431,"HH2064431",13,NA
2064531,"HH2064531",27,"F"
2064631,"HH2064631",68,"M"
2064731,"HH2064731",68,"F"
2064931,"HH2064931",25,"F"
2065031,"HH2065031",68,"F"
2065331,"HH2065331",69,"M"
2065831,"HH2065831",23,"F"
2066331,"HH2066331",NA,NA
2066431,"HH2066431",2,NA
2066631,"HH2066631",8,NA
2066831,"HH2066831",8,NA
2066931,"HH2066931",16,NA
2067131,"HH2067131",13,NA
2067431,"HH2067431",2,NA
2067831,"HH2067831",8,NA
2068131,"HH2068131",16,NA
2068231,"HH2068231",2,NA
2068331,"HH2068331",8,NA
2068431,"HH2068431",13,NA
2068531,"HH2068531",13,NA
2068731,"HH2068731",13,NA
2068831,"HH2068831",13,NA
2069331,"HH2069331",47,"F"
2069531,"HH2069531",38,"F"
2069731,"HH2069731",41,"F"
2069831,"HH2069831",35,"M"
2069931,"HH2069931",29,"M"
2070631,"HH2070631",32,"M"
2070931,"HH2070931",51,"F"
2071031,"HH2071031",22,"F"
2071131,"HH2071131",47,"F"
2071331,"HH2071331",54,"M"
2071431,"HH2071431",44,"F"
2071531,"HH2071531",22,"F"
2071631,"HH2071631",46,"M"
2071831,"HH2071831",55,"M"
2072131,"HH2072131",30,"F"
2072231,"HH2072231",34,"F"
2072331,"HH2072331",52,"F"
2072431,"HH2072431",48,"M"
2072531,"HH2072531",36,"F"
2072731,"HH2072731",41,"F"
2072831,"HH2072831",25,"F"
2073031,"HH2073031",53,"F"
2073231,"HH2073231",55,"M"
2073531,"HH2073531",28,"F"
2073831,"HH2073831",53,"F"
2074131,"HH2074131",22,"F"
2074231,"HH2074231",42,"M"
2074531,"HH2074531",48,"F"
2074831,"HH2074831",30,"F"
2074931,"HH2074931",40,"M"
2075231,"HH2075231",35,"F"
2075531,"HH2075531",26,"F"
2075631,"HH2075631",NA,NA
2075731,"HH2075731",21,"F"
2076231,"HH2076231",39,"F"
2076331,"HH2076331",29,"F"
2076531,"HH2076531",29,"F"
2076731,"HH2076731",34,"F"
2076831,"HH2076831",54,"M"
2076931,"HH2076931",53,"M"
2077031,"HH2077031",40,"F"
2077131,"HH2077131",25,"F"
2077531,"HH2077531",51,"F"
2077831,"HH2077831",45,"F"
2078131,"HH2078131",13,NA
2078331,"HH2078331",47,"M"
2078731,"HH2078731",47,"M"
2078831,"HH2078831",52,"M"
2078931,"HH2078931",22,"F"
2079031,"HH2079031",53,"F"
2079131,"HH2079131",21,"F"
2079231,"HH2079231",48,"M"
2079531,"HH2079531",55,"F"
2079831,"HH2079831",23,"F"
2080231,"HH2080231",47,"M"
2080331,"HH2080331",29,"M"
2080531,"HH2080531",47,"F"
2080631,"HH2080631",50,"M"
2080931,"HH2080931",49,"F"
2081131,"HH2081131",46,"M"
2081431,"HH2081431",25,"F"
2081631,"HH2081631",53,"M"
2081831,"HH2081831",24,"M"
2082031,"HH2082031",50,"F"
2082131,"HH2082131",46,"M"
2082231,"HH2082231",54,"M"
2082331,"HH2082331",54,"F"
2082531,"HH2082531",54,"M"
2082631,"HH2082631",54,"M"
2082731,"HH2082731",49,"F"
2082831,"HH2082831",41,"F"
2083031,"HH2083031",36,"F"
2083131,"HH2083131",52,"M"
2083331,"HH2083331",27,"F"
2083531,"HH2083531",35,"F"
2083831,"HH2083831",35,"M"
2083931,"HH2083931",53,"F"
2084131,"HH2084131",32,"M"
2084231,"HH2084231",40,"F"
2084331,"HH2084331",33,"F"
2084531,"HH2084531",25,"F"
2084631,"HH2084631",53,"M"
2084831,"HH2084831",20,"F"
2085131,"HH2085131",49,"M"
2085731,"HH2085731",50,"M"
2086031,"HH2086031",21,"M"
2086431,"HH2086431",43,"F"
2086531,"HH2086531",26,"M"
2086631,"HH2086631",45,"F"
2086931,"HH2086931",50,"M"
2087031,"HH2087031",55,"F"
2087131,"HH2087131",53,"F"
2087331,"HH2087331",55,"F"
2087531,"HH2087531",46,"M"
2087631,"HH2087631",45,"M"
2087731,"HH2087731",50,"M"
2087931,"HH2087931",45,"F"
2088131,"HH2088131",8,NA
2088431,"HH2088431",54,"F"
2088531,"HH2088531",44,"M"
2088931,"HH2088931",55,"F"
2089031,"HH2089031",34,"F"
2089631,"HH2089631",35,"F"
2089731,"HH2089731",47,"F"
2090031,"HH2090031",8,NA
2090131,"HH2090131",28,"F"
2090231,"HH2090231",26,"M"
2090431,"HH2090431",53,"M"
2090531,"HH2090531",48,"F"
2090631,"HH2090631",34,"M"
2090731,"HH2090731",30,"F"
2090831,"HH2090831",50,"M"
2091131,"HH2091131",48,"M"
2091531,"HH2091531",49,"F"
2091631,"HH2091631",47,"F"
2091831,"HH2091831",43,"F"
2092231,"HH2092231",48,"F"
2092331,"HH2092331",20,"M"
2092531,"HH2092531",37,"M"
2092631,"HH2092631",49,"M"
2093131,"HH2093131",51,"M"
2093431,"HH2093431",55,"M"
2093631,"HH2093631",39,"M"
2093931,"HH2093931",54,"F"
2094031,"HH2094031",53,"M"
2094131,"HH2094131",51,"F"
2094531,"HH2094531",35,"F"
2094931,"HH2094931",NA,NA
2095031,"HH2095031",55,"F"
2095231,"HH2095231",35,"M"
2095631,"HH2095631",53,"M"
2095731,"HH2095731",40,"M"
2095831,"HH2095831",46,"F"
2095931,"HH2095931",50,"M"
2096131,"HH2096131",51,"F"
2096431,"HH2096431",55,"M"
2096831,"HH2096831",8,NA
2096931,"HH2096931",27,"M"
2097131,"HH2097131",34,"F"
2097331,"HH2097331",54,"F"
2097431,"HH2097431",48,"F"
2097831,"HH2097831",28,"F"
2098431,"HH2098431",55,"M"
2098631,"HH2098631",55,"M"
2098831,"HH2098831",21,"M"
2099031,"HH2099031",52,"F"
2099231,"HH2099231",26,"M"
2099431,"HH2099431",41,"M"
2099631,"HH2099631",55,"M"
2099831,"HH2099831",50,"M"
2100531,"HH2100531",47,"M"
2100731,"HH2100731",13,NA
2100831,"HH2100831",13,NA
2100931,"HH2100931",49,"F"
2101031,"HH2101031",54,"M"
2101131,"HH2101131",48,"M"
2101331,"HH2101331",49,"M"
2101431,"HH2101431",49,"F"
2101731,"HH2101731",55,"M"
2101831,"HH2101831",51,"M"
2102031,"HH2102031",41,"F"
2102431,"HH2102431",39,"M"
2102631,"HH2102631",44,"M"
2102831,"HH2102831",46,"F"
2102931,"HH2102931",49,"M"
2103431,"HH2103431",55,"M"
2103831,"HH2103831",54,"F"
2103931,"HH2103931",29,"F"
2104031,"HH2104031",37,"F"
2104431,"HH2104431",47,"M"
2104631,"HH2104631",19,"M"
2105831,"HH2105831",55,"F"
2105931,"HH2105931",36,"F"
2106431,"HH2106431",46,"F"
2106531,"HH2106531",50,"M"
2106631,"HH2106631",41,"F"
2106731,"HH2106731",8,NA
2106831,"HH2106831",29,"F"
2107231,"HH2107231",21,"M"
2107331,"HH2107331",52,"M"
2107631,"HH2107631",43,"F"
2107731,"HH2107731",50,"M"
2108131,"HH2108131",50,"F"
2108231,"HH2108231",53,"F"
2108331,"HH2108331",46,"M"
2108531,"HH2108531",29,"F"
2108931,"HH2108931",52,"F"
2109031,"HH2109031",45,"F"
2109131,"HH2109131",47,"F"
2109331,"HH2109331",13,NA
2109531,"HH2109531",45,"F"
2109631,"HH2109631",55,"M"
2110131,"HH2110131",52,"M"
2110231,"HH2110231",43,"M"
2110331,"HH2110331",58,"M"
2110431,"HH2110431",54,"F"
2110631,"HH2110631",54,"F"
2110731,"HH2110731",49,"F"
2111031,"HH2111031",48,"F"
2111231,"HH2111231",35,"M"
2111431,"HH2111431",50,"F"
2112431,"HH2112431",54,"M"
2112731,"HH2112731",8,NA
2112831,"HH2112831",42,"M"
2112931,"HH2112931",48,"M"
2113231,"HH2113231",46,"F"
2113431,"HH2113431",22,"F"
2113531,"HH2113531",42,"M"
2113731,"HH2113731",50,"F"
2114031,"HH2114031",31,"M"
2114131,"HH2114131",54,"F"
2114931,"HH2114931",45,"M"
2115131,"HH2115131",45,"F"
2115831,"HH2115831",36,"M"
2115931,"HH2115931",13,NA
2116231,"HH2116231",44,"M"
2116731,"HH2116731",22,"F"
2116831,"HH2116831",33,"F"
2117431,"HH2117431",30,"F"
2117731,"HH2117731",16,NA
2118031,"HH2118031",29,"M"
2118131,"HH2118131",42,"F"
2118231,"HH2118231",22,"F"
2118631,"HH2118631",35,"F"
2120031,"HH2120031",13,NA
2120231,"HH2120231",33,"M"
2120931,"HH2120931",38,"M"
2121231,"HH2121231",13,NA
2121331,"HH2121331",44,"M"
2121831,"HH2121831",32,"F"
2122131,"HH2122131",37,"F"
2122731,"HH2122731",31,"F"
2122831,"HH2122831",43,"F"
2124131,"HH2124131",39,"M"
2124231,"HH2124231",2,NA
2124731,"HH2124731",40,"F"
2125131,"HH2125131",41,"M"
2125231,"HH2125231",40,"F"
2125631,"HH2125631",40,"F"
2125931,"HH2125931",44,"M"
2126031,"HH2126031",27,"F"
2126831,"HH2126831",13,NA
2126931,"HH2126931",56,"M"
2127131,"HH2127131",31,"M"
2127231,"HH2127231",40,"F"
2127831,"HH2127831",34,"F"
2128631,"HH2128631",8,NA
2130531,"HH2130531",8,NA
2130831,"HH2130831",29,"M"
2131231,"HH2131231",41,"F"
2131331,"HH2131331",42,"M"
2131431,"HH2131431",32,"M"
2131531,"HH2131531",39,"F"
2131731,"HH2131731",44,"M"
2131931,"HH2131931",13,NA
2132131,"HH2132131",41,"F"
2132331,"HH2132331",37,"F"
2132531,"HH2132531",39,"F"
2132831,"HH2132831",8,NA
2132931,"HH2132931",8,NA
2133231,"HH2133231",41,"M"
2133731,"HH2133731",39,"M"
2133831,"HH2133831",8,NA
2134431,"HH2134431",8,NA
2134831,"HH2134831",NA,NA
2135231,"HH2135231",13,NA
2135331,"HH2135331",8,NA
2135931,"HH2135931",43,"M"
2136431,"HH2136431",38,"M"
2136631,"HH2136631",13,NA
2136931,"HH2136931",16,NA
2137631,"HH2137631",16,NA
2137731,"HH2137731",34,"F"
2138131,"HH2138131",29,"M"
2138231,"HH2138231",36,"F"
2138431,"HH2138431",43,"F"
2138731,"HH2138731",31,"F"
2138831,"HH2138831",37,"M"
2139431,"HH2139431",30,"M"
2139531,"HH2139531",41,"F"
2139731,"HH2139731",13,NA
2140031,"HH2140031",16,NA
2140731,"HH2140731",38,"F"
2141131,"HH2141131",44,"M"
2141731,"HH2141731",8,NA
2142131,"HH2142131",34,"F"
2142731,"HH2142731",16,NA
2142931,"HH2142931",43,"M"
2143031,"HH2143031",42,"M"
2143131,"HH2143131",39,"M"
2143431,"HH2143431",8,NA
2144031,"HH2144031",40,"F"
2144231,"HH2144231",39,"F"
2144331,"HH2144331",41,"M"
2145731,"HH2145731",36,"F"
2146131,"HH2146131",36,"F"
2146731,"HH2146731",43,"M"
2147131,"HH2147131",13,NA
2147831,"HH2147831",65,"F"
2148231,"HH2148231",77,"M"
2148531,"HH2148531",59,"M"
2148631,"HH2148631",44,"M"
2149131,"HH2149131",57,"F"
2149231,"HH2149231",29,"M"
2149531,"HH2149531",50,"M"
2149931,"HH2149931",28,"F"
2150631,"HH2150631",57,"F"
2150831,"HH2150831",60,"F"
2151131,"HH2151131",73,"F"
2151431,"HH2151431",68,"M"
2151731,"HH2151731",70,"M"
2152231,"HH2152231",51,"F"
2152431,"HH2152431",62,"F"
2152731,"HH2152731",60,"F"
2152831,"HH2152831",49,"M"
2153731,"HH2153731",30,"F"
2154331,"HH2154331",55,"M"
2154631,"HH2154631",50,"M"
2154731,"HH2154731",83,"M"
2154831,"HH2154831",77,"M"
2154931,"HH2154931",71,"M"
2155531,"HH2155531",72,"F"
2155831,"HH2155831",74,"F"
2156031,"HH2156031",69,"M"
2156231,"HH2156231",46,"F"
2156631,"HH2156631",54,"M"
2156931,"HH2156931",13,NA
2157931,"HH2157931",16,NA
2158231,"HH2158231",55,"F"
2158331,"HH2158331",41,"M"
2158531,"HH2158531",13,NA
2159031,"HH2159031",52,"F"
2159531,"HH2159531",2,NA
2160131,"HH2160131",16,NA
2160431,"HH2160431",2,NA
2160831,"HH2160831",13,NA
2161331,"HH2161331",13,NA
2162531,"HH2162531",38,"F"
2162831,"HH2162831",20,"F"
2163131,"HH2163131",46,"F"
2163831,"HH2163831",47,"F"
2164231,"HH2164231",8,NA
2164331,"HH2164331",13,NA
2164431,"HH2164431",13,NA
2164931,"HH2164931",8,NA
2165231,"HH2165231",2,NA
2165331,"HH2165331",NA,NA
2165431,"HH2165431",8,NA
2165531,"HH2165531",13,NA
2165831,"HH2165831",8,NA
2165931,"HH2165931",2,NA
2166231,"HH2166231",8,NA
2166331,"HH2166331",16,NA
2167031,"HH2167031",40,"M"
2167231,"HH2167231",8,NA
2167431,"HH2167431",13,NA
2167831,"HH2167831",16,NA
2168131,"HH2168131",2,NA
2168231,"HH2168231",8,NA
2168631,"HH2168631",16,NA
2168931,"HH2168931",8,NA
2169631,"HH2169631",54,"M"
2169831,"HH2169831",30,"F"
2170331,"HH2170331",50,"M"
2170831,"HH2170831",25,"F"
2170931,"HH2170931",23,"F"
2171231,"HH2171231",42,"F"
2171331,"HH2171331",44,"M"
2171431,"HH2171431",54,"M"
2171631,"HH2171631",26,"F"
2171731,"HH2171731",45,"M"
2172331,"HH2172331",36,"F"
2172431,"HH2172431",43,"F"
2172731,"HH2172731",36,"F"
2172831,"HH2172831",41,"M"
2173031,"HH2173031",34,"M"
2174131,"HH2174131",21,"M"
2174331,"HH2174331",47,"F"
2174431,"HH2174431",38,"F"
2174531,"HH2174531",53,"M"
2175031,"HH2175031",30,"F"
2175131,"HH2175131",54,"M"
2175331,"HH2175331",20,"F"
2175431,"HH2175431",33,"M"
2176131,"HH2176131",32,"F"
2176431,"HH2176431",54,"M"
2176931,"HH2176931",54,"M"
2177331,"HH2177331",52,"M"
2177431,"HH2177431",21,"F"
2177731,"HH2177731",55,"F"
2177931,"HH2177931",55,"M"
2178031,"HH2178031",28,"F"
2178131,"HH2178131",44,"F"
2178231,"HH2178231",43,"M"
2178431,"HH2178431",49,"M"
2179631,"HH2179631",52,"M"
2180031,"HH2180031",35,"F"
2180331,"HH2180331",52,"M"
2180431,"HH2180431",24,"M"
2180631,"HH2180631",31,"F"
2181531,"HH2181531",45,"F"
2182331,"HH2182331",27,"F"
2183031,"HH2183031",42,"F"
2184231,"HH2184231",44,"F"
2184331,"HH2184331",25,"F"
2185531,"HH2185531",8,NA
2185831,"HH2185831",8,NA
2186131,"HH2186131",8,NA
2187231,"HH2187231",8,NA
2187331,"HH2187331",16,NA
2188331,"HH2188331",2,NA
2188531,"HH2188531",8,NA
2188931,"HH2188931",49,"M"
2189231,"HH2189231",63,"F"
2189431,"HH2189431",55,"M"
2189631,"HH2189631",45,"M"
2189931,"HH2189931",58,"F"
2190131,"HH2190131",76,"M"
2190431,"HH2190431",42,"M"
2190531,"HH2190531",2,NA
2190631,"HH2190631",71,"F"
2190831,"HH2190831",60,"M"
2191031,"HH2191031",65,"M"
2191231,"HH2191231",68,"F"
2191331,"HH2191331",70,"F"
2191931,"HH2191931",74,"F"
2192231,"HH2192231",65,"M"
2192331,"HH2192331",60,"F"
2192431,"HH2192431",39,"F"
2192531,"HH2192531",57,"F"
2192631,"HH2192631",2,NA
2192731,"HH2192731",55,"F"
2192831,"HH2192831",16,NA
2192931,"HH2192931",66,"M"
2193031,"HH2193031",52,"M"
2193331,"HH2193331",49,"M"
2193431,"HH2193431",68,"M"
2193531,"HH2193531",37,"F"
2193731,"HH2193731",64,"F"
2194231,"HH2194231",31,"F"
2194331,"HH2194331",13,NA
2195231,"HH2195231",38,"M"
2195731,"HH2195731",63,"M"
2195931,"HH2195931",60,"M"
2196031,"HH2196031",68,"F"
2196431,"HH2196431",25,"M"
2196531,"HH2196531",8,NA
2196631,"HH2196631",2,NA
2196731,"HH2196731",72,"F"
2196831,"HH2196831",58,"M"
2196931,"HH2196931",67,"M"
2197031,"HH2197031",60,"M"
2197131,"HH2197131",64,"M"
2197431,"HH2197431",2,NA
2197531,"HH2197531",13,NA
2197731,"HH2197731",8,NA
2197931,"HH2197931",16,NA
2198031,"HH2198031",13,NA
2198431,"HH2198431",8,NA
2198631,"HH2198631",8,NA
2198831,"HH2198831",37,"F"
2198931,"HH2198931",30,"F"
2199231,"HH2199231",2,NA
2199331,"HH2199331",8,NA
2199431,"HH2199431",16,NA
2199731,"HH2199731",50,"F"
2199831,"HH2199831",62,"F"
2199931,"HH2199931",64,"F"
2200031,"HH2200031",63,"F"
2200531,"HH2200531",50,"F"
2200631,"HH2200631",70,"F"
2200731,"HH2200731",40,"F"
2200831,"HH2200831",69,"F"
2200931,"HH2200931",73,"F"
2201131,"HH2201131",65,"M"
2201431,"HH2201431",56,"F"
2201631,"HH2201631",37,"F"
2201831,"HH2201831",41,"F"
2202231,"HH2202231",59,"F"
2202731,"HH2202731",58,"F"
2202831,"HH2202831",70,"F"
2203131,"HH2203131",60,"M"
2203731,"HH2203731",51,"F"
2203831,"HH2203831",66,"F"
2204031,"HH2204031",66,"M"
2204531,"HH2204531",69,"F"
2205031,"HH2205031",58,"M"
2205331,"HH2205331",NA,NA
2206431,"HH2206431",16,NA
2206931,"HH2206931",39,"F"
2208131,"HH2208131",54,"M"
2208231,"HH2208231",49,"M"
2208331,"HH2208331",49,"M"
2209031,"HH2209031",16,NA
2211131,"HH2211131",32,"F"
2211831,"HH2211831",42,"M"
2212631,"HH2212631",8,NA
2213431,"HH2213431",35,"F"
2213731,"HH2213731",45,"M"
2214031,"HH2214031",24,"F"
2214131,"HH2214131",39,"M"
2214531,"HH2214531",8,NA
2214631,"HH2214631",13,NA
2214831,"HH2214831",41,"M"
2214931,"HH2214931",44,"M"
2215231,"HH2215231",18,"F"
2215331,"HH2215331",26,"F"
2215531,"HH2215531",29,"F"
2215631,"HH2215631",25,"F"
2216531,"HH2216531",8,NA
2216631,"HH2216631",33,"M"
2217931,"HH2217931",13,NA
2219131,"HH2219131",35,"M"
2219931,"HH2219931",NA,NA
2220431,"HH2220431",8,NA
2220831,"HH2220831",2,NA
2221331,"HH2221331",34,"F"
2221831,"HH2221831",55,"M"
2222131,"HH2222131",21,"F"
2222831,"HH2222831",51,"M"
2223731,"HH2223731",26,"M"
2224031,"HH2224031",NA,NA
2224631,"HH2224631",16,NA
2224831,"HH2224831",13,NA
2224931,"HH2224931",16,NA
2225731,"HH2225731",35,"F"
2226031,"HH2226031",66,"F"
2226131,"HH2226131",54,"F"
2226531,"HH2226531",83,"M"
2226831,"HH2226831",69,"M"
2227231,"HH2227231",64,"M"
2227431,"HH2227431",75,"M"
2227631,"HH2227631",65,"F"
2227831,"HH2227831",29,"F"
2228231,"HH2228231",19,"M"
2228331,"HH2228331",34,"F"
2228631,"HH2228631",64,"M"
2228831,"HH2228831",53,"F"
2228931,"HH2228931",65,"F"
2229531,"HH2229531",63,"M"
2229631,"HH2229631",72,"M"
2229731,"HH2229731",25,"M"
2229831,"HH2229831",66,"M"
2229931,"HH2229931",53,"M"
2230031,"HH2230031",18,"M"
2230131,"HH2230131",51,"M"
2230231,"HH2230231",44,"M"
2230431,"HH2230431",55,"M"
2230731,"HH2230731",18,"M"
2230831,"HH2230831",67,"F"
2231231,"HH2231231",43,"M"
2231531,"HH2231531",60,"M"
2231631,"HH2231631",78,"M"
2232031,"HH2232031",24,"F"
2232131,"HH2232131",18,"F"
2232231,"HH2232231",54,"F"
2232331,"HH2232331",44,"F"
2232631,"HH2232631",20,"F"
2232931,"HH2232931",63,"F"
2233131,"HH2233131",30,"M"
2233231,"HH2233231",60,"M"
2233531,"HH2233531",69,"F"
2233631,"HH2233631",8,NA
2234031,"HH2234031",8,NA
2234231,"HH2234231",67,"F"
2234331,"HH2234331",8,NA
2234531,"HH2234531",71,"F"
2235131,"HH2235131",53,"M"
2235531,"HH2235531",56,"F"
2235631,"HH2235631",43,"F"
2235731,"HH2235731",72,"F"
2236031,"HH2236031",47,"F"
2236331,"HH2236331",74,"M"
2236431,"HH2236431",58,"F"
2237231,"HH2237231",8,NA
2237531,"HH2237531",56,"F"
2237831,"HH2237831",63,"M"
2237931,"HH2237931",74,"M"
2238231,"HH2238231",24,"F"
2238631,"HH2238631",2,NA
2238731,"HH2238731",13,NA
2239131,"HH2239131",50,"M"
2239231,"HH2239231",28,"M"
2239431,"HH2239431",45,"F"
2239531,"HH2239531",67,"F"
2239731,"HH2239731",59,"F"
2240031,"HH2240031",79,"F"
2240231,"HH2240231",46,"F"
2240431,"HH2240431",32,"M"
2240731,"HH2240731",56,"M"
2240831,"HH2240831",28,"M"
2241131,"HH2241131",13,NA
2241231,"HH2241231",54,"M"
2241531,"HH2241531",75,"M"
2242631,"HH2242631",78,"M"
2242931,"HH2242931",2,NA
2243131,"HH2243131",26,"F"
2243531,"HH2243531",16,NA
2243831,"HH2243831",56,"M"
2243931,"HH2243931",64,"F"
2244031,"HH2244031",32,"M"
2244731,"HH2244731",56,"F"
2245131,"HH2245131",27,"F"
2245531,"HH2245531",74,"M"
2245631,"HH2245631",65,"M"
2246331,"HH2246331",66,"M"
2246631,"HH2246631",51,"F"
2246831,"HH2246831",57,"F"
2247231,"HH2247231",74,"F"
2247431,"HH2247431",51,"M"
2247631,"HH2247631",41,"F"
2247931,"HH2247931",43,"F"
2248131,"HH2248131",62,"M"
2248231,"HH2248231",36,"F"
2248331,"HH2248331",68,"M"
2248431,"HH2248431",77,"M"
2248531,"HH2248531",35,"F"
2248731,"HH2248731",83,"M"
2249031,"HH2249031",62,"M"
2249231,"HH2249231",50,"F"
2249331,"HH2249331",65,"M"
2249431,"HH2249431",47,"M"
2250431,"HH2250431",13,NA
2251031,"HH2251031",13,NA
2251131,"HH2251131",8,NA
2251531,"HH2251531",8,NA
2251831,"HH2251831",66,"F"
2252031,"HH2252031",44,"M"
2252131,"HH2252131",40,"F"
2252331,"HH2252331",59,"M"
2252431,"HH2252431",71,"M"
2252531,"HH2252531",70,"M"
2252731,"HH2252731",42,"F"
2252931,"HH2252931",29,"F"
2253031,"HH2253031",59,"F"
2253131,"HH2253131",44,"F"
2253231,"HH2253231",57,"F"
2253331,"HH2253331",49,"M"
2253431,"HH2253431",69,"M"
2253531,"HH2253531",65,"F"
2253631,"HH2253631",58,"F"
2253731,"HH2253731",2,NA
