part_id,sday_id,day,month,year,dayofweek,wave,holiday
2025326,2021.07.12,12,7,2021,1,26,1
2025426,2021.07.11,11,7,2021,0,26,1
2025526,2021.07.11,11,7,2021,0,26,1
2025726,2021.07.12,12,7,2021,1,26,1
2025926,2021.07.08,8,7,2021,4,26,1
2026326,2021.07.10,10,7,2021,6,26,1
2026426,2021.07.09,9,7,2021,5,26,1
2026526,2021.07.11,11,7,2021,0,26,1
2027026,2021.07.07,7,7,2021,3,26,1
2027126,2021.07.09,9,7,2021,5,26,1
2027426,2021.07.08,8,7,2021,4,26,1
2027526,2021.07.11,11,7,2021,0,26,1
2027626,2021.07.08,8,7,2021,4,26,1
2027726,2021.07.08,8,7,2021,4,26,1
2027826,2021.07.07,7,7,2021,3,26,1
2027926,2021.07.11,11,7,2021,0,26,1
2028126,2021.07.09,9,7,2021,5,26,1
2028226,2021.07.10,10,7,2021,6,26,1
2028326,2021.07.09,9,7,2021,5,26,1
2028426,2021.07.10,10,7,2021,6,26,1
2028526,2021.07.12,12,7,2021,1,26,1
2028626,2021.07.09,9,7,2021,5,26,1
2028826,2021.07.08,8,7,2021,4,26,1
2029026,2021.07.08,8,7,2021,4,26,1
2029126,2021.07.09,9,7,2021,5,26,1
2029226,2021.07.11,11,7,2021,0,26,1
2029326,2021.07.07,7,7,2021,3,26,1
2029426,2021.07.09,9,7,2021,5,26,1
2029526,2021.07.08,8,7,2021,4,26,1
2029626,2021.07.07,7,7,2021,3,26,1
2029826,2021.07.09,9,7,2021,5,26,1
2030126,2021.07.11,11,7,2021,0,26,1
2030226,2021.07.08,8,7,2021,4,26,1
2030326,2021.07.08,8,7,2021,4,26,1
2030426,2021.07.07,7,7,2021,3,26,1
2030526,2021.07.08,8,7,2021,4,26,1
2030826,2021.07.08,8,7,2021,4,26,1
2030926,2021.07.09,9,7,2021,5,26,1
2031026,2021.07.11,11,7,2021,0,26,1
2031126,2021.07.11,11,7,2021,0,26,1
2031326,2021.07.12,12,7,2021,1,26,1
2031426,2021.07.11,11,7,2021,0,26,1
2031526,2021.07.09,9,7,2021,5,26,1
2031626,2021.07.07,7,7,2021,3,26,1
2031726,2021.07.09,9,7,2021,5,26,1
2031926,2021.07.12,12,7,2021,1,26,1
2032026,2021.07.11,11,7,2021,0,26,1
2032326,2021.07.08,8,7,2021,4,26,1
2032426,2021.07.09,9,7,2021,5,26,1
2032526,2021.07.09,9,7,2021,5,26,1
2032626,2021.07.11,11,7,2021,0,26,1
2032726,2021.07.07,7,7,2021,3,26,1
2032826,2021.07.08,8,7,2021,4,26,1
2033026,2021.07.11,11,7,2021,0,26,1
2033126,2021.07.08,8,7,2021,4,26,1
2033226,2021.07.12,12,7,2021,1,26,1
2033426,2021.07.08,8,7,2021,4,26,1
2033526,2021.07.08,8,7,2021,4,26,1
2033726,2021.07.07,7,7,2021,3,26,1
2033826,2021.07.09,9,7,2021,5,26,1
2033926,2021.07.10,10,7,2021,6,26,1
2034026,2021.07.12,12,7,2021,1,26,1
2034126,2021.07.09,9,7,2021,5,26,1
2034426,2021.07.11,11,7,2021,0,26,1
2034526,2021.07.07,7,7,2021,3,26,1
2034726,2021.07.08,8,7,2021,4,26,1
2034826,2021.07.10,10,7,2021,6,26,1
2035026,2021.07.08,8,7,2021,4,26,1
2035426,2021.07.07,7,7,2021,3,26,1
2035526,2021.07.08,8,7,2021,4,26,1
2035626,2021.07.08,8,7,2021,4,26,1
2035726,2021.07.08,8,7,2021,4,26,1
2035826,2021.07.11,11,7,2021,0,26,1
2035926,2021.07.07,7,7,2021,3,26,1
2036026,2021.07.11,11,7,2021,0,26,1
2036126,2021.07.07,7,7,2021,3,26,1
2036226,2021.07.11,11,7,2021,0,26,1
2036826,2021.07.07,7,7,2021,3,26,1
2037126,2021.07.07,7,7,2021,3,26,1
2037226,2021.07.08,8,7,2021,4,26,1
2037326,2021.07.08,8,7,2021,4,26,1
2037526,2021.07.07,7,7,2021,3,26,1
2037726,2021.07.07,7,7,2021,3,26,1
2037826,2021.07.12,12,7,2021,1,26,1
2037926,2021.07.07,7,7,2021,3,26,1
2038026,2021.07.09,9,7,2021,5,26,1
2038226,2021.07.07,7,7,2021,3,26,1
2038326,2021.07.09,9,7,2021,5,26,1
2038426,2021.07.07,7,7,2021,3,26,1
2038526,2021.07.07,7,7,2021,3,26,1
2038626,2021.07.09,9,7,2021,5,26,1
2038826,2021.07.10,10,7,2021,6,26,1
2038926,2021.07.11,11,7,2021,0,26,1
2039426,2021.07.12,12,7,2021,1,26,1
2039526,2021.07.09,9,7,2021,5,26,1
2039626,2021.07.11,11,7,2021,0,26,1
2039726,2021.07.12,12,7,2021,1,26,1
2039926,2021.07.09,9,7,2021,5,26,1
2040026,2021.07.08,8,7,2021,4,26,1
2040326,2021.07.10,10,7,2021,6,26,1
2040426,2021.07.11,11,7,2021,0,26,1
2040726,2021.07.10,10,7,2021,6,26,1
2040826,2021.07.11,11,7,2021,0,26,1
2040926,2021.07.07,7,7,2021,3,26,1
2041126,2021.07.07,7,7,2021,3,26,1
2041226,2021.07.12,12,7,2021,1,26,1
2041326,2021.07.12,12,7,2021,1,26,1
2041426,2021.07.09,9,7,2021,5,26,1
2041526,2021.07.07,7,7,2021,3,26,1
2041626,2021.07.07,7,7,2021,3,26,1
2041726,2021.07.11,11,7,2021,0,26,1
2041826,2021.07.08,8,7,2021,4,26,1
2041926,2021.07.07,7,7,2021,3,26,1
2042126,2021.07.06,6,7,2021,2,26,1
2042226,2021.07.08,8,7,2021,4,26,1
2042326,2021.07.12,12,7,2021,1,26,1
2042526,2021.07.11,11,7,2021,0,26,1
2042626,2021.07.09,9,7,2021,5,26,1
2042726,2021.07.12,12,7,2021,1,26,1
2042926,2021.07.08,8,7,2021,4,26,1
2043126,2021.07.08,8,7,2021,4,26,1
2043326,2021.07.09,9,7,2021,5,26,1
2043426,2021.07.11,11,7,2021,0,26,1
2043526,2021.07.11,11,7,2021,0,26,1
2043726,2021.07.09,9,7,2021,5,26,1
2043826,2021.07.07,7,7,2021,3,26,1
2043926,2021.07.09,9,7,2021,5,26,1
2044126,2021.07.11,11,7,2021,0,26,1
2044226,2021.07.11,11,7,2021,0,26,1
2044426,2021.07.09,9,7,2021,5,26,1
2044526,2021.07.07,7,7,2021,3,26,1
2044626,2021.07.07,7,7,2021,3,26,1
2044826,2021.07.10,10,7,2021,6,26,1
2044926,2021.07.07,7,7,2021,3,26,1
2045026,2021.07.10,10,7,2021,6,26,1
2045126,2021.07.11,11,7,2021,0,26,1
2045326,2021.07.07,7,7,2021,3,26,1
2045426,2021.07.08,8,7,2021,4,26,1
2045526,2021.07.11,11,7,2021,0,26,1
2045726,2021.07.11,11,7,2021,0,26,1
2045926,2021.07.07,7,7,2021,3,26,1
2046026,2021.07.11,11,7,2021,0,26,1
2046126,2021.07.07,7,7,2021,3,26,1
2046326,2021.07.09,9,7,2021,5,26,1
2046626,2021.07.11,11,7,2021,0,26,1
2046926,2021.07.11,11,7,2021,0,26,1
2047026,2021.07.10,10,7,2021,6,26,1
2047126,2021.07.09,9,7,2021,5,26,1
2047226,2021.07.09,9,7,2021,5,26,1
2047326,2021.07.08,8,7,2021,4,26,1
2047426,2021.07.07,7,7,2021,3,26,1
2047626,2021.07.07,7,7,2021,3,26,1
2047926,2021.07.08,8,7,2021,4,26,1
2048326,2021.07.11,11,7,2021,0,26,1
2048526,2021.07.10,10,7,2021,6,26,1
2048726,2021.07.08,8,7,2021,4,26,1
2048826,2021.07.07,7,7,2021,3,26,1
2048926,2021.07.10,10,7,2021,6,26,1
2049026,2021.07.10,10,7,2021,6,26,1
2049126,2021.07.08,8,7,2021,4,26,1
2049226,2021.07.12,12,7,2021,1,26,1
2049326,2021.07.11,11,7,2021,0,26,1
2049426,2021.07.10,10,7,2021,6,26,1
2049626,2021.07.11,11,7,2021,0,26,1
2049726,2021.07.12,12,7,2021,1,26,1
2049926,2021.07.08,8,7,2021,4,26,1
2050026,2021.07.08,8,7,2021,4,26,1
2050126,2021.07.11,11,7,2021,0,26,1
2050326,2021.07.09,9,7,2021,5,26,1
2050526,2021.07.10,10,7,2021,6,26,1
2050626,2021.07.10,10,7,2021,6,26,1
2050726,2021.07.08,8,7,2021,4,26,1
2050826,2021.07.11,11,7,2021,0,26,1
2050926,2021.07.10,10,7,2021,6,26,1
2051026,2021.07.08,8,7,2021,4,26,1
2051126,2021.07.10,10,7,2021,6,26,1
2051326,2021.07.12,12,7,2021,1,26,1
2051426,2021.07.08,8,7,2021,4,26,1
2051626,2021.07.08,8,7,2021,4,26,1
2051726,2021.07.08,8,7,2021,4,26,1
2051826,2021.07.08,8,7,2021,4,26,1
2051926,2021.07.10,10,7,2021,6,26,1
2052026,2021.07.08,8,7,2021,4,26,1
2052226,2021.07.09,9,7,2021,5,26,1
2052426,2021.07.09,9,7,2021,5,26,1
2052526,2021.07.08,8,7,2021,4,26,1
2052726,2021.07.08,8,7,2021,4,26,1
2052826,2021.07.10,10,7,2021,6,26,1
2052926,2021.07.08,8,7,2021,4,26,1
2053026,2021.07.11,11,7,2021,0,26,1
2053126,2021.07.09,9,7,2021,5,26,1
2053726,2021.07.11,11,7,2021,0,26,1
2053926,2021.07.08,8,7,2021,4,26,1
2054026,2021.07.08,8,7,2021,4,26,1
2054126,2021.07.08,8,7,2021,4,26,1
2054226,2021.07.09,9,7,2021,5,26,1
2054426,2021.07.08,8,7,2021,4,26,1
2054626,2021.07.11,11,7,2021,0,26,1
2054926,2021.07.11,11,7,2021,0,26,1
2055326,2021.07.09,9,7,2021,5,26,1
2055526,2021.07.08,8,7,2021,4,26,1
2055626,2021.07.09,9,7,2021,5,26,1
2055726,2021.07.12,12,7,2021,1,26,1
2056026,2021.07.11,11,7,2021,0,26,1
2056626,2021.07.08,8,7,2021,4,26,1
2056726,2021.07.11,11,7,2021,0,26,1
2057026,2021.07.08,8,7,2021,4,26,1
2057126,2021.07.07,7,7,2021,3,26,1
2057326,2021.07.08,8,7,2021,4,26,1
2057526,2021.07.12,12,7,2021,1,26,1
2057726,2021.07.08,8,7,2021,4,26,1
2058026,2021.07.07,7,7,2021,3,26,1
2058126,2021.07.10,10,7,2021,6,26,1
2058226,2021.07.09,9,7,2021,5,26,1
2058626,2021.07.07,7,7,2021,3,26,1
2058826,2021.07.08,8,7,2021,4,26,1
2059026,2021.07.12,12,7,2021,1,26,1
2059326,2021.07.08,8,7,2021,4,26,1
2059526,2021.07.11,11,7,2021,0,26,1
2059626,2021.07.11,11,7,2021,0,26,1
2059926,2021.07.09,9,7,2021,5,26,1
2060126,2021.07.12,12,7,2021,1,26,1
2060226,2021.07.08,8,7,2021,4,26,1
2060426,2021.07.11,11,7,2021,0,26,1
2060526,2021.07.12,12,7,2021,1,26,1
2060826,2021.07.11,11,7,2021,0,26,1
2060926,2021.07.07,7,7,2021,3,26,1
2061026,2021.07.12,12,7,2021,1,26,1
2061126,2021.07.10,10,7,2021,6,26,1
2061226,2021.07.09,9,7,2021,5,26,1
2061326,2021.07.09,9,7,2021,5,26,1
2061426,2021.07.12,12,7,2021,1,26,1
2061526,2021.07.09,9,7,2021,5,26,1
2061626,2021.07.09,9,7,2021,5,26,1
2061826,2021.07.10,10,7,2021,6,26,1
2061926,2021.07.07,7,7,2021,3,26,1
2062026,2021.07.07,7,7,2021,3,26,1
2062126,2021.07.08,8,7,2021,4,26,1
2062226,2021.07.07,7,7,2021,3,26,1
2062526,2021.07.08,8,7,2021,4,26,1
2062626,2021.07.09,9,7,2021,5,26,1
2062726,2021.07.11,11,7,2021,0,26,1
2063026,2021.07.11,11,7,2021,0,26,1
2063226,2021.07.11,11,7,2021,0,26,1
2063426,2021.07.08,8,7,2021,4,26,1
2063526,2021.07.07,7,7,2021,3,26,1
2063626,2021.07.12,12,7,2021,1,26,1
2063826,2021.07.09,9,7,2021,5,26,1
2063926,2021.07.07,7,7,2021,3,26,1
2064126,2021.07.07,7,7,2021,3,26,1
2064226,2021.07.10,10,7,2021,6,26,1
2064426,2021.07.11,11,7,2021,0,26,1
2064526,2021.07.11,11,7,2021,0,26,1
2064626,2021.07.11,11,7,2021,0,26,1
2064726,2021.07.07,7,7,2021,3,26,1
2064826,2021.07.08,8,7,2021,4,26,1
2064926,2021.07.11,11,7,2021,0,26,1
2065026,2021.07.08,8,7,2021,4,26,1
2065326,2021.07.07,7,7,2021,3,26,1
2065426,2021.07.07,7,7,2021,3,26,1
2065726,2021.07.12,12,7,2021,1,26,1
2065826,2021.07.06,6,7,2021,2,26,1
2066226,2021.07.12,12,7,2021,1,26,1
2066326,2021.07.11,11,7,2021,0,26,1
2066426,2021.07.11,11,7,2021,0,26,1
2066626,2021.07.11,11,7,2021,0,26,1
2066826,2021.07.10,10,7,2021,6,26,1
2066926,2021.07.11,11,7,2021,0,26,1
2067026,2021.07.09,9,7,2021,5,26,1
2067426,2021.07.11,11,7,2021,0,26,1
2067626,2021.07.08,8,7,2021,4,26,1
2068026,2021.07.10,10,7,2021,6,26,1
2068226,2021.07.07,7,7,2021,3,26,1
2068326,2021.07.08,8,7,2021,4,26,1
2068426,2021.07.08,8,7,2021,4,26,1
2068526,2021.07.10,10,7,2021,6,26,1
2068626,2021.07.12,12,7,2021,1,26,1
2068726,2021.07.09,9,7,2021,5,26,1
2068826,2021.07.08,8,7,2021,4,26,1
2068926,2021.07.08,8,7,2021,4,26,1
2069326,2021.07.08,8,7,2021,4,26,1
2069526,2021.07.08,8,7,2021,4,26,1
2069726,2021.07.08,8,7,2021,4,26,1
2069826,2021.07.10,10,7,2021,6,26,1
2069926,2021.07.08,8,7,2021,4,26,1
2070226,2021.07.08,8,7,2021,4,26,1
2070326,2021.07.06,6,7,2021,2,26,1
2070526,2021.07.11,11,7,2021,0,26,1
2070626,2021.07.11,11,7,2021,0,26,1
2070926,2021.07.08,8,7,2021,4,26,1
2071026,2021.07.06,6,7,2021,2,26,1
2071126,2021.07.08,8,7,2021,4,26,1
2071326,2021.07.11,11,7,2021,0,26,1
2071426,2021.07.08,8,7,2021,4,26,1
2071526,2021.07.06,6,7,2021,2,26,1
2071626,2021.07.09,9,7,2021,5,26,1
2071826,2021.07.08,8,7,2021,4,26,1
2072226,2021.07.07,7,7,2021,3,26,1
2072326,2021.07.08,8,7,2021,4,26,1
2072426,2021.07.09,9,7,2021,5,26,1
2072526,2021.07.07,7,7,2021,3,26,1
2072726,2021.07.06,6,7,2021,2,26,1
2072826,2021.07.06,6,7,2021,2,26,1
2073026,2021.07.11,11,7,2021,0,26,1
2073226,2021.07.08,8,7,2021,4,26,1
2073526,2021.07.07,7,7,2021,3,26,1
2073826,2021.07.08,8,7,2021,4,26,1
2074126,2021.07.11,11,7,2021,0,26,1
2074226,2021.07.08,8,7,2021,4,26,1
2074426,2021.07.11,11,7,2021,0,26,1
2074526,2021.07.08,8,7,2021,4,26,1
2074726,2021.07.11,11,7,2021,0,26,1
2074926,2021.07.08,8,7,2021,4,26,1
2075126,2021.07.09,9,7,2021,5,26,1
2075226,2021.07.07,7,7,2021,3,26,1
2075326,2021.07.07,7,7,2021,3,26,1
2075526,2021.07.07,7,7,2021,3,26,1
2075626,2021.07.11,11,7,2021,0,26,1
2075726,2021.07.07,7,7,2021,3,26,1
2076226,2021.07.08,8,7,2021,4,26,1
2076326,2021.07.10,10,7,2021,6,26,1
2076526,2021.07.11,11,7,2021,0,26,1
2076626,2021.07.11,11,7,2021,0,26,1
2076726,2021.07.07,7,7,2021,3,26,1
2076826,2021.07.08,8,7,2021,4,26,1
2076926,2021.07.11,11,7,2021,0,26,1
2077026,2021.07.12,12,7,2021,1,26,1
2077126,2021.07.06,6,7,2021,2,26,1
2077526,2021.07.09,9,7,2021,5,26,1
2077826,2021.07.11,11,7,2021,0,26,1
2078126,2021.07.09,9,7,2021,5,26,1
2078426,2021.07.06,6,7,2021,2,26,1
2078526,2021.07.06,6,7,2021,2,26,1
2078626,2021.07.11,11,7,2021,0,26,1
2078726,2021.07.12,12,7,2021,1,26,1
2078826,2021.07.10,10,7,2021,6,26,1
2079026,2021.07.10,10,7,2021,6,26,1
2079226,2021.07.10,10,7,2021,6,26,1
2079526,2021.07.08,8,7,2021,4,26,1
2079726,2021.07.12,12,7,2021,1,26,1
2079826,2021.07.07,7,7,2021,3,26,1
2080026,2021.07.07,7,7,2021,3,26,1
2080126,2021.07.08,8,7,2021,4,26,1
2080226,2021.07.08,8,7,2021,4,26,1
2080326,2021.07.06,6,7,2021,2,26,1
2080526,2021.07.12,12,7,2021,1,26,1
2080626,2021.07.11,11,7,2021,0,26,1
2080726,2021.07.11,11,7,2021,0,26,1
2080926,2021.07.08,8,7,2021,4,26,1
2081626,2021.07.06,6,7,2021,2,26,1
2081826,2021.07.14,14,7,2021,3,26,1
2082026,2021.07.10,10,7,2021,6,26,1
2082126,2021.07.09,9,7,2021,5,26,1
2082226,2021.07.08,8,7,2021,4,26,1
2082326,2021.07.08,8,7,2021,4,26,1
2082426,2021.07.11,11,7,2021,0,26,1
2082526,2021.07.08,8,7,2021,4,26,1
2082626,2021.07.12,12,7,2021,1,26,1
2082726,2021.07.06,6,7,2021,2,26,1
2082826,2021.07.11,11,7,2021,0,26,1
2083026,2021.07.07,7,7,2021,3,26,1
2083126,2021.07.08,8,7,2021,4,26,1
2083326,2021.07.07,7,7,2021,3,26,1
2083426,2021.07.09,9,7,2021,5,26,1
2083526,2021.07.08,8,7,2021,4,26,1
2083726,2021.07.12,12,7,2021,1,26,1
2083826,2021.07.07,7,7,2021,3,26,1
2083926,2021.07.08,8,7,2021,4,26,1
2084126,2021.07.11,11,7,2021,0,26,1
2084226,2021.07.08,8,7,2021,4,26,1
2084326,2021.07.11,11,7,2021,0,26,1
2084626,2021.07.10,10,7,2021,6,26,1
2084826,2021.07.10,10,7,2021,6,26,1
2085126,2021.07.08,8,7,2021,4,26,1
2085726,2021.07.12,12,7,2021,1,26,1
2086426,2021.07.08,8,7,2021,4,26,1
2086526,2021.07.06,6,7,2021,2,26,1
2086626,2021.07.11,11,7,2021,0,26,1
2087026,2021.07.08,8,7,2021,4,26,1
2087126,2021.07.06,6,7,2021,2,26,1
2087226,2021.07.08,8,7,2021,4,26,1
2087326,2021.07.09,9,7,2021,5,26,1
2087426,2021.07.12,12,7,2021,1,26,1
2087526,2021.07.12,12,7,2021,1,26,1
2087626,2021.07.09,9,7,2021,5,26,1
2087726,2021.07.08,8,7,2021,4,26,1
2087926,2021.07.09,9,7,2021,5,26,1
2088126,2021.07.11,11,7,2021,0,26,1
2088426,2021.07.11,11,7,2021,0,26,1
2088926,2021.07.08,8,7,2021,4,26,1
2089026,2021.07.11,11,7,2021,0,26,1
2089526,2021.07.09,9,7,2021,5,26,1
2089626,2021.07.06,6,7,2021,2,26,1
2089726,2021.07.10,10,7,2021,6,26,1
2090026,2021.07.12,12,7,2021,1,26,1
2090126,2021.07.07,7,7,2021,3,26,1
2090226,2021.07.06,6,7,2021,2,26,1
2090526,2021.07.10,10,7,2021,6,26,1
2090626,2021.07.07,7,7,2021,3,26,1
2090726,2021.07.11,11,7,2021,0,26,1
2090826,2021.07.10,10,7,2021,6,26,1
2090926,2021.07.12,12,7,2021,1,26,1
2091126,2021.07.08,8,7,2021,4,26,1
2091526,2021.07.10,10,7,2021,6,26,1
2091626,2021.07.10,10,7,2021,6,26,1
2091826,2021.07.08,8,7,2021,4,26,1
2092226,2021.07.08,8,7,2021,4,26,1
2092326,2021.07.06,6,7,2021,2,26,1
2092526,2021.07.08,8,7,2021,4,26,1
2092626,2021.07.08,8,7,2021,4,26,1
2092826,2021.07.12,12,7,2021,1,26,1
2092926,2021.07.11,11,7,2021,0,26,1
2093026,2021.07.11,11,7,2021,0,26,1
2093126,2021.07.08,8,7,2021,4,26,1
2093226,2021.07.09,9,7,2021,5,26,1
2093426,2021.07.08,8,7,2021,4,26,1
2093626,2021.07.08,8,7,2021,4,26,1
2093926,2021.07.08,8,7,2021,4,26,1
2094026,2021.07.08,8,7,2021,4,26,1
2094126,2021.07.08,8,7,2021,4,26,1
2094226,2021.07.08,8,7,2021,4,26,1
2094426,2021.07.12,12,7,2021,1,26,1
2094526,2021.07.08,8,7,2021,4,26,1
2095026,2021.07.11,11,7,2021,0,26,1
2095126,2021.07.12,12,7,2021,1,26,1
2095226,2021.07.08,8,7,2021,4,26,1
2095626,2021.07.08,8,7,2021,4,26,1
2095726,2021.07.11,11,7,2021,0,26,1
2095826,2021.07.09,9,7,2021,5,26,1
2096126,2021.07.12,12,7,2021,1,26,1
2096326,2021.07.08,8,7,2021,4,26,1
2096426,2021.07.11,11,7,2021,0,26,1
2096626,2021.07.12,12,7,2021,1,26,1
2096726,2021.07.10,10,7,2021,6,26,1
2096826,2021.07.12,12,7,2021,1,26,1
2096926,2021.07.06,6,7,2021,2,26,1
2097126,2021.07.08,8,7,2021,4,26,1
2097226,2021.07.11,11,7,2021,0,26,1
2097426,2021.07.10,10,7,2021,6,26,1
2097826,2021.07.08,8,7,2021,4,26,1
2098426,2021.07.11,11,7,2021,0,26,1
2098626,2021.07.08,8,7,2021,4,26,1
2098826,2021.07.06,6,7,2021,2,26,1
2099026,2021.07.10,10,7,2021,6,26,1
2099226,2021.07.07,7,7,2021,3,26,1
2099426,2021.07.11,11,7,2021,0,26,1
2099626,2021.07.08,8,7,2021,4,26,1
2099726,2021.07.11,11,7,2021,0,26,1
2099826,2021.07.08,8,7,2021,4,26,1
2099926,2021.07.12,12,7,2021,1,26,1
2100126,2021.07.08,8,7,2021,4,26,1
2100226,2021.07.09,9,7,2021,5,26,1
2100526,2021.07.10,10,7,2021,6,26,1
2100726,2021.07.09,9,7,2021,5,26,1
2100826,2021.07.12,12,7,2021,1,26,1
2100926,2021.07.08,8,7,2021,4,26,1
2101026,2021.07.12,12,7,2021,1,26,1
2101126,2021.07.08,8,7,2021,4,26,1
2101326,2021.07.08,8,7,2021,4,26,1
2101426,2021.07.08,8,7,2021,4,26,1
2101626,2021.07.07,7,7,2021,3,26,1
2101726,2021.07.11,11,7,2021,0,26,1
2101826,2021.07.12,12,7,2021,1,26,1
2101926,2021.07.08,8,7,2021,4,26,1
2102026,2021.07.11,11,7,2021,0,26,1
2102326,2021.07.11,11,7,2021,0,26,1
2102426,2021.07.08,8,7,2021,4,26,1
2102626,2021.07.09,9,7,2021,5,26,1
2102826,2021.07.09,9,7,2021,5,26,1
2103026,2021.07.08,8,7,2021,4,26,1
2103226,2021.07.11,11,7,2021,0,26,1
2103426,2021.07.09,9,7,2021,5,26,1
2103826,2021.07.08,8,7,2021,4,26,1
2103926,2021.07.09,9,7,2021,5,26,1
2104026,2021.07.07,7,7,2021,3,26,1
2104126,2021.07.10,10,7,2021,6,26,1
2104226,2021.07.08,8,7,2021,4,26,1
2104426,2021.07.08,8,7,2021,4,26,1
2105626,2021.07.12,12,7,2021,1,26,1
2105826,2021.07.09,9,7,2021,5,26,1
2105926,2021.07.10,10,7,2021,6,26,1
2106126,2021.07.09,9,7,2021,5,26,1
2106326,2021.07.11,11,7,2021,0,26,1
2106426,2021.07.08,8,7,2021,4,26,1
2106526,2021.07.10,10,7,2021,6,26,1
2106626,2021.07.08,8,7,2021,4,26,1
2106726,2021.07.11,11,7,2021,0,26,1
2106826,2021.07.08,8,7,2021,4,26,1
2107026,2021.07.08,8,7,2021,4,26,1
2107126,2021.07.12,12,7,2021,1,26,1
2107226,2021.07.06,6,7,2021,2,26,1
2107326,2021.07.08,8,7,2021,4,26,1
2107626,2021.07.11,11,7,2021,0,26,1
2107726,2021.07.10,10,7,2021,6,26,1
2107826,2021.07.11,11,7,2021,0,26,1
2107926,2021.07.09,9,7,2021,5,26,1
2108126,2021.07.10,10,7,2021,6,26,1
2108226,2021.07.08,8,7,2021,4,26,1
2108326,2021.07.11,11,7,2021,0,26,1
2108426,2021.07.10,10,7,2021,6,26,1
2108526,2021.07.07,7,7,2021,3,26,1
2108826,2021.07.07,7,7,2021,3,26,1
2108926,2021.07.08,8,7,2021,4,26,1
2109026,2021.07.08,8,7,2021,4,26,1
2109126,2021.07.08,8,7,2021,4,26,1
2109326,2021.07.09,9,7,2021,5,26,1
2109426,2021.07.14,14,7,2021,3,26,1
2109526,2021.07.10,10,7,2021,6,26,1
2109926,2021.07.12,12,7,2021,1,26,1
2110026,2021.07.08,8,7,2021,4,26,1
2110126,2021.07.08,8,7,2021,4,26,1
2110226,2021.07.09,9,7,2021,5,26,1
2110326,2021.07.07,7,7,2021,3,26,1
2110426,2021.07.08,8,7,2021,4,26,1
2110626,2021.07.08,8,7,2021,4,26,1
2110726,2021.07.08,8,7,2021,4,26,1
2110926,2021.07.12,12,7,2021,1,26,1
2111026,2021.07.10,10,7,2021,6,26,1
2111126,2021.07.12,12,7,2021,1,26,1
2111226,2021.07.07,7,7,2021,3,26,1
2111426,2021.07.08,8,7,2021,4,26,1
2111626,2021.07.11,11,7,2021,0,26,1
2111926,2021.07.07,7,7,2021,3,26,1
2112026,2021.07.07,7,7,2021,3,26,1
2112226,2021.07.06,6,7,2021,2,26,1
2112426,2021.07.11,11,7,2021,0,26,1
2112726,2021.07.08,8,7,2021,4,26,1
2112926,2021.07.08,8,7,2021,4,26,1
2113226,2021.07.09,9,7,2021,5,26,1
2113426,2021.07.11,11,7,2021,0,26,1
2113726,2021.07.08,8,7,2021,4,26,1
2113826,2021.07.12,12,7,2021,1,26,1
2114026,2021.07.11,11,7,2021,0,26,1
2114126,2021.07.08,8,7,2021,4,26,1
2114926,2021.07.08,8,7,2021,4,26,1
2115126,2021.07.08,8,7,2021,4,26,1
2115726,2021.07.08,8,7,2021,4,26,1
2115826,2021.07.11,11,7,2021,0,26,1
2115926,2021.07.10,10,7,2021,6,26,1
2116026,2021.07.09,9,7,2021,5,26,1
2116126,2021.07.12,12,7,2021,1,26,1
2116226,2021.07.09,9,7,2021,5,26,1
2116726,2021.07.07,7,7,2021,3,26,1
2116826,2021.07.10,10,7,2021,6,26,1
2116926,2021.07.07,7,7,2021,3,26,1
2117226,2021.07.08,8,7,2021,4,26,1
2117426,2021.07.11,11,7,2021,0,26,1
2117726,2021.07.11,11,7,2021,0,26,1
2118126,2021.07.08,8,7,2021,4,26,1
2119626,2021.07.11,11,7,2021,0,26,1
2119926,2021.07.11,11,7,2021,0,26,1
2120026,2021.07.09,9,7,2021,5,26,1
2120126,2021.07.11,11,7,2021,0,26,1
2120226,2021.07.07,7,7,2021,3,26,1
2120626,2021.07.12,12,7,2021,1,26,1
2120926,2021.07.11,11,7,2021,0,26,1
2121226,2021.07.10,10,7,2021,6,26,1
2121926,2021.07.12,12,7,2021,1,26,1
2122126,2021.07.10,10,7,2021,6,26,1
2122726,2021.07.06,6,7,2021,2,26,1
2122826,2021.07.09,9,7,2021,5,26,1
2123026,2021.07.10,10,7,2021,6,26,1
2123126,2021.07.11,11,7,2021,0,26,1
2123326,2021.07.11,11,7,2021,0,26,1
2123926,2021.07.11,11,7,2021,0,26,1
2124126,2021.07.06,6,7,2021,2,26,1
2124226,2021.07.11,11,7,2021,0,26,1
2124426,2021.07.06,6,7,2021,2,26,1
2124726,2021.07.08,8,7,2021,4,26,1
2124926,2021.07.11,11,7,2021,0,26,1
2125126,2021.07.11,11,7,2021,0,26,1
2125226,2021.07.11,11,7,2021,0,26,1
2125526,2021.07.11,11,7,2021,0,26,1
2125926,2021.07.10,10,7,2021,6,26,1
2126026,2021.07.11,11,7,2021,0,26,1
2126726,2021.07.12,12,7,2021,1,26,1
2126826,2021.07.12,12,7,2021,1,26,1
2127426,2021.07.11,11,7,2021,0,26,1
2128126,2021.07.08,8,7,2021,4,26,1
2128726,2021.07.07,7,7,2021,3,26,1
2129126,2021.07.12,12,7,2021,1,26,1
2130526,2021.07.08,8,7,2021,4,26,1
